signal_date,strategy,ticker,signal
2026-05-08,swing,KAQI.JK,BREAKOUT
2026-05-08,swing,YUPI.JK,PRE_MARKUP
2026-05-08,swing,FORE.JK,PRE_MARKUP
2026-05-08,swing,DKHH.JK,PRE_MARKUP
2026-05-08,swing,ASPI.JK,PRE_MARKUP
2026-05-08,swing,PIPA.JK,PRE_MARKUP
2026-05-08,swing,CGAS.JK,PRE_MARKUP
2026-05-08,swing,MSJA.JK,PRE_MARKUP
2026-05-08,swing,FAPA.JK,PRE_MARKUP
2026-05-08,swing,UFOE.JK,PRE_MARKUP
2026-05-08,swing,ADMF.JK,PRE_MARKUP
2026-05-08,swing,ADRO.JK,PRE_MARKUP
2026-05-10,swing,AKRA.JK,PRE_MARKUP
2026-05-10,swing,AMAG.JK,PRE_MARKUP
2026-05-10,swing,AUTO.JK,PRE_MARKUP
2026-05-10,swing,BCIP.JK,PRE_MARKUP
2026-05-10,swing,BDMN.JK,PRE_MARKUP
2026-05-10,swing,BJBR.JK,PRE_MARKUP
2026-05-10,swing,BJTM.JK,PRE_MARKUP
2026-05-10,swing,BNGA.JK,PRE_MARKUP
2026-05-10,swing,BRAM.JK,PRE_MARKUP
2026-05-10,swing,CFIN.JK,PRE_MARKUP
2026-05-10,swing,CLPI.JK,PRE_MARKUP
2026-05-10,swing,DEFI.JK,PRE_MARKUP
2026-05-10,swing,DGIK.JK,PRE_MARKUP
2026-05-10,swing,DSFI.JK,PRE_MARKUP
2026-05-10,swing,EPMT.JK,PRE_MARKUP
2026-05-10,swing,ERAA.JK,PRE_MARKUP
