signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-06-09,2026-06-10,scalping,ALDO.JK,SCALPING_HIGH,720.0,690.0,720.0,0.0,-4.17,L,evaluated
2026-06-09,2026-06-10,scalping,CTBN.JK,SCALPING_HIGH,6350.0,5575.0,6400.0,0.79,-12.2,L,evaluated
2026-06-09,2026-06-10,scalping,FMII.JK,SCALPING_HIGH,252.0,254.0,264.0,4.76,0.79,W,evaluated
2026-06-09,2026-06-10,scalping,FORU.JK,SCALPING_HIGH,2460.0,3070.0,3070.0,24.8,24.8,W,evaluated
2026-06-09,2026-06-10,scalping,SMMA.JK,SCALPING_HIGH,24000.0,21500.0,24050.0,0.21,-10.42,L,evaluated
2026-06-09,2026-06-10,scalping,DWGL.JK,SCALPING_HIGH,270.0,254.0,270.0,0.0,-5.93,L,evaluated
2026-06-09,2026-06-10,scalping,NZIA.JK,SCALPING_HIGH,191.0,177.0,194.0,1.57,-7.33,L,evaluated
2026-06-09,2026-06-10,scalping,INDO.JK,SCALPING_HIGH,164.0,165.0,170.0,3.66,0.61,W,evaluated
2026-06-09,2026-06-10,scalping,MGLV.JK,SCALPING_HIGH,8325.0,8200.0,8350.0,0.3,-1.5,L,evaluated
2026-06-09,2026-06-10,scalping,ADMR.JK,SCALPING_HIGH,1585.0,1540.0,1645.0,3.79,-2.84,L,evaluated
2026-06-09,2026-06-10,scalping,GULA.JK,SCALPING_HIGH,560.0,580.0,600.0,7.14,3.57,W,evaluated
2026-06-09,2026-06-10,scalping,NAYZ.JK,SCALPING_HIGH,57.0,62.0,62.0,8.77,8.77,W,evaluated
2026-06-09,2026-06-10,scalping,GRIA.JK,SCALPING_HIGH,143.0,122.0,136.0,-4.9,-14.69,L,evaluated
2026-06-09,2026-06-10,scalping,RSCH.JK,SCALPING_HIGH,300.0,310.0,318.0,6.0,3.33,W,evaluated
2026-06-09,2026-06-10,scalping,AYAM.JK,SCALPING_HIGH,328.0,330.0,338.0,3.05,0.61,W,evaluated
2026-06-09,2026-06-10,scalping,VISI.JK,SCALPING_HIGH,1095.0,1025.0,1210.0,10.5,-6.39,L,evaluated
