signal_date,eval_date,strategy,ticker,signal,prev,open,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-07-08,2026-07-09,swing,ADES.JK,PRE_MARKUP,35000.0,35000.0,35625.0,37200.0,6.29,1.79,W,W,evaluated
2026-07-08,2026-07-09,swing,BFIN.JK,PRE_MARKUP,755.0,755.0,805.0,825.0,9.27,6.62,W,W,evaluated
2026-07-08,2026-07-09,swing,GGRM.JK,PRE_MARKUP,16050.0,16100.0,16325.0,16500.0,2.8,1.71,W,W,evaluated
2026-07-08,2026-07-09,swing,JRPT.JK,PRE_MARKUP,1080.0,1075.0,1080.0,1080.0,0.0,0.0,L,L,evaluated
2026-07-08,2026-07-09,swing,MAPI.JK,PRE_MARKUP,1510.0,1515.0,1525.0,1530.0,1.32,0.99,W,W,evaluated
2026-07-08,2026-07-09,swing,MPMX.JK,PRE_MARKUP,970.0,970.0,975.0,980.0,1.03,0.52,W,W,evaluated
2026-07-08,2026-07-09,swing,HATM.JK,PRE_MARKUP,450.0,450.0,454.0,462.0,2.67,0.89,W,W,evaluated
2026-07-08,2026-07-09,swing,KKES.JK,BREAKOUT,57.0,57.0,56.0,57.0,0.0,-1.75,L,L,evaluated
2026-07-08,2026-07-09,swing,KOKA.JK,PRE_MARKUP,150.0,150.0,140.0,155.0,3.33,-6.67,W,L,evaluated
2026-07-08,2026-07-09,swing,MKAP.JK,PRE_MARKUP,1180.0,1175.0,1180.0,1180.0,0.0,0.0,L,L,evaluated
2026-07-08,2026-07-09,swing,NEST.JK,PRE_MARKUP,660.0,655.0,620.0,660.0,0.0,-6.06,L,L,evaluated
