signal_date,eval_date,strategy,ticker,signal,prev,open,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-06-10,2026-06-11,swing,MAPI.JK,PRE_MARKUP,1490.0,1495.0,1485.0,1505.0,1.01,-0.34,W,L,evaluated
2026-06-10,2026-06-11,swing,MLBI.JK,PRE_MARKUP,5975.0,5975.0,6000.0,6000.0,0.42,0.42,W,W,evaluated
2026-06-10,2026-06-11,swing,MARK.JK,PRE_MARKUP,795.0,795.0,790.0,800.0,0.63,-0.63,W,L,evaluated
2026-06-10,2026-06-11,swing,GHON.JK,BREAKOUT,1915.0,1920.0,1890.0,1955.0,2.09,-1.31,W,L,evaluated
2026-06-10,2026-06-11,swing,KEJU.JK,PRE_MARKUP,630.0,635.0,605.0,645.0,2.38,-3.97,W,L,evaluated
2026-06-10,2026-06-11,swing,MGLV.JK,PRE_MARKUP,8200.0,8150.0,8350.0,8350.0,1.83,1.83,W,W,evaluated
2026-06-10,2026-06-11,swing,GULA.JK,PRE_MARKUP,580.0,580.0,555.0,580.0,0.0,-4.31,L,L,evaluated
2026-06-10,2026-06-11,swing,VISI.JK,PRE_MARKUP,1025.0,1020.0,1200.0,1280.0,24.88,17.07,W,W,evaluated
