signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-07-22,2026-07-23,swing,AKRA.JK,PRE_MARKUP,1485.0,1410.0,1520.0,2.36,-5.05,L,evaluated
2026-07-22,2026-07-23,swing,ALDO.JK,BREAKOUT,900.0,845.0,1070.0,18.89,-6.11,L,evaluated
2026-07-22,2026-07-23,swing,BKDP.JK,PRE_MARKUP,158.0,152.0,159.0,0.63,-3.8,L,evaluated
2026-07-22,2026-07-23,swing,BUVA.JK,PRE_MARKUP,950.0,920.0,990.0,4.21,-3.16,L,evaluated
2026-07-22,2026-07-23,swing,ERAA.JK,PRE_MARKUP,398.0,406.0,426.0,7.04,2.01,W,evaluated
2026-07-22,2026-07-23,swing,FAST.JK,PRE_MARKUP,294.0,290.0,300.0,2.04,-1.36,L,evaluated
2026-07-22,2026-07-23,swing,GGRM.JK,PRE_MARKUP,17300.0,17650.0,17825.0,3.03,2.02,W,evaluated
2026-07-22,2026-07-23,swing,ICBP.JK,PRE_MARKUP,7075.0,7125.0,7125.0,0.71,0.71,W,evaluated
2026-07-22,2026-07-23,swing,MAPI.JK,PRE_MARKUP,1515.0,1515.0,1525.0,0.66,0.0,L,evaluated
2026-07-22,2026-07-23,swing,MBSS.JK,PRE_MARKUP,2720.0,2710.0,2760.0,1.47,-0.37,L,evaluated
2026-07-22,2026-07-23,swing,MPMX.JK,PRE_MARKUP,995.0,995.0,1000.0,0.5,0.0,L,evaluated
2026-07-22,2026-07-23,swing,MTDL.JK,PRE_MARKUP,515.0,515.0,525.0,1.94,0.0,L,evaluated
2026-07-22,2026-07-23,swing,RAJA.JK,PRE_MARKUP,945.0,910.0,975.0,3.17,-3.7,L,evaluated
2026-07-22,2026-07-23,swing,SQMI.JK,PRE_MARKUP,71.0,69.0,73.0,2.82,-2.82,L,evaluated
2026-07-22,2026-07-23,swing,POWR.JK,PRE_MARKUP,725.0,730.0,740.0,2.07,0.69,W,evaluated
2026-07-22,2026-07-23,swing,MGLV.JK,PRE_MARKUP,8525.0,8675.0,8700.0,2.05,1.76,W,evaluated
2026-07-22,2026-07-23,swing,GULA.JK,PRE_MARKUP,740.0,765.0,775.0,4.73,3.38,W,evaluated
2026-07-22,2026-07-23,swing,PGEO.JK,PRE_MARKUP,1030.0,1020.0,1050.0,1.94,-0.97,L,evaluated
2026-07-22,2026-07-23,swing,TRON.JK,PRE_MARKUP,114.0,113.0,124.0,8.77,-0.88,L,evaluated
2026-07-22,2026-07-23,swing,ERAL.JK,PRE_MARKUP,296.0,292.0,302.0,2.03,-1.35,L,evaluated
2026-07-22,2026-07-23,swing,BAIK.JK,PRE_MARKUP,715.0,710.0,725.0,1.4,-0.7,L,evaluated
2026-07-22,2026-07-23,swing,BLES.JK,PRE_MARKUP,161.0,163.0,165.0,2.48,1.24,W,evaluated
2026-07-22,2026-07-23,swing,ACRO.JK,PRE_MARKUP,63.0,62.0,64.0,1.59,-1.59,L,evaluated
2026-07-22,2026-07-23,swing,ADRO.JK,PRE_MARKUP,2580.0,2540.0,2590.0,0.39,-1.55,L,evaluated
