signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-06-12,2026-06-24,scalping,FORU.JK,SCALPING_HIGH,3770.0,3400.0,4140.0,9.81,-9.81,L,evaluated
2026-06-15,2026-06-24,scalping,FORU.JK,SCALPING_HIGH,3770.0,3400.0,4140.0,9.81,-9.81,L,evaluated
2026-06-17,2026-06-24,scalping,FORU.JK,SCALPING_HIGH,3770.0,3400.0,4140.0,9.81,-9.81,L,evaluated
2026-06-23,2026-06-24,scalping,BALI.JK,SCALPING_HIGH,1475.0,1275.0,1470.0,-0.34,-13.56,L,evaluated
2026-06-23,2026-06-24,scalping,BCIC.JK,SCALPING_HIGH,152.0,139.0,158.0,3.95,-8.55,L,evaluated
2026-06-23,2026-06-24,scalping,BIRD.JK,SCALPING_HIGH,1680.0,1665.0,1700.0,1.19,-0.89,L,evaluated
2026-06-23,2026-06-24,scalping,BUVA.JK,SCALPING_HIGH,930.0,795.0,970.0,4.3,-14.52,L,evaluated
2026-06-23,2026-06-24,scalping,BYAN.JK,SCALPING_HIGH,11900.0,11800.0,12600.0,5.88,-0.84,L,evaluated
2026-06-23,2026-06-24,scalping,CFIN.JK,SCALPING_HIGH,378.0,374.0,380.0,0.53,-1.06,L,evaluated
2026-06-23,2026-06-24,scalping,CLPI.JK,SCALPING_HIGH,1720.0,1710.0,1735.0,0.87,-0.58,L,evaluated
2026-06-23,2026-06-24,scalping,EMDE.JK,SCALPING_HIGH,64.0,68.0,80.0,25.0,6.25,W,evaluated
2026-06-23,2026-06-24,scalping,GGRM.JK,SCALPING_HIGH,17150.0,16250.0,17250.0,0.58,-5.25,L,evaluated
2026-06-23,2026-06-24,scalping,IBFN.JK,SCALPING_HIGH,73.0,68.0,80.0,9.59,-6.85,L,evaluated
2026-06-23,2026-06-24,scalping,JSMR.JK,SCALPING_HIGH,2850.0,2920.0,3080.0,8.07,2.46,W,evaluated
2026-06-23,2026-06-24,scalping,KAEF.JK,SCALPING_HIGH,478.0,460.0,480.0,0.42,-3.77,L,evaluated
2026-06-23,2026-06-24,scalping,KLBF.JK,SCALPING_HIGH,760.0,765.0,785.0,3.29,0.66,W,evaluated
2026-06-23,2026-06-24,scalping,LEAD.JK,SCALPING_HIGH,119.0,102.0,142.0,19.33,-14.29,L,evaluated
2026-06-23,2026-06-24,scalping,MLBI.JK,SCALPING_HIGH,6300.0,6250.0,6300.0,0.0,-0.79,L,evaluated
2026-06-23,2026-06-24,scalping,PANS.JK,SCALPING_HIGH,1855.0,1860.0,1875.0,1.08,0.27,W,evaluated
2026-06-23,2026-06-24,scalping,RAJA.JK,SCALPING_HIGH,4160.0,3700.0,4340.0,4.33,-11.06,L,evaluated
2026-06-23,2026-06-24,scalping,SAME.JK,SCALPING_HIGH,320.0,348.0,348.0,8.75,8.75,W,evaluated
2026-06-23,2026-06-24,scalping,SRSN.JK,SCALPING_HIGH,73.0,70.0,75.0,2.74,-4.11,L,evaluated
2026-06-23,2026-06-24,scalping,TBLA.JK,SCALPING_HIGH,670.0,650.0,690.0,2.99,-2.99,L,evaluated
2026-06-23,2026-06-24,scalping,TIRT.JK,SCALPING_HIGH,640.0,640.0,640.0,0.0,0.0,L,evaluated
2026-06-23,2026-06-24,scalping,TRUS.JK,SCALPING_HIGH,298.0,302.0,302.0,1.34,1.34,W,evaluated
2026-06-23,2026-06-24,scalping,WINS.JK,SCALPING_HIGH,520.0,515.0,535.0,2.88,-0.96,L,evaluated
2026-06-23,2026-06-24,scalping,BOGA.JK,SCALPING_HIGH,1425.0,1490.0,1780.0,24.91,4.56,W,evaluated
2026-06-23,2026-06-24,scalping,KIOS.JK,SCALPING_HIGH,92.0,85.0,98.0,6.52,-7.61,L,evaluated
2026-06-23,2026-06-24,scalping,PPRE.JK,SCALPING_HIGH,112.0,101.0,113.0,0.89,-9.82,L,evaluated
2026-06-23,2026-06-24,scalping,MORA.JK,SCALPING_HIGH,7650.0,6750.0,7850.0,2.61,-11.76,L,evaluated
