signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-06-19,2026-06-22,scalping,ARGO.JK,SCALPING_HIGH,910.0,865.0,950.0,4.4,-4.95,W,L,evaluated
2026-06-19,2026-06-22,scalping,ASBI.JK,SCALPING_HIGH,408.3,398.0,454.0,11.19,-2.52,W,L,evaluated
2026-06-19,2026-06-22,scalping,BAJA.JK,SCALPING_HIGH,165.0,162.0,170.0,3.03,-1.82,W,L,evaluated
2026-06-19,2026-06-22,scalping,BBCA.JK,SCALPING_HIGH,6300.0,6200.0,6400.0,1.59,-1.59,W,L,evaluated
2026-06-19,2026-06-22,scalping,BCIC.JK,SCALPING_HIGH,145.0,139.0,173.0,19.31,-4.14,W,L,evaluated
2026-06-19,2026-06-22,scalping,BIRD.JK,SCALPING_HIGH,1675.0,1670.0,1695.0,1.19,-0.3,W,L,evaluated
2026-06-19,2026-06-22,scalping,BMSR.JK,SCALPING_HIGH,314.0,298.0,346.0,10.19,-5.1,W,L,evaluated
2026-06-19,2026-06-22,scalping,BRMS.JK,SCALPING_HIGH,660.0,635.0,670.0,1.52,-3.79,W,L,evaluated
2026-06-19,2026-06-22,scalping,BUKK.JK,SCALPING_HIGH,1280.0,1210.0,1280.0,0.0,-5.47,L,L,evaluated
2026-06-19,2026-06-22,scalping,BUVA.JK,SCALPING_HIGH,870.0,825.0,880.0,1.15,-5.17,W,L,evaluated
2026-06-19,2026-06-22,scalping,BYAN.JK,SCALPING_HIGH,11000.0,11675.0,12000.0,9.09,6.14,W,W,evaluated
2026-06-19,2026-06-22,scalping,CEKA.JK,SCALPING_HIGH,2380.0,2400.0,2400.0,0.84,0.84,W,W,evaluated
2026-06-19,2026-06-22,scalping,CFIN.JK,SCALPING_HIGH,366.0,362.0,370.0,1.09,-1.09,W,L,evaluated
2026-06-19,2026-06-22,scalping,CLPI.JK,SCALPING_HIGH,1710.0,1720.0,1725.0,0.88,0.58,W,W,evaluated
2026-06-19,2026-06-22,scalping,CSAP.JK,SCALPING_HIGH,290.0,284.0,290.0,0.0,-2.07,L,L,evaluated
2026-06-19,2026-06-22,scalping,DSFI.JK,SCALPING_HIGH,72.0,71.0,74.0,2.78,-1.39,W,L,evaluated
2026-06-19,2026-06-22,scalping,DSSA.JK,SCALPING_HIGH,850.0,870.0,885.0,4.12,2.35,W,W,evaluated
2026-06-19,2026-06-22,scalping,GGRM.JK,SCALPING_HIGH,16625.0,17000.0,17175.0,3.31,2.26,W,W,evaluated
2026-06-19,2026-06-22,scalping,GJTL.JK,SCALPING_HIGH,1200.0,1175.0,1195.0,-0.42,-2.08,L,L,evaluated
2026-06-19,2026-06-22,scalping,GOLD.JK,SCALPING_HIGH,270.0,262.0,280.0,3.7,-2.96,W,L,evaluated
2026-06-19,2026-06-22,scalping,HRUM.JK,SCALPING_HIGH,825.0,860.0,870.0,5.45,4.24,W,W,evaluated
2026-06-19,2026-06-22,scalping,IBFN.JK,SCALPING_HIGH,75.0,80.0,82.0,9.33,6.67,W,W,evaluated
2026-06-19,2026-06-22,scalping,INDF.JK,SCALPING_HIGH,6725.0,6800.0,6825.0,1.49,1.12,W,W,evaluated
2026-06-19,2026-06-22,scalping,JECC.JK,SCALPING_HIGH,700.0,670.0,680.0,-2.86,-4.29,L,L,evaluated
2026-06-19,2026-06-22,scalping,JIHD.JK,SCALPING_HIGH,470.0,446.0,478.0,1.7,-5.11,W,L,evaluated
2026-06-19,2026-06-22,scalping,JSPT.JK,SCALPING_HIGH,1340.0,1355.0,1450.0,8.21,1.12,W,W,evaluated
