signal_date,eval_date,strategy,ticker,signal,prev,open,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-07-16,2026-07-17,scalping,AKRA.JK,SCALPING_HIGH,1370.0,1323.24,1355.0,1375.0,0.36,-1.09,W,L,evaluated
2026-07-16,2026-07-17,scalping,ALKA.JK,SCALPING_HIGH,670.0,675.0,725.0,740.0,10.45,8.21,W,W,evaluated
2026-07-16,2026-07-17,scalping,ANTM.JK,SCALPING_HIGH,3080.0,3000.0,3070.0,3070.0,-0.32,-0.32,L,L,evaluated
2026-07-16,2026-07-17,scalping,APLN.JK,SCALPING_HIGH,136.0,136.0,136.0,140.0,2.94,0.0,W,L,evaluated
2026-07-16,2026-07-17,scalping,ARGO.JK,SCALPING_HIGH,1060.0,1050.0,1075.0,1085.0,2.36,1.42,W,W,evaluated
2026-07-16,2026-07-17,scalping,ARTO.JK,SCALPING_HIGH,1320.0,1325.0,1405.0,1435.0,8.71,6.44,W,W,evaluated
2026-07-16,2026-07-17,scalping,ASII.JK,SCALPING_HIGH,5100.0,5125.0,5100.0,5200.0,1.96,0.0,W,L,evaluated
2026-07-16,2026-07-17,scalping,ASRI.JK,SCALPING_HIGH,123.0,123.0,123.0,125.0,1.63,0.0,W,L,evaluated
2026-07-16,2026-07-17,scalping,AUTO.JK,SCALPING_HIGH,2640.0,2630.0,2640.0,2660.0,0.76,0.0,W,L,evaluated
2026-07-16,2026-07-17,scalping,BBLD.JK,SCALPING_HIGH,570.0,570.0,570.0,585.0,2.63,0.0,W,L,evaluated
2026-07-16,2026-07-17,scalping,BCIC.JK,SCALPING_HIGH,125.0,125.0,127.0,133.0,6.4,1.6,W,W,evaluated
2026-07-16,2026-07-17,scalping,BIPP.JK,SCALPING_HIGH,68.0,69.0,68.0,71.0,4.41,0.0,W,L,evaluated
2026-07-16,2026-07-17,scalping,BKDP.JK,SCALPING_HIGH,156.0,164.0,151.0,164.0,5.13,-3.21,W,L,evaluated
2026-07-16,2026-07-17,scalping,BMTR.JK,SCALPING_HIGH,122.0,122.0,120.0,123.0,0.82,-1.64,W,L,evaluated
2026-07-16,2026-07-17,scalping,CLPI.JK,SCALPING_HIGH,1520.0,1520.0,1550.0,1555.0,2.3,1.97,W,W,evaluated
2026-07-16,2026-07-17,scalping,CTRA.JK,SCALPING_HIGH,575.0,580.0,570.0,580.0,0.87,-0.87,W,L,evaluated
2026-07-16,2026-07-17,scalping,CTTH.JK,SCALPING_HIGH,137.0,129.0,125.0,138.0,0.73,-8.76,W,L,evaluated
2026-07-16,2026-07-17,scalping,DEWA.JK,SCALPING_HIGH,370.0,370.0,364.0,374.0,1.08,-1.62,W,L,evaluated
2026-07-16,2026-07-17,scalping,DKFT.JK,SCALPING_HIGH,675.0,670.0,665.0,675.0,0.0,-1.48,L,L,evaluated
2026-07-16,2026-07-17,scalping,DSFI.JK,SCALPING_HIGH,80.0,81.0,80.0,83.0,3.75,0.0,W,L,evaluated
2026-07-16,2026-07-17,scalping,ELSA.JK,SCALPING_HIGH,645.0,650.0,640.0,650.0,0.78,-0.78,W,L,evaluated
2026-07-16,2026-07-17,scalping,EMDE.JK,SCALPING_HIGH,70.0,70.0,70.0,71.0,1.43,0.0,W,L,evaluated
