signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-07-21,2026-07-22,swing,ALKA.JK,PRE_MARKUP,865.0,960.0,1040.0,20.23,10.98,W,evaluated
2026-07-21,2026-07-22,swing,ARTO.JK,PRE_MARKUP,1380.0,1330.0,1385.0,0.36,-3.62,L,evaluated
2026-07-21,2026-07-22,swing,BFIN.JK,PRE_MARKUP,785.0,770.0,790.0,0.64,-1.91,L,evaluated
2026-07-21,2026-07-22,swing,BINA.JK,PRE_MARKUP,4260.0,4200.0,4270.0,0.23,-1.41,L,evaluated
2026-07-21,2026-07-22,swing,BJBR.JK,PRE_MARKUP,790.0,790.0,795.0,0.63,0.0,L,evaluated
2026-07-21,2026-07-22,swing,BUVA.JK,PRE_MARKUP,1010.0,950.0,1010.0,0.0,-5.94,L,evaluated
2026-07-21,2026-07-22,swing,DOID.JK,PRE_MARKUP,224.0,226.0,230.0,2.68,0.89,W,evaluated
2026-07-21,2026-07-22,swing,DSSA.JK,BREAKOUT,940.0,905.0,970.0,3.19,-3.72,L,evaluated
2026-07-21,2026-07-22,swing,FAST.JK,PRE_MARKUP,284.0,294.0,300.0,5.63,3.52,W,evaluated
2026-07-21,2026-07-22,swing,FORU.JK,PRE_MARKUP,3150.0,3340.0,3610.0,14.6,6.03,W,evaluated
2026-07-21,2026-07-22,swing,GGRM.JK,PRE_MARKUP,17450.0,17300.0,17575.0,0.72,-0.86,L,evaluated
2026-07-21,2026-07-22,swing,GJTL.JK,PRE_MARKUP,1140.0,1145.0,1150.0,0.88,0.44,W,evaluated
2026-07-21,2026-07-22,swing,MBSS.JK,BREAKOUT,2770.0,2720.0,2800.0,1.08,-1.81,L,evaluated
2026-07-21,2026-07-22,swing,MKPI.JK,PRE_MARKUP,21475.0,21650.0,22000.0,2.44,0.81,W,evaluated
2026-07-21,2026-07-22,swing,MLPT.JK,PRE_MARKUP,1300.0,1625.0,1625.0,25.0,25.0,W,evaluated
2026-07-21,2026-07-22,swing,MPMX.JK,PRE_MARKUP,990.0,995.0,995.0,0.51,0.51,W,evaluated
2026-07-21,2026-07-22,swing,NRCA.JK,PRE_MARKUP,535.0,515.0,535.0,0.0,-3.74,L,evaluated
2026-07-21,2026-07-22,swing,PANS.JK,PRE_MARKUP,1580.0,1570.0,1580.0,0.0,-0.63,L,evaluated
2026-07-21,2026-07-22,swing,PKPK.JK,PRE_MARKUP,3800.0,3910.0,3920.0,3.16,2.89,W,evaluated
2026-07-21,2026-07-22,swing,RAJA.JK,PRE_MARKUP,960.0,945.0,980.0,2.08,-1.56,L,evaluated
2026-07-21,2026-07-22,swing,SDMU.JK,PRE_MARKUP,84.0,82.0,85.0,1.19,-2.38,L,evaluated
2026-07-21,2026-07-22,swing,SQMI.JK,PRE_MARKUP,71.0,71.0,73.0,2.82,0.0,L,evaluated
2026-07-21,2026-07-22,swing,SRTG.JK,PRE_MARKUP,1760.0,1750.0,1760.0,0.0,-0.57,L,evaluated
2026-07-21,2026-07-22,swing,POWR.JK,PRE_MARKUP,730.0,725.0,735.0,0.68,-0.68,L,evaluated
2026-07-21,2026-07-22,swing,IPCM.JK,PRE_MARKUP,320.0,318.0,322.0,0.62,-0.62,L,evaluated
2026-07-21,2026-07-22,swing,TUGU.JK,PRE_MARKUP,1235.0,1230.0,1240.0,0.4,-0.4,L,evaluated
2026-07-21,2026-07-22,swing,IPCC.JK,PRE_MARKUP,1250.0,1220.0,1250.0,0.0,-2.4,L,evaluated
2026-07-21,2026-07-22,swing,HOPE.JK,PRE_MARKUP,191.0,192.0,195.0,2.09,0.52,W,evaluated
2026-07-21,2026-07-22,swing,MGLV.JK,PRE_MARKUP,8450.0,8525.0,9275.0,9.76,0.89,W,evaluated
2026-07-21,2026-07-22,swing,BSML.JK,PRE_MARKUP,520.0,515.0,520.0,0.0,-0.96,L,evaluated
2026-07-21,2026-07-22,swing,GULA.JK,PRE_MARKUP,740.0,740.0,750.0,1.35,0.0,L,evaluated
2026-07-21,2026-07-22,swing,FWCT.JK,PRE_MARKUP,93.0,93.0,96.0,3.23,0.0,L,evaluated
2026-07-21,2026-07-22,swing,TRON.JK,PRE_MARKUP,133.0,114.0,135.0,1.5,-14.29,L,evaluated
2026-07-21,2026-07-22,swing,BAIK.JK,PRE_MARKUP,725.0,715.0,725.0,0.0,-1.38,L,evaluated
2026-07-21,2026-07-22,swing,AWAN.JK,PRE_MARKUP,156.0,157.0,161.0,3.21,0.64,W,evaluated
2026-07-21,2026-07-22,swing,ADRO.JK,PRE_MARKUP,2540.0,2580.0,2590.0,1.97,1.57,W,evaluated
