signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-08-13,2026-08-14,swing,BFIN.JK,PRE_MARKUP,915.0,910.0,925.0,1.09,-0.55,W,L,evaluated
2026-08-13,2026-08-14,swing,BIPP.JK,PRE_MARKUP,63.0,63.0,65.0,3.17,0.0,W,L,evaluated
2026-08-13,2026-08-14,swing,BRNA.JK,PRE_MARKUP,645.0,690.0,745.0,15.5,6.98,W,W,evaluated
2026-08-13,2026-08-14,swing,CTTH.JK,PRE_MARKUP,129.0,127.0,129.0,0.0,-1.55,L,L,evaluated
2026-08-13,2026-08-14,swing,DART.JK,PRE_MARKUP,182.0,166.0,175.0,-3.85,-8.79,L,L,evaluated
2026-08-13,2026-08-14,swing,DMAS.JK,PRE_MARKUP,148.0,149.0,149.0,0.68,0.68,W,W,evaluated
2026-08-13,2026-08-14,swing,GJTL.JK,PRE_MARKUP,1285.0,1300.0,1310.0,1.95,1.17,W,W,evaluated
2026-08-13,2026-08-14,swing,ICON.JK,PRE_MARKUP,135.0,134.0,146.0,8.15,-0.74,W,L,evaluated
2026-08-13,2026-08-14,swing,INDF.JK,PRE_MARKUP,7350.0,7425.0,7425.0,1.02,1.02,W,W,evaluated
2026-08-13,2026-08-14,swing,MPMX.JK,PRE_MARKUP,1005.0,1005.0,1020.0,1.49,0.0,W,L,evaluated
2026-08-13,2026-08-14,swing,PTRO.JK,PRE_MARKUP,5200.0,5250.0,5375.0,3.37,0.96,W,W,evaluated
2026-08-13,2026-08-14,swing,SRTG.JK,PRE_MARKUP,1825.0,1840.0,1845.0,1.1,0.82,W,W,evaluated
2026-08-13,2026-08-14,swing,STAR.JK,PRE_MARKUP,380.0,464.0,474.0,24.74,22.11,W,W,evaluated
2026-08-13,2026-08-14,swing,TMPO.JK,PRE_MARKUP,188.0,195.0,220.0,17.02,3.72,W,W,evaluated
2026-08-13,2026-08-14,swing,ULTJ.JK,PRE_MARKUP,1510.0,1510.0,1520.0,0.66,0.0,W,L,evaluated
2026-08-13,2026-08-14,swing,VIVA.JK,PRE_MARKUP,58.0,61.0,63.0,8.62,5.17,W,W,evaluated
2026-08-13,2026-08-14,swing,WAPO.JK,PRE_MARKUP,142.0,138.0,146.0,2.82,-2.82,W,L,evaluated
2026-08-13,2026-08-14,swing,POWR.JK,PRE_MARKUP,805.0,810.0,810.0,0.62,0.62,W,W,evaluated
2026-08-13,2026-08-14,swing,PBSA.JK,PRE_MARKUP,910.0,870.0,890.0,-2.2,-4.4,L,L,evaluated
2026-08-13,2026-08-14,swing,MARK.JK,PRE_MARKUP,1090.0,1075.0,1110.0,1.83,-1.38,W,L,evaluated
2026-08-13,2026-08-14,swing,PRIM.JK,PRE_MARKUP,113.0,113.0,115.0,1.77,0.0,W,L,evaluated
2026-08-13,2026-08-14,swing,TUGU.JK,PRE_MARKUP,1280.0,1390.0,1405.0,9.77,8.59,W,W,evaluated
2026-08-13,2026-08-14,swing,JAYA.JK,PRE_MARKUP,133.0,134.0,135.0,1.5,0.75,W,W,evaluated
2026-08-13,2026-08-14,swing,SLIS.JK,PRE_MARKUP,88.0,102.0,114.0,29.55,15.91,W,W,evaluated
2026-08-13,2026-08-14,swing,TAMA.JK,PRE_MARKUP,262.0,260.0,278.0,6.11,-0.76,W,L,evaluated
2026-08-13,2026-08-14,swing,ROCK.JK,PRE_MARKUP,2220.0,2140.0,2310.0,4.05,-3.6,W,L,evaluated
2026-08-13,2026-08-14,swing,MGLV.JK,BREAKOUT,9625.0,9975.0,10575.0,9.87,3.64,W,W,evaluated
2026-08-13,2026-08-14,swing,NANO.JK,PRE_MARKUP,33.0,33.0,36.0,9.09,0.0,W,L,evaluated
2026-08-13,2026-08-14,swing,SWID.JK,PRE_MARKUP,113.0,109.0,115.0,1.77,-3.54,W,L,evaluated
2026-08-13,2026-08-14,swing,HATM.JK,PRE_MARKUP,585.0,620.0,635.0,8.55,5.98,W,W,evaluated
2026-08-13,2026-08-14,swing,VTNY.JK,PRE_MARKUP,73.0,71.0,76.0,4.11,-2.74,W,L,evaluated
2026-08-13,2026-08-14,swing,LAJU.JK,PRE_MARKUP,69.0,67.0,70.0,1.45,-2.9,W,L,evaluated
2026-08-13,2026-08-14,swing,HALO.JK,PRE_MARKUP,72.0,70.0,76.0,5.56,-2.78,W,L,evaluated
2026-08-13,2026-08-14,swing,BDKR.JK,PRE_MARKUP,163.0,160.0,163.0,0.0,-1.84,L,L,evaluated
2026-08-13,2026-08-14,swing,CUAN.JK,PRE_MARKUP,840.0,825.0,885.0,5.36,-1.79,W,L,evaluated
2026-08-13,2026-08-14,swing,LOPI.JK,PRE_MARKUP,77.0,77.0,83.0,7.79,0.0,W,L,evaluated
2026-08-13,2026-08-14,swing,SURI.JK,PRE_MARKUP,75.0,78.0,88.0,17.33,4.0,W,W,evaluated
2026-08-13,2026-08-14,swing,UNTD.JK,PRE_MARKUP,85.0,87.0,92.0,8.24,2.35,W,W,evaluated
2026-08-13,2026-08-14,swing,TOSK.JK,PRE_MARKUP,71.0,71.0,73.0,2.82,0.0,W,L,evaluated
2026-08-13,2026-08-14,swing,BLES.JK,PRE_MARKUP,204.0,206.0,208.0,1.96,0.98,W,W,evaluated
2026-08-13,2026-08-14,swing,VERN.JK,PRE_MARKUP,214.0,232.0,232.0,8.41,8.41,W,W,evaluated
2026-08-13,2026-08-14,swing,BRRC.JK,PRE_MARKUP,65.0,63.0,66.0,1.54,-3.08,W,L,evaluated
2026-08-13,2026-08-14,swing,DGWG.JK,PRE_MARKUP,318.0,324.0,326.0,2.52,1.89,W,W,evaluated
2026-08-13,2026-08-14,swing,MERI.JK,PRE_MARKUP,122.0,120.0,125.0,2.46,-1.64,W,L,evaluated
