signal_date,eval_date,strategy,ticker,signal,open,close,high,pct_high,pct_close,wl,status
2026-05-08,2026-05-11,swing,ULTJ.JK,PRE_MARKUP,1620.0,1600.0,1625.0,0.31,-1.23,L,evaluated
2026-05-08,2026-05-11,swing,UNIC.JK,PRE_MARKUP,12850.0,12825.0,12850.0,0.0,-0.19,L,evaluated
2026-05-08,2026-05-11,swing,JGLE.JK,PRE_MARKUP,90.0,84.0,90.0,0.0,-6.67,L,evaluated
2026-05-08,2026-05-11,swing,OASA.JK,PRE_MARKUP,400.0,396.0,412.0,3.0,-1.0,L,evaluated
2026-05-08,2026-05-11,swing,POWR.JK,PRE_MARKUP,745.0,750.0,755.0,1.34,0.67,W,evaluated
2026-05-08,2026-05-11,swing,PRDA.JK,PRE_MARKUP,2550.0,2600.0,2900.0,13.73,1.96,W,evaluated
2026-05-08,2026-05-11,swing,MARK.JK,PRE_MARKUP,855.0,850.0,885.0,3.51,-0.58,L,evaluated
2026-05-08,2026-05-11,swing,PBID.JK,PRE_MARKUP,550.0,550.0,555.0,0.91,0.0,L,evaluated
2026-05-08,2026-05-11,swing,GHON.JK,PRE_MARKUP,1820.0,1810.0,1820.0,0.0,-0.55,L,evaluated
2026-05-08,2026-05-11,swing,DFAM.JK,PRE_MARKUP,104.0,140.0,140.0,34.62,34.62,W,evaluated
2026-05-08,2026-05-11,swing,TCPI.JK,PRE_MARKUP,11850.0,11400.0,11850.0,0.0,-3.8,L,evaluated
2026-05-08,2026-05-11,swing,BPTR.JK,PRE_MARKUP,86.0,83.0,86.0,0.0,-3.49,L,evaluated
2026-05-08,2026-05-11,swing,MOLI.JK,PRE_MARKUP,272.0,276.0,284.0,4.41,1.47,W,evaluated
2026-05-08,2026-05-11,swing,PANI.JK,PRE_MARKUP,8575.0,8700.0,8750.0,2.04,1.46,W,evaluated
2026-05-08,2026-05-11,swing,SOSS.JK,PRE_MARKUP,915.0,900.0,915.0,0.0,-1.64,L,evaluated
2026-05-08,2026-05-11,swing,DIVA.JK,PRE_MARKUP,159.0,162.0,171.0,7.55,1.89,W,evaluated
2026-05-08,2026-05-11,swing,JAYA.JK,PRE_MARKUP,133.0,139.0,140.0,5.26,4.51,W,evaluated
2026-05-08,2026-05-11,swing,SFAN.JK,PRE_MARKUP,1965.0,1970.0,1970.0,0.25,0.25,W,evaluated
2026-05-08,2026-05-11,swing,EAST.JK,PRE_MARKUP,90.0,91.0,91.0,1.11,1.11,W,evaluated
2026-05-08,2026-05-11,swing,OPMS.JK,PRE_MARKUP,130.0,128.0,133.0,2.31,-1.54,L,evaluated
2026-05-08,2026-05-11,swing,SLIS.JK,PRE_MARKUP,85.0,83.0,85.0,0.0,-2.35,L,evaluated
2026-05-08,2026-05-11,swing,TAMA.JK,PRE_MARKUP,216.0,236.0,236.0,9.26,9.26,W,evaluated
2026-05-08,2026-05-11,swing,KBAG.JK,PRE_MARKUP,55.0,50.0,55.0,0.0,-9.09,L,evaluated
2026-05-08,2026-05-11,swing,CSMI.JK,PRE_MARKUP,110.0,107.0,115.0,4.55,-2.73,L,evaluated
2026-05-08,2026-05-11,swing,EPAC.JK,PRE_MARKUP,81.0,81.0,81.0,0.0,0.0,L,evaluated
2026-05-08,2026-05-11,swing,ROCK.JK,PRE_MARKUP,2400.0,2330.0,2600.0,8.33,-2.92,L,evaluated
2026-05-08,2026-05-11,swing,ENZO.JK,PRE_MARKUP,87.0,88.0,101.0,16.09,1.15,W,evaluated
2026-05-08,2026-05-11,swing,BANK.JK,PRE_MARKUP,595.0,560.0,595.0,0.0,-5.88,L,evaluated
2026-05-08,2026-05-11,swing,TAPG.JK,PRE_MARKUP,1850.0,1875.0,1885.0,1.89,1.35,W,evaluated
2026-05-08,2026-05-11,swing,NPGF.JK,PRE_MARKUP,76.0,75.0,78.0,2.63,-1.32,L,evaluated
2026-05-08,2026-05-11,swing,FLMC.JK,PRE_MARKUP,168.0,168.0,174.0,3.57,0.0,L,evaluated
2026-05-08,2026-05-11,swing,RSGK.JK,PRE_MARKUP,1150.0,1080.0,1155.0,0.43,-6.09,L,evaluated
2026-05-08,2026-05-11,swing,CMNT.JK,PRE_MARKUP,815.0,810.0,815.0,0.0,-0.61,L,evaluated
2026-05-08,2026-05-11,swing,BOBA.JK,PRE_MARKUP,296.0,290.0,296.0,0.0,-2.03,L,evaluated
2026-05-08,2026-05-11,swing,DEPO.JK,PRE_MARKUP,288.0,294.0,320.0,11.11,2.08,W,evaluated
2026-05-08,2026-05-11,swing,DRMA.JK,PRE_MARKUP,985.0,980.0,990.0,0.51,-0.51,L,evaluated
2026-05-08,2026-05-11,swing,NTBK.JK,PRE_MARKUP,96.0,95.0,101.0,5.21,-1.04,L,evaluated
2026-05-08,2026-05-11,swing,ASHA.JK,PRE_MARKUP,77.0,76.0,78.0,1.3,-1.3,L,evaluated
2026-05-08,2026-05-11,swing,DEWI.JK,PRE_MARKUP,126.0,126.0,127.0,0.79,0.0,L,evaluated
2026-05-08,2026-05-11,swing,KRYA.JK,PRE_MARKUP,77.0,82.0,83.0,7.79,6.49,W,evaluated
2026-05-08,2026-05-11,swing,GULA.JK,PRE_MARKUP,412.0,426.0,434.0,5.34,3.4,W,evaluated
2026-05-08,2026-05-11,swing,KKES.JK,PRE_MARKUP,48.0,48.0,48.0,0.0,0.0,L,evaluated
2026-05-08,2026-05-11,swing,TOOL.JK,PRE_MARKUP,79.0,78.0,84.0,6.33,-1.27,L,evaluated
2026-05-08,2026-05-11,swing,MEDS.JK,PRE_MARKUP,126.0,138.0,157.0,24.6,9.52,W,evaluated
2026-05-08,2026-05-11,swing,NINE.JK,PRE_MARKUP,129.0,126.0,132.0,2.33,-2.33,L,evaluated
2026-05-08,2026-05-11,swing,MMIX.JK,PRE_MARKUP,356.0,360.0,390.0,9.55,1.12,W,evaluated
2026-05-08,2026-05-11,swing,PADA.JK,PRE_MARKUP,168.0,169.0,175.0,4.17,0.6,W,evaluated
2026-05-08,2026-05-11,swing,CBRE.JK,PRE_MARKUP,945.0,1015.0,1035.0,9.52,7.41,W,evaluated
2026-05-08,2026-05-11,swing,VAST.JK,PRE_MARKUP,135.0,133.0,136.0,0.74,-1.48,L,evaluated
2026-05-08,2026-05-11,swing,HALO.JK,PRE_MARKUP,91.0,97.0,104.0,14.29,6.59,W,evaluated
2026-05-08,2026-05-11,swing,KING.JK,PRE_MARKUP,434.0,448.0,452.0,4.15,3.23,W,evaluated
2026-05-08,2026-05-11,swing,PGEO.JK,PRE_MARKUP,1000.0,995.0,1010.0,1.0,-0.5,L,evaluated
2026-05-08,2026-05-11,swing,BDKR.JK,PRE_MARKUP,161.0,162.0,162.0,0.62,0.62,W,evaluated
2026-05-08,2026-05-11,swing,PTMP.JK,PRE_MARKUP,69.0,70.0,75.0,8.7,1.45,W,evaluated
2026-05-08,2026-05-11,swing,KLAS.JK,PRE_MARKUP,87.0,86.0,92.0,5.75,-1.15,L,evaluated
2026-05-08,2026-05-11,swing,HBAT.JK,PRE_MARKUP,388.0,396.0,420.0,8.25,2.06,W,evaluated
2026-05-08,2026-05-11,swing,RGAS.JK,PRE_MARKUP,94.0,95.0,98.0,4.26,1.06,W,evaluated
2026-05-08,2026-05-11,swing,AYAM.JK,PRE_MARKUP,336.0,336.0,340.0,1.19,0.0,L,evaluated
2026-05-08,2026-05-11,swing,SURI.JK,PRE_MARKUP,86.0,94.0,100.0,16.28,9.3,W,evaluated
2026-05-08,2026-05-11,swing,GRPH.JK,PRE_MARKUP,64.0,67.0,68.0,6.25,4.69,W,evaluated
2026-05-08,2026-05-11,swing,ALII.JK,PRE_MARKUP,900.0,870.0,915.0,1.67,-3.33,L,evaluated
2026-05-08,2026-05-11,swing,BAIK.JK,PRE_MARKUP,620.0,600.0,620.0,0.0,-3.23,L,evaluated
2026-05-08,2026-05-11,swing,NEST.JK,PRE_MARKUP,505.0,510.0,530.0,4.95,0.99,W,evaluated
2026-05-08,2026-05-11,swing,NAIK.JK,PRE_MARKUP,101.0,100.0,104.0,2.97,-0.99,L,evaluated
2026-05-08,2026-05-11,swing,KAQI.JK,BREAKOUT,128.0,121.0,130.0,1.56,-5.47,L,evaluated
2026-05-08,2026-05-11,swing,YUPI.JK,PRE_MARKUP,1565.0,1565.0,1570.0,0.32,0.0,L,evaluated
2026-05-08,2026-05-11,swing,FORE.JK,PRE_MARKUP,1025.0,970.0,1025.0,0.0,-5.37,L,evaluated
2026-05-08,2026-05-11,swing,DKHH.JK,PRE_MARKUP,83.0,89.0,98.0,18.07,7.23,W,evaluated
2026-05-08,2026-05-11,swing,ASPI.JK,PRE_MARKUP,490.0,498.0,570.0,16.33,1.63,W,evaluated
2026-05-08,2026-05-11,swing,PIPA.JK,PRE_MARKUP,132.0,134.0,140.0,6.06,1.52,W,evaluated
2026-05-08,2026-05-11,swing,CGAS.JK,PRE_MARKUP,174.0,177.0,192.0,10.34,1.72,W,evaluated
2026-05-08,2026-05-11,swing,MSJA.JK,PRE_MARKUP,515.0,515.0,519.86,0.94,0.0,L,evaluated
2026-05-08,2026-05-11,swing,FAPA.JK,PRE_MARKUP,7100.0,7100.0,7100.0,0.0,0.0,L,evaluated
2026-05-08,2026-05-11,swing,UFOE.JK,PRE_MARKUP,152.0,153.0,155.0,1.97,0.66,W,evaluated
2026-05-08,2026-05-11,swing,ADMF.JK,PRE_MARKUP,8675.0,8675.0,8800.0,1.44,0.0,L,evaluated
2026-05-08,2026-05-11,swing,ADRO.JK,PRE_MARKUP,2490.0,2450.0,2500.0,0.4,-1.61,L,evaluated
