signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-07-28,2026-07-29,scalping,AISA.JK,SCALPING_HIGH,121.0,128.0,137.0,13.22,5.79,W,evaluated
2026-07-28,2026-07-29,scalping,AMFG.JK,SCALPING_HIGH,3240.0,3250.0,3300.0,1.85,0.31,W,evaluated
2026-07-28,2026-07-29,scalping,AUTO.JK,SCALPING_HIGH,2700.0,2690.0,2720.0,0.74,-0.37,L,evaluated
2026-07-28,2026-07-29,scalping,BCIC.JK,SCALPING_HIGH,128.0,125.0,132.0,3.12,-2.34,L,evaluated
2026-07-28,2026-07-29,scalping,BFIN.JK,SCALPING_HIGH,845.0,845.0,860.0,1.78,0.0,L,evaluated
2026-07-28,2026-07-29,scalping,DSNG.JK,SCALPING_HIGH,1340.0,1315.0,1355.0,1.12,-1.87,L,evaluated
2026-07-28,2026-07-29,scalping,ELSA.JK,SCALPING_HIGH,685.0,670.0,690.0,0.73,-2.19,L,evaluated
2026-07-28,2026-07-29,scalping,ERAA.JK,SCALPING_HIGH,386.0,386.0,392.0,1.55,0.0,L,evaluated
2026-07-28,2026-07-29,scalping,GDST.JK,SCALPING_HIGH,97.0,94.0,99.0,2.06,-3.09,L,evaluated
2026-07-28,2026-07-29,scalping,GJTL.JK,SCALPING_HIGH,1200.0,1230.0,1235.0,2.92,2.5,W,evaluated
2026-07-28,2026-07-29,scalping,GMTD.JK,SCALPING_HIGH,1400.0,1415.0,1500.0,7.14,1.07,W,evaluated
2026-07-28,2026-07-29,scalping,INAI.JK,SCALPING_HIGH,178.0,182.0,202.0,13.48,2.25,W,evaluated
2026-07-28,2026-07-29,scalping,INDY.JK,SCALPING_HIGH,2610.0,2570.0,2630.0,0.77,-1.53,L,evaluated
2026-07-28,2026-07-29,scalping,INTD.JK,SCALPING_HIGH,250.0,250.0,262.0,4.8,0.0,L,evaluated
2026-07-28,2026-07-29,scalping,ISSP.JK,SCALPING_HIGH,428.0,420.0,436.0,1.87,-1.87,L,evaluated
2026-07-28,2026-07-29,scalping,LMPI.JK,SCALPING_HIGH,146.0,142.0,159.0,8.9,-2.74,L,evaluated
2026-07-28,2026-07-29,scalping,LRNA.JK,SCALPING_HIGH,188.0,185.0,196.0,4.26,-1.6,L,evaluated
2026-07-28,2026-07-29,scalping,MLPT.JK,SCALPING_HIGH,1495.0,1630.0,1640.0,9.7,9.03,W,evaluated
2026-07-28,2026-07-29,scalping,MPPA.JK,SCALPING_HIGH,50.0,48.0,48.0,-4.0,-4.0,L,evaluated
2026-07-28,2026-07-29,scalping,SOCI.JK,SCALPING_HIGH,424.0,418.0,428.0,0.94,-1.42,L,evaluated
2026-07-28,2026-07-29,scalping,WIIM.JK,SCALPING_HIGH,1655.0,1730.0,1750.0,5.74,4.53,W,evaluated
2026-07-28,2026-07-29,scalping,WOOD.JK,SCALPING_HIGH,232.0,226.0,238.0,2.59,-2.59,L,evaluated
2026-07-28,2026-07-29,scalping,HOKI.JK,SCALPING_HIGH,57.0,54.0,57.0,0.0,-5.26,L,evaluated
2026-07-28,2026-07-29,scalping,MCAS.JK,SCALPING_HIGH,324.0,276.0,326.0,0.62,-14.81,L,evaluated
2026-07-28,2026-07-29,scalping,DWGL.JK,SCALPING_HIGH,286.0,348.0,348.0,21.68,21.68,W,evaluated
2026-07-28,2026-07-29,scalping,PBID.JK,SCALPING_HIGH,530.0,530.0,545.0,2.83,0.0,L,evaluated
