signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-07-31,2026-08-03,swing,AKRA.JK,PRE_MARKUP,1415.0,1445.0,1445.0,2.12,2.12,W,W,evaluated
2026-07-31,2026-08-03,swing,APEX.JK,PRE_MARKUP,150.0,165.0,169.0,12.67,10.0,W,W,evaluated
2026-07-31,2026-08-03,swing,AUTO.JK,PRE_MARKUP,2750.0,2770.0,2790.0,1.45,0.73,W,W,evaluated
2026-07-31,2026-08-03,swing,BEST.JK,PRE_MARKUP,110.0,109.0,113.0,2.73,-0.91,W,L,evaluated
2026-07-31,2026-08-03,swing,BINA.JK,PRE_MARKUP,4400.0,4280.0,4400.0,0.0,-2.73,L,L,evaluated
2026-07-31,2026-08-03,swing,BIRD.JK,PRE_MARKUP,1610.0,1590.0,1615.0,0.31,-1.24,W,L,evaluated
2026-07-31,2026-08-03,swing,BJBR.JK,PRE_MARKUP,790.0,790.0,795.0,0.63,0.0,W,L,evaluated
2026-07-31,2026-08-03,swing,BJTM.JK,PRE_MARKUP,520.0,515.0,525.0,0.96,-0.96,W,L,evaluated
2026-07-31,2026-08-03,swing,BNGA.JK,PRE_MARKUP,1650.0,1645.0,1655.0,0.3,-0.3,W,L,evaluated
2026-07-31,2026-08-03,swing,BULL.JK,PRE_MARKUP,454.0,428.0,450.0,-0.88,-5.73,L,L,evaluated
2026-07-31,2026-08-03,swing,BWPT.JK,PRE_MARKUP,89.0,88.0,96.0,7.87,-1.12,W,L,evaluated
2026-07-31,2026-08-03,swing,CFIN.JK,PRE_MARKUP,344.0,344.0,348.0,1.16,0.0,W,L,evaluated
2026-07-31,2026-08-03,swing,DMAS.JK,BREAKOUT,148.0,147.0,149.0,0.68,-0.68,W,L,evaluated
2026-07-31,2026-08-03,swing,ERTX.JK,PRE_MARKUP,175.0,193.0,232.0,32.57,10.29,W,W,evaluated
2026-07-31,2026-08-03,swing,FAST.JK,PRE_MARKUP,352.0,352.0,376.0,6.82,0.0,W,L,evaluated
2026-07-31,2026-08-03,swing,GGRM.JK,PRE_MARKUP,19000.0,19500.0,19750.0,3.95,2.63,W,W,evaluated
2026-07-31,2026-08-03,swing,GJTL.JK,PRE_MARKUP,1225.0,1310.0,1340.0,9.39,6.94,W,W,evaluated
2026-07-31,2026-08-03,swing,GZCO.JK,PRE_MARKUP,176.0,176.0,185.0,5.11,0.0,W,L,evaluated
2026-07-31,2026-08-03,swing,HMSP.JK,PRE_MARKUP,735.0,735.0,745.0,1.36,0.0,W,L,evaluated
2026-07-31,2026-08-03,swing,IMJS.JK,PRE_MARKUP,158.0,162.0,168.0,6.33,2.53,W,W,evaluated
2026-07-31,2026-08-03,swing,INCO.JK,PRE_MARKUP,5275.0,5200.0,5450.0,3.32,-1.42,W,L,evaluated
2026-07-31,2026-08-03,swing,INDF.JK,PRE_MARKUP,6975.0,7075.0,7200.0,3.23,1.43,W,W,evaluated
2026-07-31,2026-08-03,swing,LEAD.JK,PRE_MARKUP,111.0,106.0,112.0,0.9,-4.5,W,L,evaluated
2026-07-31,2026-08-03,swing,MAPI.JK,PRE_MARKUP,1555.0,1895.0,1940.0,24.76,21.86,W,W,evaluated
2026-07-31,2026-08-03,swing,MBSS.JK,PRE_MARKUP,2840.0,2830.0,2850.0,0.35,-0.35,W,L,evaluated
2026-07-31,2026-08-03,swing,MGNA.JK,PRE_MARKUP,115.0,114.0,119.0,3.48,-0.87,W,L,evaluated
2026-07-31,2026-08-03,swing,MLPT.JK,PRE_MARKUP,1925.0,1740.0,2000.0,3.9,-9.61,W,L,evaluated
2026-07-31,2026-08-03,swing,MPMX.JK,BREAKOUT,1010.0,1000.0,1010.0,0.0,-0.99,L,L,evaluated
2026-07-31,2026-08-03,swing,NOBU.JK,PRE_MARKUP,474.0,488.0,490.0,3.38,2.95,W,W,evaluated
2026-07-31,2026-08-03,swing,PKPK.JK,PRE_MARKUP,3930.0,3950.0,4070.0,3.56,0.51,W,W,evaluated
2026-07-31,2026-08-03,swing,PSDN.JK,PRE_MARKUP,131.0,127.0,130.0,-0.76,-3.05,L,L,evaluated
2026-07-31,2026-08-03,swing,SMAR.JK,PRE_MARKUP,5875.0,5875.0,6000.0,2.13,0.0,W,L,evaluated
2026-07-31,2026-08-03,swing,SMDR.JK,PRE_MARKUP,300.0,300.0,306.0,2.0,0.0,W,L,evaluated
2026-07-31,2026-08-03,swing,SMSM.JK,PRE_MARKUP,1790.0,1800.0,1830.0,2.23,0.56,W,W,evaluated
2026-07-31,2026-08-03,swing,SRSN.JK,PRE_MARKUP,71.0,70.0,72.0,1.41,-1.41,W,L,evaluated
2026-07-31,2026-08-03,swing,SRTG.JK,PRE_MARKUP,1785.0,1750.0,1785.0,0.0,-1.96,L,L,evaluated
2026-07-31,2026-08-03,swing,TINS.JK,PRE_MARKUP,3800.0,3750.0,3870.0,1.84,-1.32,W,L,evaluated
2026-07-31,2026-08-03,swing,TOTL.JK,PRE_MARKUP,1140.0,1145.0,1155.0,1.32,0.44,W,W,evaluated
2026-07-31,2026-08-03,swing,TPMA.JK,PRE_MARKUP,466.0,462.0,468.0,0.43,-0.86,W,L,evaluated
2026-07-31,2026-08-03,swing,POWR.JK,PRE_MARKUP,725.0,725.0,730.0,0.69,0.0,W,L,evaluated
2026-07-31,2026-08-03,swing,PCAR.JK,PRE_MARKUP,45.0,41.0,49.0,8.89,-8.89,W,L,evaluated
2026-07-31,2026-08-03,swing,PRIM.JK,PRE_MARKUP,102.0,108.0,118.0,15.69,5.88,W,W,evaluated
2026-07-31,2026-08-03,swing,MGRO.JK,PRE_MARKUP,710.0,650.0,710.0,0.0,-8.45,L,L,evaluated
2026-07-31,2026-08-03,swing,YELO.JK,PRE_MARKUP,85.0,87.0,91.0,7.06,2.35,W,W,evaluated
2026-07-31,2026-08-03,swing,INOV.JK,PRE_MARKUP,142.0,144.0,148.0,4.23,1.41,W,W,evaluated
2026-07-31,2026-08-03,swing,OPMS.JK,PRE_MARKUP,130.0,116.0,131.0,0.77,-10.77,W,L,evaluated
2026-07-31,2026-08-03,swing,PMJS.JK,PRE_MARKUP,116.0,121.0,123.0,6.03,4.31,W,W,evaluated
2026-07-31,2026-08-03,swing,UCID.JK,PRE_MARKUP,414.0,414.0,418.0,0.97,0.0,W,L,evaluated
2026-07-31,2026-08-03,swing,SGER.JK,PRE_MARKUP,488.0,494.0,505.0,3.48,1.23,W,W,evaluated
2026-07-31,2026-08-03,swing,HOPE.JK,PRE_MARKUP,212.0,216.0,218.0,2.83,1.89,W,W,evaluated
2026-07-31,2026-08-03,swing,BMHS.JK,PRE_MARKUP,190.0,190.0,192.0,1.05,0.0,W,L,evaluated
2026-07-31,2026-08-03,swing,CMNT.JK,PRE_MARKUP,800.0,785.0,800.0,0.0,-1.88,L,L,evaluated
2026-07-31,2026-08-03,swing,HATM.JK,PRE_MARKUP,530.0,525.0,540.0,1.89,-0.94,W,L,evaluated
2026-07-31,2026-08-03,swing,GULA.JK,PRE_MARKUP,790.0,810.0,820.0,3.8,2.53,W,W,evaluated
2026-07-31,2026-08-03,swing,PADA.JK,PRE_MARKUP,144.0,149.0,157.0,9.03,3.47,W,W,evaluated
