signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-07-23,2026-07-24,scalping,AKRA.JK,SCALPING_HIGH,1410.0,1445.0,1450.0,2.84,2.48,W,W,evaluated
2026-07-23,2026-07-24,scalping,ALDO.JK,SCALPING_HIGH,845.0,800.0,845.0,0.0,-5.33,L,L,evaluated
2026-07-23,2026-07-24,scalping,ALKA.JK,SCALPING_HIGH,1100.0,1375.0,1375.0,25.0,25.0,W,W,evaluated
2026-07-23,2026-07-24,scalping,APEX.JK,SCALPING_HIGH,153.0,148.0,165.0,7.84,-3.27,W,L,evaluated
2026-07-23,2026-07-24,scalping,APIC.JK,SCALPING_HIGH,705.0,650.0,705.0,0.0,-7.8,L,L,evaluated
2026-07-23,2026-07-24,scalping,ARGO.JK,SCALPING_HIGH,1100.0,1115.0,1160.0,5.45,1.36,W,W,evaluated
2026-07-23,2026-07-24,scalping,ASRM.JK,SCALPING_HIGH,268.0,264.0,270.0,0.75,-1.49,W,L,evaluated
2026-07-23,2026-07-24,scalping,BACA.JK,SCALPING_HIGH,115.0,113.0,115.0,0.0,-1.74,L,L,evaluated
2026-07-23,2026-07-24,scalping,BBKP.JK,SCALPING_HIGH,55.0,53.0,56.0,1.82,-3.64,W,L,evaluated
2026-07-23,2026-07-24,scalping,BBLD.JK,SCALPING_HIGH,605.0,580.0,625.0,3.31,-4.13,W,L,evaluated
2026-07-23,2026-07-24,scalping,BBYB.JK,SCALPING_HIGH,254.0,244.0,252.0,-0.79,-3.94,L,L,evaluated
2026-07-23,2026-07-24,scalping,BIPI.JK,SCALPING_HIGH,164.0,152.0,165.0,0.61,-7.32,W,L,evaluated
2026-07-23,2026-07-24,scalping,BKSL.JK,SCALPING_HIGH,72.0,69.0,72.0,0.0,-4.17,L,L,evaluated
2026-07-23,2026-07-24,scalping,BMSR.JK,SCALPING_HIGH,314.0,314.0,318.0,1.27,0.0,W,L,evaluated
2026-07-23,2026-07-24,scalping,BNBR.JK,SCALPING_HIGH,108.0,105.0,110.0,1.85,-2.78,W,L,evaluated
2026-07-23,2026-07-24,scalping,BPFI.JK,SCALPING_HIGH,266.0,264.0,264.0,-0.75,-0.75,L,L,evaluated
2026-07-23,2026-07-24,scalping,BRMS.JK,SCALPING_HIGH,610.0,585.0,610.0,0.0,-4.1,L,L,evaluated
2026-07-23,2026-07-24,scalping,BRPT.JK,SCALPING_HIGH,1790.0,1745.0,1780.0,-0.56,-2.51,L,L,evaluated
2026-07-23,2026-07-24,scalping,BTON.JK,SCALPING_HIGH,364.0,366.0,380.0,4.4,0.55,W,W,evaluated
2026-07-23,2026-07-24,scalping,BUMI.JK,SCALPING_HIGH,183.0,171.0,183.0,0.0,-6.56,L,L,evaluated
2026-07-23,2026-07-24,scalping,BUVA.JK,SCALPING_HIGH,920.0,845.0,905.0,-1.63,-8.15,L,L,evaluated
2026-07-23,2026-07-24,scalping,BVIC.JK,SCALPING_HIGH,92.0,92.0,94.0,2.17,0.0,W,L,evaluated
2026-07-23,2026-07-24,scalping,BWPT.JK,SCALPING_HIGH,82.0,79.0,81.0,-1.22,-3.66,L,L,evaluated
2026-07-23,2026-07-24,scalping,BYAN.JK,SCALPING_HIGH,12175.0,11975.0,12350.0,1.44,-1.64,W,L,evaluated
2026-07-23,2026-07-24,scalping,CINT.JK,SCALPING_HIGH,176.0,169.0,181.0,2.84,-3.98,W,L,evaluated
2026-07-23,2026-07-24,scalping,CPIN.JK,SCALPING_HIGH,3310.0,3230.0,3300.0,-0.3,-2.42,L,L,evaluated
2026-07-23,2026-07-24,scalping,DEWA.JK,SCALPING_HIGH,472.0,442.0,472.0,0.0,-6.36,L,L,evaluated
2026-07-23,2026-07-24,scalping,DOID.JK,SCALPING_HIGH,232.0,224.0,230.0,-0.86,-3.45,L,L,evaluated
2026-07-23,2026-07-24,scalping,DSNG.JK,SCALPING_HIGH,1350.0,1310.0,1365.0,1.11,-2.96,W,L,evaluated
2026-07-23,2026-07-24,scalping,DSSA.JK,SCALPING_HIGH,875.0,870.0,905.0,3.43,-0.57,W,L,evaluated
2026-07-23,2026-07-24,scalping,ECII.JK,SCALPING_HIGH,155.0,145.0,155.0,0.0,-6.45,L,L,evaluated
2026-07-23,2026-07-24,scalping,ENRG.JK,SCALPING_HIGH,1555.0,1450.0,1590.0,2.25,-6.75,W,L,evaluated
2026-07-23,2026-07-24,scalping,ESSA.JK,SCALPING_HIGH,645.0,640.0,670.0,3.88,-0.78,W,L,evaluated
2026-07-23,2026-07-24,scalping,FAST.JK,SCALPING_HIGH,290.0,286.0,298.0,2.76,-1.38,W,L,evaluated
2026-07-23,2026-07-24,scalping,FORU.JK,SCALPING_HIGH,3110.0,3230.0,3580.0,15.11,3.86,W,W,evaluated
2026-07-23,2026-07-24,scalping,GGRM.JK,SCALPING_HIGH,17650.0,17450.0,17775.0,0.71,-1.13,W,L,evaluated
2026-07-23,2026-07-24,scalping,GIAA.JK,SCALPING_HIGH,55.0,53.0,54.0,-1.82,-3.64,L,L,evaluated
2026-07-23,2026-07-24,scalping,GPRA.JK,SCALPING_HIGH,110.0,100.0,109.0,-0.91,-9.09,L,L,evaluated
2026-07-23,2026-07-24,scalping,GZCO.JK,SCALPING_HIGH,158.0,152.0,158.0,0.0,-3.8,L,L,evaluated
2026-07-23,2026-07-24,scalping,HRUM.JK,SCALPING_HIGH,850.0,810.0,850.0,0.0,-4.71,L,L,evaluated
2026-07-23,2026-07-24,scalping,IMAS.JK,SCALPING_HIGH,870.0,860.0,870.0,0.0,-1.15,L,L,evaluated
2026-07-23,2026-07-24,scalping,IMPC.JK,SCALPING_HIGH,1560.0,1465.0,1550.0,-0.64,-6.09,L,L,evaluated
2026-07-23,2026-07-24,scalping,INDS.JK,SCALPING_HIGH,286.0,276.0,286.0,0.0,-3.5,L,L,evaluated
2026-07-23,2026-07-24,scalping,INTD.JK,SCALPING_HIGH,244.0,234.0,244.0,0.0,-4.1,L,L,evaluated
2026-07-23,2026-07-24,scalping,KBLV.JK,SCALPING_HIGH,133.0,123.0,133.0,0.0,-7.52,L,L,evaluated
2026-07-23,2026-07-24,scalping,LEAD.JK,SCALPING_HIGH,105.0,100.0,108.0,2.86,-4.76,W,L,evaluated
2026-07-23,2026-07-24,scalping,LPLI.JK,SCALPING_HIGH,264.0,252.0,268.0,1.52,-4.55,W,L,evaluated
2026-07-23,2026-07-24,scalping,MDIA.JK,SCALPING_HIGH,119.0,127.0,133.0,11.76,6.72,W,W,evaluated
2026-07-23,2026-07-24,scalping,MLPT.JK,SCALPING_HIGH,1785.0,1780.0,2020.0,13.17,-0.28,W,L,evaluated
2026-07-23,2026-07-24,scalping,OKAS.JK,SCALPING_HIGH,103.0,101.0,105.0,1.94,-1.94,W,L,evaluated
2026-07-23,2026-07-24,scalping,OMRE.JK,SCALPING_HIGH,1110.0,1130.0,1145.0,3.15,1.8,W,W,evaluated
2026-07-23,2026-07-24,scalping,PADI.JK,SCALPING_HIGH,77.0,72.0,77.0,0.0,-6.49,L,L,evaluated
2026-07-23,2026-07-24,scalping,PKPK.JK,SCALPING_HIGH,3950.0,3870.0,3940.0,-0.25,-2.03,L,L,evaluated
2026-07-23,2026-07-24,scalping,PSKT.JK,SCALPING_HIGH,216.0,208.0,216.0,0.0,-3.7,L,L,evaluated
2026-07-23,2026-07-24,scalping,PTPP.JK,SCALPING_HIGH,218.0,208.0,220.0,0.92,-4.59,W,L,evaluated
2026-07-23,2026-07-24,scalping,PTRO.JK,SCALPING_HIGH,4910.0,4660.0,5000.0,1.83,-5.09,W,L,evaluated
2026-07-23,2026-07-24,scalping,PTSP.JK,SCALPING_HIGH,925.0,920.0,920.0,-0.54,-0.54,L,L,evaluated
2026-07-23,2026-07-24,scalping,RAJA.JK,SCALPING_HIGH,910.0,870.0,905.0,-0.55,-4.4,L,L,evaluated
2026-07-23,2026-07-24,scalping,SIMP.JK,SCALPING_HIGH,590.0,585.0,600.0,1.69,-0.85,W,L,evaluated
2026-07-23,2026-07-24,scalping,SMBR.JK,SCALPING_HIGH,168.0,158.0,166.0,-1.19,-5.95,L,L,evaluated
2026-07-23,2026-07-24,scalping,SMDR.JK,SCALPING_HIGH,298.0,296.0,298.0,0.0,-0.67,L,L,evaluated
2026-07-23,2026-07-24,scalping,SOCI.JK,SCALPING_HIGH,434.0,426.0,436.0,0.46,-1.84,W,L,evaluated
2026-07-23,2026-07-24,scalping,SQMI.JK,SCALPING_HIGH,69.0,72.0,72.0,4.35,4.35,W,W,evaluated
2026-07-23,2026-07-24,scalping,SRTG.JK,SCALPING_HIGH,1740.0,1710.0,1740.0,0.0,-1.72,L,L,evaluated
2026-07-23,2026-07-24,scalping,TOBA.JK,SCALPING_HIGH,492.0,468.0,490.0,-0.41,-4.88,L,L,evaluated
2026-07-23,2026-07-24,scalping,TOWR.JK,SCALPING_HIGH,414.0,402.0,410.0,-0.97,-2.9,L,L,evaluated
2026-07-23,2026-07-24,scalping,TPIA.JK,SCALPING_HIGH,2170.0,2100.0,2140.0,-1.38,-3.23,L,L,evaluated
2026-07-23,2026-07-24,scalping,TRIM.JK,SCALPING_HIGH,585.0,580.0,590.0,0.85,-0.85,W,L,evaluated
2026-07-23,2026-07-24,scalping,VIVA.JK,SCALPING_HIGH,41.0,37.0,38.0,-7.32,-9.76,L,L,evaluated
2026-07-23,2026-07-24,scalping,OASA.JK,SCALPING_HIGH,352.0,334.0,352.0,0.0,-5.11,L,L,evaluated
2026-07-23,2026-07-24,scalping,POWR.JK,SCALPING_HIGH,730.0,735.0,735.0,0.68,0.68,W,W,evaluated
2026-07-23,2026-07-24,scalping,PBSA.JK,SCALPING_HIGH,825.0,775.0,825.0,0.0,-6.06,L,L,evaluated
2026-07-23,2026-07-24,scalping,BOGA.JK,SCALPING_HIGH,1530.0,1500.0,1530.0,0.0,-1.96,L,L,evaluated
2026-07-23,2026-07-24,scalping,CARS.JK,SCALPING_HIGH,92.0,88.0,93.0,1.09,-4.35,W,L,evaluated
2026-07-23,2026-07-24,scalping,MINA.JK,SCALPING_HIGH,288.0,272.0,288.0,0.0,-5.56,L,L,evaluated
