signal_date,eval_date,strategy,ticker,signal,prev,open,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-08-06,2026-08-07,scalping,ALKA.JK,SCALPING_HIGH,1885.0,2070.0,2070.0,2070.0,9.81,9.81,W,W,evaluated
2026-08-06,2026-08-07,scalping,AMFG.JK,SCALPING_HIGH,3360.0,3310.0,3350.0,3350.0,-0.3,-0.3,L,L,evaluated
2026-08-06,2026-08-07,scalping,AMIN.JK,SCALPING_HIGH,248.0,244.0,248.0,252.0,1.61,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,ANTM.JK,SCALPING_HIGH,3080.0,3090.0,3160.0,3170.0,2.92,2.6,W,W,evaluated
2026-08-06,2026-08-07,scalping,APLI.JK,SCALPING_HIGH,266.0,266.0,258.0,268.0,0.75,-3.01,W,L,evaluated
2026-08-06,2026-08-07,scalping,ASSA.JK,SCALPING_HIGH,635.0,635.0,635.0,645.0,1.57,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,BBKP.JK,SCALPING_HIGH,55.0,55.0,55.0,57.0,3.64,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,BDMN.JK,SCALPING_HIGH,4530.0,4540.0,4450.0,4550.0,0.44,-1.77,W,L,evaluated
2026-08-06,2026-08-07,scalping,BEST.JK,SCALPING_HIGH,111.0,112.0,110.0,112.0,0.9,-0.9,W,L,evaluated
2026-08-06,2026-08-07,scalping,BIPI.JK,SCALPING_HIGH,154.0,154.0,159.0,160.0,3.9,3.25,W,W,evaluated
2026-08-06,2026-08-07,scalping,BIPP.JK,SCALPING_HIGH,71.0,71.0,72.0,76.0,7.04,1.41,W,W,evaluated
2026-08-06,2026-08-07,scalping,BISI.JK,SCALPING_HIGH,695.0,695.0,690.0,695.0,0.0,-0.72,L,L,evaluated
2026-08-06,2026-08-07,scalping,BKSL.JK,SCALPING_HIGH,78.0,79.0,76.0,82.0,5.13,-2.56,W,L,evaluated
2026-08-06,2026-08-07,scalping,BNBR.JK,SCALPING_HIGH,105.0,106.0,106.0,108.0,2.86,0.95,W,W,evaluated
2026-08-06,2026-08-07,scalping,BRMS.JK,SCALPING_HIGH,610.0,605.0,615.0,620.0,1.64,0.82,W,W,evaluated
2026-08-06,2026-08-07,scalping,BRNA.JK,SCALPING_HIGH,650.0,660.0,645.0,670.0,3.08,-0.77,W,L,evaluated
2026-08-06,2026-08-07,scalping,BUMI.JK,SCALPING_HIGH,179.0,180.0,187.0,189.0,5.59,4.47,W,W,evaluated
2026-08-06,2026-08-07,scalping,BWPT.JK,SCALPING_HIGH,92.0,92.0,92.0,94.0,2.17,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,CFIN.JK,SCALPING_HIGH,354.0,358.0,356.0,358.0,1.13,0.56,W,W,evaluated
2026-08-06,2026-08-07,scalping,CTTH.JK,SCALPING_HIGH,135.0,137.0,134.0,142.0,5.19,-0.74,W,L,evaluated
2026-08-06,2026-08-07,scalping,DMAS.JK,SCALPING_HIGH,147.0,148.0,149.0,149.0,1.36,1.36,W,W,evaluated
2026-08-06,2026-08-07,scalping,DSSA.JK,SCALPING_HIGH,970.0,970.0,975.0,1060.0,9.28,0.52,W,W,evaluated
2026-08-06,2026-08-07,scalping,EMDE.JK,SCALPING_HIGH,81.0,81.0,81.0,82.0,1.23,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,FAST.JK,SCALPING_HIGH,388.0,380.0,366.0,380.0,-2.06,-5.67,L,L,evaluated
2026-08-06,2026-08-07,scalping,GWSA.JK,SCALPING_HIGH,135.0,134.0,135.0,139.0,2.96,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,GZCO.JK,SCALPING_HIGH,175.0,175.0,174.0,178.0,1.71,-0.57,W,L,evaluated
2026-08-06,2026-08-07,scalping,ICON.JK,SCALPING_HIGH,114.0,116.0,115.0,117.0,2.63,0.88,W,W,evaluated
2026-08-06,2026-08-07,scalping,INCO.JK,SCALPING_HIGH,5450.0,5450.0,5400.0,5525.0,1.38,-0.92,W,L,evaluated
2026-08-06,2026-08-07,scalping,IPOL.JK,SCALPING_HIGH,115.0,117.0,113.0,119.0,3.48,-1.74,W,L,evaluated
2026-08-06,2026-08-07,scalping,KAEF.JK,SCALPING_HIGH,464.0,470.0,460.0,470.0,1.29,-0.86,W,L,evaluated
2026-08-06,2026-08-07,scalping,KLBF.JK,SCALPING_HIGH,790.0,790.0,790.0,800.0,1.27,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,LEAD.JK,SCALPING_HIGH,113.0,113.0,111.0,114.0,0.88,-1.77,W,L,evaluated
2026-08-06,2026-08-07,scalping,LPCK.JK,SCALPING_HIGH,575.0,590.0,620.0,670.0,16.52,7.83,W,W,evaluated
2026-08-06,2026-08-07,scalping,LTLS.JK,SCALPING_HIGH,845.0,835.0,850.0,850.0,0.59,0.59,W,W,evaluated
2026-08-06,2026-08-07,scalping,MAPI.JK,SCALPING_HIGH,1690.0,1695.0,1605.0,1700.0,0.59,-5.03,W,L,evaluated
2026-08-06,2026-08-07,scalping,MBTO.JK,SCALPING_HIGH,132.0,132.0,128.0,132.0,0.0,-3.03,L,L,evaluated
2026-08-06,2026-08-07,scalping,MDIA.JK,SCALPING_HIGH,250.0,260.0,230.0,262.0,4.8,-8.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,MITI.JK,SCALPING_HIGH,212.0,216.0,208.0,228.0,7.55,-1.89,W,L,evaluated
2026-08-06,2026-08-07,scalping,MLBI.JK,SCALPING_HIGH,6875.0,6850.0,7000.0,7000.0,1.82,1.82,W,W,evaluated
2026-08-06,2026-08-07,scalping,NIKL.JK,SCALPING_HIGH,200.0,202.0,202.0,204.0,2.0,1.0,W,W,evaluated
2026-08-06,2026-08-07,scalping,NIRO.JK,SCALPING_HIGH,165.0,165.0,166.0,168.0,1.82,0.61,W,W,evaluated
2026-08-06,2026-08-07,scalping,NOBU.JK,SCALPING_HIGH,490.0,490.0,525.0,525.0,7.14,7.14,W,W,evaluated
2026-08-06,2026-08-07,scalping,NRCA.JK,SCALPING_HIGH,530.0,530.0,530.0,540.0,1.89,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,OKAS.JK,SCALPING_HIGH,119.0,123.0,119.0,130.0,9.24,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,PADI.JK,SCALPING_HIGH,75.0,76.0,74.0,77.0,2.67,-1.33,W,L,evaluated
2026-08-06,2026-08-07,scalping,PANR.JK,SCALPING_HIGH,430.0,434.0,432.0,434.0,0.93,0.47,W,W,evaluated
2026-08-06,2026-08-07,scalping,PDES.JK,SCALPING_HIGH,474.0,550.0,422.0,590.0,24.47,-10.97,W,L,evaluated
2026-08-06,2026-08-07,scalping,PSDN.JK,SCALPING_HIGH,133.0,134.0,136.0,140.0,5.26,2.26,W,W,evaluated
2026-08-06,2026-08-07,scalping,PSKT.JK,SCALPING_HIGH,236.0,236.0,234.0,238.0,0.85,-0.85,W,L,evaluated
2026-08-06,2026-08-07,scalping,PTRO.JK,SCALPING_HIGH,5125.0,5125.0,5125.0,5225.0,1.95,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,PTSP.JK,SCALPING_HIGH,975.0,975.0,970.0,975.0,0.0,-0.51,L,L,evaluated
2026-08-06,2026-08-07,scalping,RODA.JK,SCALPING_HIGH,66.0,67.0,74.0,75.0,13.64,12.12,W,W,evaluated
2026-08-06,2026-08-07,scalping,SMDR.JK,SCALPING_HIGH,312.0,309.47,308.0,312.0,0.0,-1.28,L,L,evaluated
2026-08-06,2026-08-07,scalping,SMGR.JK,SCALPING_HIGH,1625.0,1635.0,1620.0,1640.0,0.92,-0.31,W,L,evaluated
2026-08-06,2026-08-07,scalping,SRSN.JK,SCALPING_HIGH,75.0,75.0,73.0,76.0,1.33,-2.67,W,L,evaluated
2026-08-06,2026-08-07,scalping,SSTM.JK,SCALPING_HIGH,442.0,442.0,428.0,460.0,4.07,-3.17,W,L,evaluated
2026-08-06,2026-08-07,scalping,TMPO.JK,SCALPING_HIGH,159.0,151.0,149.0,189.0,18.87,-6.29,W,L,evaluated
2026-08-06,2026-08-07,scalping,TOBA.JK,SCALPING_HIGH,510.0,515.0,525.0,540.0,5.88,2.94,W,W,evaluated
2026-08-06,2026-08-07,scalping,TOTL.JK,SCALPING_HIGH,1330.0,1330.0,1300.0,1330.0,0.0,-2.26,L,L,evaluated
2026-08-06,2026-08-07,scalping,TRIM.JK,SCALPING_HIGH,610.0,610.0,600.0,610.0,0.0,-1.64,L,L,evaluated
2026-08-06,2026-08-07,scalping,TRIS.JK,SCALPING_HIGH,176.0,175.0,172.0,176.0,0.0,-2.27,L,L,evaluated
2026-08-06,2026-08-07,scalping,UNIC.JK,SCALPING_HIGH,15075.0,15150.0,15075.0,15175.0,0.66,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,UNVR.JK,SCALPING_HIGH,1805.0,1805.0,1820.0,1825.0,1.11,0.83,W,W,evaluated
2026-08-06,2026-08-07,scalping,VIVA.JK,SCALPING_HIGH,58.0,58.0,53.0,58.0,0.0,-8.62,L,L,evaluated
2026-08-06,2026-08-07,scalping,WEHA.JK,SCALPING_HIGH,112.0,112.0,111.0,116.0,3.57,-0.89,W,L,evaluated
2026-08-06,2026-08-07,scalping,SHIP.JK,SCALPING_HIGH,2050.0,1855.0,2100.0,2100.0,2.44,2.44,W,W,evaluated
2026-08-06,2026-08-07,scalping,JGLE.JK,SCALPING_HIGH,100.0,100.0,95.0,107.0,7.0,-5.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,OASA.JK,SCALPING_HIGH,350.0,350.0,344.0,356.0,1.71,-1.71,W,L,evaluated
2026-08-06,2026-08-07,scalping,POWR.JK,SCALPING_HIGH,730.0,730.0,735.0,740.0,1.37,0.68,W,W,evaluated
2026-08-06,2026-08-07,scalping,BOGA.JK,SCALPING_HIGH,1685.0,1675.0,1630.0,1735.0,2.97,-3.26,W,L,evaluated
2026-08-06,2026-08-07,scalping,FIRE.JK,SCALPING_HIGH,112.0,113.0,110.0,114.0,1.79,-1.79,W,L,evaluated
2026-08-06,2026-08-07,scalping,HRTA.JK,SCALPING_HIGH,2120.0,2120.0,2150.0,2190.0,3.3,1.42,W,W,evaluated
2026-08-06,2026-08-07,scalping,KIOS.JK,SCALPING_HIGH,102.0,102.0,99.0,102.0,0.0,-2.94,L,L,evaluated
2026-08-06,2026-08-07,scalping,NICK.JK,SCALPING_HIGH,1415.0,1435.0,1545.0,1550.0,9.54,9.19,W,W,evaluated
2026-08-06,2026-08-07,scalping,MPRO.JK,SCALPING_HIGH,12050.0,12400.0,12050.0,13200.0,9.54,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,DIVA.JK,SCALPING_HIGH,138.0,139.0,140.0,149.0,7.97,1.45,W,W,evaluated
2026-08-06,2026-08-07,scalping,CLAY.JK,SCALPING_HIGH,2800.0,2760.0,2760.0,2790.0,-0.36,-1.43,L,L,evaluated
2026-08-06,2026-08-07,scalping,ITIC.JK,SCALPING_HIGH,230.0,232.0,238.0,244.0,6.09,3.48,W,W,evaluated
2026-08-06,2026-08-07,scalping,OPMS.JK,SCALPING_HIGH,129.0,130.0,125.0,131.0,1.55,-3.1,W,L,evaluated
2026-08-06,2026-08-07,scalping,SLIS.JK,SCALPING_HIGH,74.0,75.0,79.0,88.0,18.92,6.76,W,W,evaluated
2026-08-06,2026-08-07,scalping,AGAR.JK,SCALPING_HIGH,910.0,1000.0,1000.0,1000.0,9.89,9.89,W,W,evaluated
2026-08-06,2026-08-07,scalping,AMOR.JK,SCALPING_HIGH,358.0,358.0,360.0,366.0,2.23,0.56,W,W,evaluated
2026-08-06,2026-08-07,scalping,KBAG.JK,SCALPING_HIGH,50.0,50.0,51.0,51.0,2.0,2.0,W,W,evaluated
2026-08-06,2026-08-07,scalping,ENZO.JK,SCALPING_HIGH,81.0,82.0,81.0,83.0,2.47,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,ARCI.JK,SCALPING_HIGH,1180.0,1180.0,1235.0,1240.0,5.08,4.66,W,W,evaluated
2026-08-06,2026-08-07,scalping,GTSI.JK,SCALPING_HIGH,195.0,196.0,192.0,197.0,1.03,-1.54,W,L,evaluated
2026-08-06,2026-08-07,scalping,IDEA.JK,SCALPING_HIGH,68.0,68.0,68.0,69.0,1.47,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,WGSH.JK,SCALPING_HIGH,173.0,174.0,173.0,175.0,1.16,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,NASI.JK,SCALPING_HIGH,139.0,139.0,136.0,139.0,0.0,-2.16,L,L,evaluated
2026-08-06,2026-08-07,scalping,ZATA.JK,SCALPING_HIGH,75.0,76.0,73.0,77.0,2.67,-2.67,W,L,evaluated
2026-08-06,2026-08-07,scalping,CBPE.JK,SCALPING_HIGH,505.0,525.0,565.0,625.0,23.76,11.88,W,W,evaluated
2026-08-06,2026-08-07,scalping,NAYZ.JK,SCALPING_HIGH,59.0,57.0,58.0,60.0,1.69,-1.69,W,L,evaluated
2026-08-06,2026-08-07,scalping,IRSX.JK,SCALPING_HIGH,362.0,364.0,368.0,372.0,2.76,1.66,W,W,evaluated
2026-08-06,2026-08-07,scalping,PGEO.JK,SCALPING_HIGH,1090.0,1100.0,1110.0,1140.0,4.59,1.83,W,W,evaluated
2026-08-06,2026-08-07,scalping,FUTR.JK,SCALPING_HIGH,358.0,358.0,350.0,370.0,3.35,-2.23,W,L,evaluated
2026-08-06,2026-08-07,scalping,JATI.JK,SCALPING_HIGH,102.0,100.0,99.0,101.0,-0.98,-2.94,L,L,evaluated
2026-08-06,2026-08-07,scalping,AMMN.JK,SCALPING_HIGH,4320.0,4320.0,4400.0,4450.0,3.01,1.85,W,W,evaluated
2026-08-06,2026-08-07,scalping,GRPM.JK,SCALPING_HIGH,234.0,226.0,236.0,238.0,1.71,0.85,W,W,evaluated
2026-08-06,2026-08-07,scalping,HUMI.JK,SCALPING_HIGH,155.0,157.0,153.0,158.0,1.94,-1.29,W,L,evaluated
2026-08-06,2026-08-07,scalping,IKPM.JK,SCALPING_HIGH,195.0,196.0,198.0,202.0,3.59,1.54,W,W,evaluated
2026-08-06,2026-08-07,scalping,SMGA.JK,SCALPING_HIGH,77.0,78.0,76.0,78.0,1.3,-1.3,W,L,evaluated
2026-08-06,2026-08-07,scalping,ALII.JK,SCALPING_HIGH,800.0,800.0,785.0,810.0,1.25,-1.88,W,L,evaluated
2026-08-06,2026-08-07,scalping,MEJA.JK,SCALPING_HIGH,106.0,106.0,101.0,107.0,0.94,-4.72,W,L,evaluated
2026-08-06,2026-08-07,scalping,LIVE.JK,SCALPING_HIGH,218.0,216.0,222.0,222.0,1.83,1.83,W,W,evaluated
2026-08-06,2026-08-07,scalping,GOLF.JK,SCALPING_HIGH,169.0,169.0,170.0,174.0,2.96,0.59,W,W,evaluated
2026-08-06,2026-08-07,scalping,NEST.JK,SCALPING_HIGH,720.0,720.0,720.0,725.0,0.69,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,NAIK.JK,SCALPING_HIGH,89.0,90.0,88.0,90.0,1.12,-1.12,W,L,evaluated
2026-08-06,2026-08-07,scalping,DGWG.JK,SCALPING_HIGH,312.0,312.0,314.0,314.0,0.64,0.64,W,W,evaluated
2026-08-06,2026-08-07,scalping,MINE.JK,SCALPING_HIGH,234.0,234.0,234.0,236.0,0.85,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,MERI.JK,SCALPING_HIGH,113.0,113.0,120.0,134.0,18.58,6.19,W,W,evaluated
2026-08-06,2026-08-07,scalping,PMUI.JK,SCALPING_HIGH,98.0,99.0,98.0,100.0,2.04,0.0,W,L,evaluated
2026-08-06,2026-08-07,scalping,WBSA.JK,SCALPING_HIGH,675.0,675.0,670.0,685.0,1.48,-0.74,W,L,evaluated
2026-08-06,2026-08-07,scalping,AYLS.JK,SCALPING_HIGH,162.0,163.0,163.0,165.0,1.85,0.62,W,W,evaluated
2026-08-06,2026-08-07,scalping,NCKL.JK,SCALPING_HIGH,935.0,940.0,945.0,955.0,2.14,1.07,W,W,evaluated
