signal_date,eval_date,strategy,ticker,signal,open,close,high,pct_high,pct_close,wl,status
2026-05-14,2026-05-18,swing,ADES.JK,PRE_MARKUP,21750.0,21600.0,21750.0,0.0,-0.69,L,evaluated
2026-05-14,2026-05-18,swing,ASGR.JK,PRE_MARKUP,1630.0,1600.0,1630.0,0.0,-1.84,L,evaluated
2026-05-14,2026-05-18,swing,BCIP.JK,PRE_MARKUP,74.0,72.0,75.0,1.35,-2.7,L,evaluated
2026-05-14,2026-05-18,swing,BDMN.JK,PRE_MARKUP,4380.0,4250.0,4390.0,0.23,-2.97,L,evaluated
2026-05-14,2026-05-18,swing,BJBR.JK,PRE_MARKUP,785.0,780.0,790.0,0.64,-0.64,L,evaluated
2026-05-14,2026-05-18,swing,BJTM.JK,PRE_MARKUP,532.4,523.38,532.4,0.0,-1.69,L,evaluated
2026-05-14,2026-05-18,swing,BNLI.JK,PRE_MARKUP,3310.0,3180.0,3320.0,0.3,-3.93,L,evaluated
2026-05-14,2026-05-18,swing,BTPN.JK,PRE_MARKUP,2290.0,2310.0,2380.0,3.93,0.87,W,evaluated
2026-05-14,2026-05-18,swing,CEKA.JK,PRE_MARKUP,2390.0,2360.0,2410.0,0.84,-1.26,L,evaluated
2026-05-14,2026-05-18,swing,CFIN.JK,PRE_MARKUP,348.0,342.0,348.0,0.0,-1.72,L,evaluated
2026-05-14,2026-05-18,swing,CLPI.JK,PRE_MARKUP,1630.0,1600.0,1630.0,0.0,-1.84,L,evaluated
2026-05-14,2026-05-18,swing,DMAS.JK,PRE_MARKUP,152.0,154.0,156.0,2.63,1.32,W,evaluated
2026-05-14,2026-05-18,swing,EPMT.JK,PRE_MARKUP,2370.0,2380.0,2390.0,0.84,0.42,W,evaluated
2026-05-14,2026-05-18,swing,GGRM.JK,PRE_MARKUP,17200.0,16675.0,17200.0,0.0,-3.05,L,evaluated
2026-05-14,2026-05-18,swing,GJTL.JK,PRE_MARKUP,1235.0,1200.0,1240.0,0.4,-2.83,L,evaluated
2026-05-14,2026-05-18,swing,GMTD.JK,PRE_MARKUP,1795.0,1780.0,1795.0,0.0,-0.84,L,evaluated
2026-05-14,2026-05-18,swing,GSMF.JK,PRE_MARKUP,138.0,155.0,158.0,14.49,12.32,W,evaluated
2026-05-14,2026-05-18,swing,ICON.JK,PRE_MARKUP,154.0,147.0,160.0,3.9,-4.55,L,evaluated
