signal_date,eval_date,strategy,ticker,signal,prev,open,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-08-14,2026-08-18,scalping,ALDO.JK,SCALPING_HIGH,920.0,920.0,915.0,935.0,1.63,-0.54,W,L,evaluated
2026-08-14,2026-08-18,scalping,ALKA.JK,SCALPING_HIGH,2610.0,2540.0,3090.0,3260.0,24.9,18.39,W,W,evaluated
2026-08-14,2026-08-18,scalping,BPII.JK,SCALPING_HIGH,464.0,460.78,494.0,520.0,12.07,6.47,W,W,evaluated
2026-08-14,2026-08-18,scalping,BRNA.JK,SCALPING_HIGH,690.0,690.0,670.0,710.0,2.9,-2.9,W,L,evaluated
2026-08-14,2026-08-18,scalping,BYAN.JK,SCALPING_HIGH,14400.0,15500.0,17275.0,17275.0,19.97,19.97,W,W,evaluated
2026-08-14,2026-08-18,scalping,EXCL.JK,SCALPING_HIGH,2800.0,2840.0,2910.0,2930.0,4.64,3.93,W,W,evaluated
2026-08-14,2026-08-18,scalping,GIAA.JK,SCALPING_HIGH,76.0,77.0,75.0,80.0,5.26,-1.32,W,L,evaluated
2026-08-14,2026-08-18,scalping,ICON.JK,SCALPING_HIGH,134.0,133.0,133.0,136.0,1.49,-0.75,W,L,evaluated
2026-08-14,2026-08-18,scalping,ISAT.JK,SCALPING_HIGH,2540.0,2600.0,2600.0,2670.0,5.12,2.36,W,W,evaluated
2026-08-14,2026-08-18,scalping,LMPI.JK,SCALPING_HIGH,150.0,150.0,148.0,152.0,1.33,-1.33,W,L,evaluated
2026-08-14,2026-08-18,scalping,PEGE.JK,SCALPING_HIGH,110.0,110.0,108.0,115.0,4.55,-1.82,W,L,evaluated
2026-08-14,2026-08-18,scalping,STAR.JK,SCALPING_HIGH,464.0,466.0,418.0,474.0,2.16,-9.91,W,L,evaluated
2026-08-14,2026-08-18,scalping,TMPO.JK,SCALPING_HIGH,195.0,200.0,186.0,208.0,6.67,-4.62,W,L,evaluated
2026-08-14,2026-08-18,scalping,YPAS.JK,SCALPING_HIGH,1200.0,1020.0,1370.0,1500.0,25.0,14.17,W,W,evaluated
2026-08-14,2026-08-18,scalping,SHIP.JK,SCALPING_HIGH,2330.0,2330.0,2300.0,2340.0,0.43,-1.29,W,L,evaluated
2026-08-14,2026-08-18,scalping,PBSA.JK,SCALPING_HIGH,870.0,890.0,885.0,925.0,6.32,1.72,W,W,evaluated
2026-08-14,2026-08-18,scalping,CSIS.JK,SCALPING_HIGH,218.0,228.0,218.0,230.0,5.5,0.0,W,L,evaluated
2026-08-14,2026-08-18,scalping,WEGE.JK,SCALPING_HIGH,53.0,54.0,55.0,55.0,3.77,3.77,W,W,evaluated
2026-08-14,2026-08-18,scalping,TUGU.JK,SCALPING_HIGH,1390.0,1390.0,1425.0,1460.0,5.04,2.52,W,W,evaluated
2026-08-14,2026-08-18,scalping,MPRO.JK,SCALPING_HIGH,14150.0,14000.0,13225.0,14100.0,-0.35,-6.54,L,L,evaluated
2026-08-14,2026-08-18,scalping,SOTS.JK,SCALPING_HIGH,660.0,660.0,665.0,670.0,1.52,0.76,W,W,evaluated
2026-08-14,2026-08-18,scalping,PEHA.JK,SCALPING_HIGH,300.0,304.0,280.0,310.0,3.33,-6.67,W,L,evaluated
2026-08-14,2026-08-18,scalping,KJEN.JK,SCALPING_HIGH,160.0,160.0,179.0,193.0,20.62,11.88,W,W,evaluated
2026-08-14,2026-08-18,scalping,SLIS.JK,SCALPING_HIGH,102.0,103.0,100.0,109.0,6.86,-1.96,W,L,evaluated
2026-08-14,2026-08-18,scalping,AGAR.JK,SCALPING_HIGH,1605.0,1645.0,1810.0,2000.0,24.61,12.77,W,W,evaluated
2026-08-14,2026-08-18,scalping,GLVA.JK,SCALPING_HIGH,318.0,328.0,312.0,328.0,3.14,-1.89,W,L,evaluated
2026-08-14,2026-08-18,scalping,TAMA.JK,SCALPING_HIGH,260.0,264.0,260.0,280.0,7.69,0.0,W,L,evaluated
