signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-06-18,2026-06-19,swing,CLPI.JK,PRE_MARKUP,1680.0,1710.0,1735.0,3.27,1.79,W,evaluated
2026-06-18,2026-06-19,swing,DMAS.JK,PRE_MARKUP,155.0,153.0,156.0,0.65,-1.29,L,evaluated
2026-06-18,2026-06-19,swing,GGRM.JK,PRE_MARKUP,15700.0,16625.0,16850.0,7.32,5.89,W,evaluated
2026-06-18,2026-06-19,swing,KONI.JK,PRE_MARKUP,2980.0,2790.0,3210.0,7.72,-6.38,L,evaluated
2026-06-18,2026-06-19,swing,MAPI.JK,PRE_MARKUP,1510.0,1510.0,1515.0,0.33,0.0,L,evaluated
2026-06-18,2026-06-19,swing,MLBI.JK,PRE_MARKUP,6275.0,6250.0,6375.0,1.59,-0.4,L,evaluated
2026-06-18,2026-06-19,swing,MPMX.JK,PRE_MARKUP,950.0,955.0,960.0,1.05,0.53,W,evaluated
2026-06-18,2026-06-19,swing,SMMA.JK,PRE_MARKUP,22950.0,22875.0,22925.0,-0.11,-0.33,L,evaluated
2026-06-18,2026-06-19,swing,PRDA.JK,PRE_MARKUP,2590.0,2550.0,2680.0,3.47,-1.54,L,evaluated
2026-06-18,2026-06-19,swing,MARK.JK,BREAKOUT,935.0,925.0,960.0,2.67,-1.07,L,evaluated
2026-06-18,2026-06-19,swing,GHON.JK,PRE_MARKUP,1750.0,1700.0,1785.0,2.0,-2.86,L,evaluated
2026-06-18,2026-06-19,swing,MGLV.JK,PRE_MARKUP,8775.0,8800.0,8875.0,1.14,0.28,W,evaluated
2026-06-18,2026-06-19,swing,BOBA.JK,PRE_MARKUP,346.0,352.0,374.0,8.09,1.73,W,evaluated
2026-06-18,2026-06-19,swing,BSML.JK,PRE_MARKUP,448.0,460.0,460.0,2.68,2.68,W,evaluated
2026-06-18,2026-06-19,swing,NEST.JK,PRE_MARKUP,570.0,575.0,575.0,0.88,0.88,W,evaluated
