signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-07-30,2026-07-31,swing,AALI.JK,PRE_MARKUP,6875.0,6875.0,6975.0,1.45,0.0,L,evaluated
2026-07-30,2026-07-31,swing,AISA.JK,PRE_MARKUP,121.0,118.0,123.0,1.65,-2.48,L,evaluated
2026-07-30,2026-07-31,swing,AKRA.JK,PRE_MARKUP,1455.0,1465.0,1475.0,1.37,0.69,W,evaluated
2026-07-30,2026-07-31,swing,AUTO.JK,PRE_MARKUP,2760.0,2750.0,2800.0,1.45,-0.36,L,evaluated
2026-07-30,2026-07-31,swing,BAJA.JK,PRE_MARKUP,230.0,244.0,264.0,14.78,6.09,W,evaluated
2026-07-30,2026-07-31,swing,BFIN.JK,BREAKOUT,920.0,915.0,930.0,1.09,-0.54,L,evaluated
2026-07-30,2026-07-31,swing,BINA.JK,PRE_MARKUP,4200.0,4400.0,4400.0,4.76,4.76,W,evaluated
2026-07-30,2026-07-31,swing,BJTM.JK,PRE_MARKUP,520.0,520.0,520.0,0.0,0.0,L,evaluated
2026-07-30,2026-07-31,swing,BULL.JK,PRE_MARKUP,454.0,454.0,478.0,5.29,0.0,L,evaluated
2026-07-30,2026-07-31,swing,CFIN.JK,PRE_MARKUP,340.0,344.0,346.0,1.76,1.18,W,evaluated
2026-07-30,2026-07-31,swing,DSNG.JK,PRE_MARKUP,1360.0,1335.0,1370.0,0.74,-1.84,L,evaluated
2026-07-30,2026-07-31,swing,ERAA.JK,PRE_MARKUP,410.0,420.0,430.0,4.88,2.44,W,evaluated
2026-07-30,2026-07-31,swing,ERTX.JK,PRE_MARKUP,173.0,175.0,188.0,8.67,1.16,W,evaluated
2026-07-30,2026-07-31,swing,ESTI.JK,PRE_MARKUP,171.0,157.0,220.0,28.65,-8.19,L,evaluated
2026-07-30,2026-07-31,swing,FAST.JK,PRE_MARKUP,310.0,352.0,380.0,22.58,13.55,W,evaluated
2026-07-30,2026-07-31,swing,GDST.JK,PRE_MARKUP,97.0,97.0,103.0,6.19,0.0,L,evaluated
2026-07-30,2026-07-31,swing,GGRM.JK,PRE_MARKUP,19075.0,19000.0,19175.0,0.52,-0.39,L,evaluated
2026-07-30,2026-07-31,swing,GJTL.JK,PRE_MARKUP,1225.0,1225.0,1245.0,1.63,0.0,L,evaluated
2026-07-30,2026-07-31,swing,HMSP.JK,PRE_MARKUP,730.0,735.0,740.0,1.37,0.68,W,evaluated
2026-07-30,2026-07-31,swing,ITMG.JK,PRE_MARKUP,24800.0,24575.0,24900.0,0.4,-0.91,L,evaluated
2026-07-30,2026-07-31,swing,LSIP.JK,PRE_MARKUP,1435.0,1430.0,1460.0,1.74,-0.35,L,evaluated
2026-07-30,2026-07-31,swing,MAPI.JK,PRE_MARKUP,1560.0,1555.0,1565.0,0.32,-0.32,L,evaluated
2026-07-30,2026-07-31,swing,SIMP.JK,PRE_MARKUP,595.0,615.0,615.0,3.36,3.36,W,evaluated
2026-07-30,2026-07-31,swing,SMAR.JK,PRE_MARKUP,5700.0,5875.0,6000.0,5.26,3.07,W,evaluated
2026-07-30,2026-07-31,swing,SMSM.JK,BREAKOUT,1780.0,1790.0,1805.0,1.4,0.56,W,evaluated
2026-07-30,2026-07-31,swing,TIFA.JK,PRE_MARKUP,320.0,342.0,400.0,25.0,6.88,W,evaluated
2026-07-30,2026-07-31,swing,TOTL.JK,PRE_MARKUP,1140.0,1140.0,1165.0,2.19,0.0,L,evaluated
2026-07-30,2026-07-31,swing,WIIM.JK,PRE_MARKUP,1710.0,1705.0,1745.0,2.05,-0.29,L,evaluated
2026-07-30,2026-07-31,swing,POWR.JK,PRE_MARKUP,720.0,725.0,730.0,1.39,0.69,W,evaluated
2026-07-30,2026-07-31,swing,MARK.JK,PRE_MARKUP,1085.0,1070.0,1100.0,1.38,-1.38,L,evaluated
2026-07-30,2026-07-31,swing,MOLI.JK,PRE_MARKUP,266.0,264.0,274.0,3.01,-0.75,L,evaluated
2026-07-30,2026-07-31,swing,YELO.JK,PRE_MARKUP,86.0,85.0,95.0,10.47,-1.16,L,evaluated
2026-07-30,2026-07-31,swing,JAYA.JK,PRE_MARKUP,130.0,132.0,136.0,4.62,1.54,W,evaluated
2026-07-30,2026-07-31,swing,KOTA.JK,PRE_MARKUP,151.0,147.0,154.0,1.99,-2.65,L,evaluated
2026-07-30,2026-07-31,swing,TEBE.JK,PRE_MARKUP,1095.0,1095.0,1165.0,6.39,0.0,L,evaluated
2026-07-30,2026-07-31,swing,TAMA.JK,PRE_MARKUP,230.0,254.0,268.0,16.52,10.43,W,evaluated
2026-07-30,2026-07-31,swing,PGUN.JK,PRE_MARKUP,7475.0,7525.0,7850.0,5.02,0.67,W,evaluated
2026-07-30,2026-07-31,swing,HOPE.JK,PRE_MARKUP,204.0,212.0,220.0,7.84,3.92,W,evaluated
2026-07-30,2026-07-31,swing,MGLV.JK,PRE_MARKUP,8350.0,8350.0,8350.0,0.0,0.0,L,evaluated
2026-07-30,2026-07-31,swing,CMNT.JK,PRE_MARKUP,820.0,800.0,825.0,0.61,-2.44,L,evaluated
2026-07-30,2026-07-31,swing,WGSH.JK,PRE_MARKUP,156.0,169.0,169.0,8.33,8.33,W,evaluated
2026-07-30,2026-07-31,swing,ASLC.JK,PRE_MARKUP,63.0,64.0,64.0,1.59,1.59,W,evaluated
2026-07-30,2026-07-31,swing,TLDN.JK,PRE_MARKUP,520.0,520.0,530.0,1.92,0.0,L,evaluated
2026-07-30,2026-07-31,swing,HATM.JK,BREAKOUT,580.0,530.0,575.0,-0.86,-8.62,L,evaluated
2026-07-30,2026-07-31,swing,GULA.JK,PRE_MARKUP,855.0,790.0,870.0,1.75,-7.6,L,evaluated
2026-07-30,2026-07-31,swing,PADA.JK,PRE_MARKUP,141.0,144.0,163.0,15.6,2.13,W,evaluated
2026-07-30,2026-07-31,swing,PTPS.JK,PRE_MARKUP,144.0,150.0,158.0,9.72,4.17,W,evaluated
2026-07-30,2026-07-31,swing,DOSS.JK,PRE_MARKUP,160.0,163.0,191.0,19.38,1.88,W,evaluated
2026-07-30,2026-07-31,swing,NEST.JK,PRE_MARKUP,695.0,690.0,700.0,0.72,-0.72,L,evaluated
2026-07-30,2026-07-31,swing,AADI.JK,PRE_MARKUP,9275.0,9225.0,9375.0,1.08,-0.54,L,evaluated
2026-07-30,2026-07-31,swing,ADMF.JK,BREAKOUT,8400.0,8675.0,8800.0,4.76,3.27,W,evaluated
