signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-07-22,2026-07-23,scalping,ADHI.JK,SCALPING_HIGH,165.0,165.0,171.0,3.64,0.0,L,evaluated
2026-07-22,2026-07-23,scalping,AKRA.JK,SCALPING_HIGH,1485.0,1410.0,1520.0,2.36,-5.05,L,evaluated
2026-07-22,2026-07-23,scalping,ALDO.JK,SCALPING_HIGH,900.0,845.0,1070.0,18.89,-6.11,L,evaluated
2026-07-22,2026-07-23,scalping,APEX.JK,SCALPING_HIGH,147.0,153.0,159.0,8.16,4.08,W,evaluated
2026-07-22,2026-07-23,scalping,ARGO.JK,SCALPING_HIGH,1125.0,1100.0,1125.0,0.0,-2.22,L,evaluated
2026-07-22,2026-07-23,scalping,ARTO.JK,SCALPING_HIGH,1330.0,1340.0,1360.0,2.26,0.75,W,evaluated
2026-07-22,2026-07-23,scalping,ASII.JK,SCALPING_HIGH,5150.0,5000.0,5175.0,0.49,-2.91,L,evaluated
2026-07-22,2026-07-23,scalping,BACA.JK,SCALPING_HIGH,120.0,115.0,120.0,0.0,-4.17,L,evaluated
2026-07-22,2026-07-23,scalping,BBKP.JK,SCALPING_HIGH,55.0,55.0,57.0,3.64,0.0,L,evaluated
2026-07-22,2026-07-23,scalping,BBLD.JK,SCALPING_HIGH,630.0,605.0,650.0,3.17,-3.97,L,evaluated
2026-07-22,2026-07-23,scalping,BBRI.JK,SCALPING_HIGH,3020.0,2990.0,3070.0,1.66,-0.99,L,evaluated
2026-07-22,2026-07-23,scalping,BBYB.JK,SCALPING_HIGH,262.0,254.0,268.0,2.29,-3.05,L,evaluated
2026-07-22,2026-07-23,scalping,BIPI.JK,SCALPING_HIGH,164.0,164.0,175.0,6.71,0.0,L,evaluated
2026-07-22,2026-07-23,scalping,BKDP.JK,SCALPING_HIGH,158.0,152.0,159.0,0.63,-3.8,L,evaluated
2026-07-22,2026-07-23,scalping,BKSL.JK,SCALPING_HIGH,71.0,72.0,75.0,5.63,1.41,W,evaluated
2026-07-22,2026-07-23,scalping,BMAS.JK,SCALPING_HIGH,500.0,496.0,510.0,2.0,-0.8,L,evaluated
2026-07-22,2026-07-23,scalping,BMSR.JK,SCALPING_HIGH,324.0,314.0,324.0,0.0,-3.09,L,evaluated
2026-07-22,2026-07-23,scalping,BMTR.JK,SCALPING_HIGH,121.0,121.0,124.0,2.48,0.0,L,evaluated
2026-07-22,2026-07-23,scalping,BNBR.JK,SCALPING_HIGH,115.0,108.0,122.0,6.09,-6.09,L,evaluated
2026-07-22,2026-07-23,scalping,BNGA.JK,SCALPING_HIGH,1655.0,1655.0,1665.0,0.6,0.0,L,evaluated
2026-07-22,2026-07-23,scalping,BRMS.JK,SCALPING_HIGH,605.0,610.0,650.0,7.44,0.83,W,evaluated
2026-07-22,2026-07-23,scalping,BRPT.JK,SCALPING_HIGH,1830.0,1790.0,1905.0,4.1,-2.19,L,evaluated
2026-07-22,2026-07-23,scalping,BTON.JK,SCALPING_HIGH,374.0,364.0,370.0,-1.07,-2.67,L,evaluated
2026-07-22,2026-07-23,scalping,BUMI.JK,SCALPING_HIGH,168.0,183.0,196.0,16.67,8.93,W,evaluated
2026-07-22,2026-07-23,scalping,BUVA.JK,SCALPING_HIGH,950.0,920.0,990.0,4.21,-3.16,L,evaluated
2026-07-22,2026-07-23,scalping,BVIC.JK,SCALPING_HIGH,94.0,92.0,95.0,1.06,-2.13,L,evaluated
2026-07-22,2026-07-23,scalping,BWPT.JK,SCALPING_HIGH,80.0,82.0,84.0,5.0,2.5,W,evaluated
2026-07-22,2026-07-23,scalping,CLPI.JK,SCALPING_HIGH,1560.0,1550.0,1565.0,0.32,-0.64,L,evaluated
2026-07-22,2026-07-23,scalping,CTTH.JK,SCALPING_HIGH,136.0,133.0,138.0,1.47,-2.21,L,evaluated
2026-07-22,2026-07-23,scalping,DSFI.JK,SCALPING_HIGH,83.0,81.0,84.0,1.2,-2.41,L,evaluated
2026-07-22,2026-07-23,scalping,DSSA.JK,SCALPING_HIGH,905.0,875.0,955.0,5.52,-3.31,L,evaluated
2026-07-22,2026-07-23,scalping,ECII.JK,SCALPING_HIGH,147.0,155.0,155.0,5.44,5.44,W,evaluated
2026-07-22,2026-07-23,scalping,ENRG.JK,SCALPING_HIGH,1510.0,1555.0,1610.0,6.62,2.98,W,evaluated
2026-07-22,2026-07-23,scalping,ERAA.JK,SCALPING_HIGH,398.0,406.0,426.0,7.04,2.01,W,evaluated
2026-07-22,2026-07-23,scalping,FAST.JK,SCALPING_HIGH,294.0,290.0,300.0,2.04,-1.36,L,evaluated
2026-07-22,2026-07-23,scalping,FORU.JK,SCALPING_HIGH,3340.0,3110.0,3430.0,2.69,-6.89,L,evaluated
2026-07-22,2026-07-23,scalping,GEMA.JK,SCALPING_HIGH,82.0,82.0,83.0,1.22,0.0,L,evaluated
2026-07-22,2026-07-23,scalping,GWSA.JK,SCALPING_HIGH,130.0,129.0,132.0,1.54,-0.77,L,evaluated
2026-07-22,2026-07-23,scalping,ICBP.JK,SCALPING_HIGH,7075.0,7125.0,7125.0,0.71,0.71,W,evaluated
2026-07-22,2026-07-23,scalping,INDS.JK,SCALPING_HIGH,284.0,286.0,294.0,3.52,0.7,W,evaluated
2026-07-22,2026-07-23,scalping,INDY.JK,SCALPING_HIGH,2550.0,2530.0,2720.0,6.67,-0.78,L,evaluated
2026-07-22,2026-07-23,scalping,LAPD.JK,SCALPING_HIGH,70.0,69.0,73.0,4.29,-1.43,L,evaluated
2026-07-22,2026-07-23,scalping,LPKR.JK,SCALPING_HIGH,63.0,64.0,67.0,6.35,1.59,W,evaluated
2026-07-22,2026-07-23,scalping,LPLI.JK,SCALPING_HIGH,266.0,264.0,280.0,5.26,-0.75,L,evaluated
2026-07-22,2026-07-23,scalping,LPPS.JK,SCALPING_HIGH,83.0,82.0,86.0,3.61,-1.2,L,evaluated
2026-07-22,2026-07-23,scalping,MAIN.JK,SCALPING_HIGH,715.0,725.0,735.0,2.8,1.4,W,evaluated
2026-07-22,2026-07-23,scalping,MAYA.JK,SCALPING_HIGH,200.0,199.0,202.0,1.0,-0.5,L,evaluated
2026-07-22,2026-07-23,scalping,MBSS.JK,SCALPING_HIGH,2720.0,2710.0,2760.0,1.47,-0.37,L,evaluated
2026-07-22,2026-07-23,scalping,MDIA.JK,SCALPING_HIGH,104.0,119.0,136.0,30.77,14.42,W,evaluated
2026-07-22,2026-07-23,scalping,MDKA.JK,SCALPING_HIGH,2730.0,2780.0,2930.0,7.33,1.83,W,evaluated
2026-07-22,2026-07-23,scalping,MEDC.JK,SCALPING_HIGH,1320.0,1390.0,1395.0,5.68,5.3,W,evaluated
2026-07-22,2026-07-23,scalping,MLPL.JK,SCALPING_HIGH,98.0,100.0,109.0,11.22,2.04,W,evaluated
2026-07-22,2026-07-23,scalping,MLPT.JK,SCALPING_HIGH,1625.0,1785.0,2030.0,24.92,9.85,W,evaluated
2026-07-22,2026-07-23,scalping,NIRO.JK,SCALPING_HIGH,155.0,149.0,159.0,2.58,-3.87,L,evaluated
2026-07-22,2026-07-23,scalping,NRCA.JK,SCALPING_HIGH,515.0,510.0,530.0,2.91,-0.97,L,evaluated
2026-07-22,2026-07-23,scalping,OKAS.JK,SCALPING_HIGH,106.0,103.0,109.0,2.83,-2.83,L,evaluated
2026-07-22,2026-07-23,scalping,OMRE.JK,SCALPING_HIGH,1085.0,1110.0,1250.0,15.21,2.3,W,evaluated
2026-07-22,2026-07-23,scalping,PADI.JK,SCALPING_HIGH,80.0,77.0,84.0,5.0,-3.75,L,evaluated
2026-07-22,2026-07-23,scalping,PSKT.JK,SCALPING_HIGH,216.0,216.0,226.0,4.63,0.0,L,evaluated
2026-07-22,2026-07-23,scalping,PTRO.JK,SCALPING_HIGH,4690.0,4910.0,5200.0,10.87,4.69,W,evaluated
2026-07-22,2026-07-23,scalping,SMBR.JK,SCALPING_HIGH,166.0,168.0,172.0,3.61,1.2,W,evaluated
2026-07-22,2026-07-23,scalping,SOCI.JK,SCALPING_HIGH,390.0,434.0,446.0,14.36,11.28,W,evaluated
2026-07-22,2026-07-23,scalping,SQMI.JK,SCALPING_HIGH,71.0,69.0,73.0,2.82,-2.82,L,evaluated
2026-07-22,2026-07-23,scalping,SSIA.JK,SCALPING_HIGH,1755.0,1720.0,1785.0,1.71,-1.99,L,evaluated
2026-07-22,2026-07-23,scalping,SSTM.JK,SCALPING_HIGH,436.0,408.0,450.0,3.21,-6.42,L,evaluated
2026-07-22,2026-07-23,scalping,TINS.JK,SCALPING_HIGH,3620.0,3690.0,3780.0,4.42,1.93,W,evaluated
2026-07-22,2026-07-23,scalping,TKIM.JK,SCALPING_HIGH,6050.0,6075.0,6225.0,2.89,0.41,W,evaluated
2026-07-22,2026-07-23,scalping,TOBA.JK,SCALPING_HIGH,488.0,492.0,515.0,5.53,0.82,W,evaluated
2026-07-22,2026-07-23,scalping,TOWR.JK,SCALPING_HIGH,412.0,414.0,424.0,2.91,0.49,W,evaluated
2026-07-22,2026-07-23,scalping,TPIA.JK,SCALPING_HIGH,2280.0,2170.0,2370.0,3.95,-4.82,L,evaluated
2026-07-22,2026-07-23,scalping,UNIC.JK,SCALPING_HIGH,12800.0,12700.0,12850.0,0.39,-0.78,L,evaluated
2026-07-22,2026-07-23,scalping,VIVA.JK,SCALPING_HIGH,38.0,41.0,41.0,7.89,7.89,W,evaluated
2026-07-22,2026-07-23,scalping,CASA.JK,SCALPING_HIGH,1925.0,1855.0,2080.0,8.05,-3.64,L,evaluated
2026-07-22,2026-07-23,scalping,JGLE.JK,SCALPING_HIGH,72.0,71.0,79.0,9.72,-1.39,L,evaluated
2026-07-22,2026-07-23,scalping,OASA.JK,SCALPING_HIGH,364.0,352.0,380.0,4.4,-3.3,L,evaluated
2026-07-22,2026-07-23,scalping,PBSA.JK,SCALPING_HIGH,805.0,825.0,860.0,6.83,2.48,W,evaluated
2026-07-22,2026-07-23,scalping,BOGA.JK,SCALPING_HIGH,1590.0,1530.0,1775.0,11.64,-3.77,L,evaluated
2026-07-22,2026-07-23,scalping,CARS.JK,SCALPING_HIGH,90.0,92.0,94.0,4.44,2.22,W,evaluated
2026-07-22,2026-07-23,scalping,MINA.JK,SCALPING_HIGH,294.0,288.0,304.0,3.4,-2.04,L,evaluated
2026-07-22,2026-07-23,scalping,CSIS.JK,SCALPING_HIGH,177.0,175.0,180.0,1.69,-1.13,L,evaluated
2026-07-22,2026-07-23,scalping,HRTA.JK,SCALPING_HIGH,2020.0,1965.0,2060.0,1.98,-2.72,L,evaluated
2026-07-22,2026-07-23,scalping,INPS.JK,SCALPING_HIGH,705.0,720.0,720.0,2.13,2.13,W,evaluated
2026-07-22,2026-07-23,scalping,RISE.JK,SCALPING_HIGH,1055.0,1025.0,1100.0,4.27,-2.84,L,evaluated
2026-07-22,2026-07-23,scalping,YELO.JK,SCALPING_HIGH,82.0,81.0,85.0,3.66,-1.22,L,evaluated
2026-07-22,2026-07-23,scalping,LUCK.JK,SCALPING_HIGH,119.0,109.0,133.0,11.76,-8.4,L,evaluated
2026-07-22,2026-07-23,scalping,SOTS.JK,SCALPING_HIGH,645.0,650.0,670.0,3.88,0.78,W,evaluated
2026-07-22,2026-07-23,scalping,ITIC.JK,SCALPING_HIGH,210.0,214.0,216.0,2.86,1.9,W,evaluated
2026-07-22,2026-07-23,scalping,PAMG.JK,SCALPING_HIGH,58.0,57.0,60.0,3.45,-1.72,L,evaluated
2026-07-22,2026-07-23,scalping,KOTA.JK,SCALPING_HIGH,111.0,121.0,132.0,18.92,9.01,W,evaluated
2026-07-22,2026-07-23,scalping,INOV.JK,SCALPING_HIGH,134.0,134.0,137.0,2.24,0.0,L,evaluated
2026-07-22,2026-07-23,scalping,HDIT.JK,SCALPING_HIGH,53.0,52.0,55.0,3.77,-1.89,L,evaluated
2026-07-22,2026-07-23,scalping,SLIS.JK,SCALPING_HIGH,64.0,63.0,66.0,3.12,-1.56,L,evaluated
2026-07-22,2026-07-23,scalping,TRIN.JK,SCALPING_HIGH,358.0,368.0,386.0,7.82,2.79,W,evaluated
2026-07-22,2026-07-23,scalping,RONY.JK,SCALPING_HIGH,1465.0,1420.0,1500.0,2.39,-3.07,L,evaluated
2026-07-22,2026-07-23,scalping,CSMI.JK,SCALPING_HIGH,78.0,77.0,81.0,3.85,-1.28,L,evaluated
2026-07-22,2026-07-23,scalping,CASH.JK,SCALPING_HIGH,210.0,226.0,230.0,9.52,7.62,W,evaluated
2026-07-22,2026-07-23,scalping,WMUU.JK,SCALPING_HIGH,60.0,55.0,63.0,5.0,-8.33,L,evaluated
2026-07-22,2026-07-23,scalping,HOPE.JK,SCALPING_HIGH,192.0,174.0,208.0,8.33,-9.38,L,evaluated
2026-07-22,2026-07-23,scalping,MGLV.JK,SCALPING_HIGH,8525.0,8675.0,8700.0,2.05,1.76,W,evaluated
2026-07-22,2026-07-23,scalping,FLMC.JK,SCALPING_HIGH,68.0,69.0,69.0,1.47,1.47,W,evaluated
2026-07-22,2026-07-23,scalping,GTSI.JK,SCALPING_HIGH,159.0,162.0,168.0,5.66,1.89,W,evaluated
2026-07-22,2026-07-23,scalping,WIRG.JK,SCALPING_HIGH,58.0,59.0,62.0,6.9,1.72,W,evaluated
2026-07-22,2026-07-23,scalping,OLIV.JK,SCALPING_HIGH,52.0,50.0,53.0,1.92,-3.85,L,evaluated
2026-07-22,2026-07-23,scalping,SWID.JK,SCALPING_HIGH,118.0,104.0,113.0,-4.24,-11.86,L,evaluated
2026-07-22,2026-07-23,scalping,ARKO.JK,SCALPING_HIGH,5250.0,5700.0,5900.0,12.38,8.57,W,evaluated
2026-07-22,2026-07-23,scalping,CHEM.JK,SCALPING_HIGH,68.0,69.0,70.0,2.94,1.47,W,evaluated
2026-07-22,2026-07-23,scalping,RCCC.JK,SCALPING_HIGH,96.0,105.0,105.0,9.38,9.38,W,evaluated
2026-07-22,2026-07-23,scalping,GULA.JK,SCALPING_HIGH,740.0,765.0,775.0,4.73,3.38,W,evaluated
2026-07-22,2026-07-23,scalping,EURO.JK,SCALPING_HIGH,1975.0,2100.0,2170.0,9.87,6.33,W,evaluated
2026-07-22,2026-07-23,scalping,ZATA.JK,SCALPING_HIGH,67.0,77.0,86.0,28.36,14.93,W,evaluated
2026-07-22,2026-07-23,scalping,PADA.JK,SCALPING_HIGH,125.0,124.0,133.0,6.4,-0.8,L,evaluated
2026-07-22,2026-07-23,scalping,CBRE.JK,SCALPING_HIGH,750.0,750.0,760.0,1.33,0.0,L,evaluated
2026-07-22,2026-07-23,scalping,FWCT.JK,SCALPING_HIGH,93.0,92.0,99.0,6.45,-1.08,L,evaluated
2026-07-22,2026-07-23,scalping,IRSX.JK,SCALPING_HIGH,312.0,326.0,342.0,9.62,4.49,W,evaluated
2026-07-22,2026-07-23,scalping,TRON.JK,SCALPING_HIGH,114.0,113.0,124.0,8.77,-0.88,L,evaluated
2026-07-22,2026-07-23,scalping,CUAN.JK,SCALPING_HIGH,720.0,755.0,825.0,14.58,4.86,W,evaluated
2026-07-22,2026-07-23,scalping,VKTR.JK,SCALPING_HIGH,855.0,810.0,900.0,5.26,-5.26,L,evaluated
2026-07-22,2026-07-23,scalping,AMMN.JK,SCALPING_HIGH,4150.0,4220.0,4360.0,5.06,1.69,W,evaluated
2026-07-22,2026-07-23,scalping,INET.JK,SCALPING_HIGH,234.0,238.0,246.0,5.13,1.71,W,evaluated
2026-07-22,2026-07-23,scalping,ERAL.JK,SCALPING_HIGH,296.0,292.0,302.0,2.03,-1.35,L,evaluated
2026-07-22,2026-07-23,scalping,HUMI.JK,SCALPING_HIGH,141.0,140.0,148.0,4.96,-0.71,L,evaluated
2026-07-22,2026-07-23,scalping,BREN.JK,SCALPING_HIGH,3710.0,3640.0,3920.0,5.66,-1.89,L,evaluated
2026-07-22,2026-07-23,scalping,LOPI.JK,SCALPING_HIGH,60.0,66.0,66.0,10.0,10.0,W,evaluated
2026-07-22,2026-07-23,scalping,ASLI.JK,SCALPING_HIGH,216.0,208.0,216.0,0.0,-3.7,L,evaluated
2026-07-22,2026-07-23,scalping,SMGA.JK,SCALPING_HIGH,74.0,73.0,76.0,2.7,-1.35,L,evaluated
2026-07-22,2026-07-23,scalping,MEJA.JK,SCALPING_HIGH,88.0,96.0,96.0,9.09,9.09,W,evaluated
2026-07-22,2026-07-23,scalping,HYGN.JK,SCALPING_HIGH,161.0,161.0,162.0,0.62,0.0,L,evaluated
2026-07-22,2026-07-23,scalping,GUNA.JK,SCALPING_HIGH,200.0,199.0,202.0,1.0,-0.5,L,evaluated
2026-07-22,2026-07-23,scalping,DOSS.JK,SCALPING_HIGH,140.0,140.0,143.0,2.14,0.0,L,evaluated
2026-07-22,2026-07-23,scalping,BOAT.JK,SCALPING_HIGH,128.0,126.0,134.0,4.69,-1.56,L,evaluated
2026-07-22,2026-07-23,scalping,CBDK.JK,SCALPING_HIGH,3690.0,3760.0,3940.0,6.78,1.9,W,evaluated
2026-07-22,2026-07-23,scalping,COIN.JK,SCALPING_HIGH,775.0,785.0,905.0,16.77,1.29,W,evaluated
2026-07-22,2026-07-23,scalping,RLCO.JK,SCALPING_HIGH,4000.0,4540.0,4960.0,24.0,13.5,W,evaluated
2026-07-22,2026-07-23,scalping,AWAN.JK,SCALPING_HIGH,157.0,152.0,165.0,5.1,-3.18,L,evaluated
2026-07-22,2026-07-23,scalping,RAAM.JK,SCALPING_HIGH,220.0,216.0,224.0,1.82,-1.82,L,evaluated
2026-07-22,2026-07-23,scalping,DOOH.JK,SCALPING_HIGH,171.0,184.0,204.0,19.3,7.6,W,evaluated
2026-07-22,2026-07-23,scalping,WIFI.JK,SCALPING_HIGH,2050.0,2030.0,2110.0,2.93,-0.98,L,evaluated
2026-07-22,2026-07-23,scalping,KETR.JK,SCALPING_HIGH,570.0,585.0,610.0,7.02,2.63,W,evaluated
