signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-07-06,2026-07-07,swing,DMAS.JK,PRE_MARKUP,138.0,139.0,139.0,0.72,0.72,W,W,evaluated
2026-07-06,2026-07-07,swing,JRPT.JK,PRE_MARKUP,1080.0,1080.0,1080.0,0.0,0.0,L,L,evaluated
2026-07-06,2026-07-07,swing,MAPI.JK,PRE_MARKUP,1515.0,1535.0,1535.0,1.32,1.32,W,W,evaluated
2026-07-06,2026-07-07,swing,MLBI.JK,PRE_MARKUP,6300.0,6325.0,6325.0,0.4,0.4,W,W,evaluated
2026-07-06,2026-07-07,swing,MPMX.JK,PRE_MARKUP,975.0,970.0,975.0,0.0,-0.51,L,L,evaluated
2026-07-06,2026-07-07,swing,MARK.JK,PRE_MARKUP,970.0,995.0,1005.0,3.61,2.58,W,W,evaluated
2026-07-06,2026-07-07,swing,VICI.JK,PRE_MARKUP,645.0,625.0,650.0,0.78,-3.1,W,L,evaluated
2026-07-06,2026-07-07,swing,HATM.JK,BREAKOUT,450.0,434.0,452.0,0.44,-3.56,W,L,evaluated
2026-07-06,2026-07-07,swing,RGAS.JK,PRE_MARKUP,212.0,200.0,218.0,2.83,-5.66,W,L,evaluated
2026-07-06,2026-07-07,swing,MKAP.JK,PRE_MARKUP,1200.0,1200.0,1205.0,0.42,0.0,W,L,evaluated
2026-07-06,2026-07-07,swing,NEST.JK,PRE_MARKUP,595.0,635.0,635.0,6.72,6.72,W,W,evaluated
