signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-06-22,2026-06-23,swing,CLPI.JK,PRE_MARKUP,1720.0,1720.0,1725.0,0.29,0.0,L,evaluated
2026-06-22,2026-06-23,swing,DMAS.JK,PRE_MARKUP,154.0,155.0,156.0,1.3,0.65,W,evaluated
2026-06-22,2026-06-23,swing,GGRM.JK,PRE_MARKUP,17100.0,17150.0,17250.0,0.88,0.29,W,evaluated
2026-06-22,2026-06-23,swing,GJTL.JK,PRE_MARKUP,1180.0,1170.0,1180.0,0.0,-0.85,L,evaluated
2026-06-22,2026-06-23,swing,MAPI.JK,PRE_MARKUP,1515.0,1520.0,1525.0,0.66,0.33,W,evaluated
2026-06-22,2026-06-23,swing,MLBI.JK,PRE_MARKUP,6075.0,6300.0,6300.0,3.7,3.7,W,evaluated
2026-06-22,2026-06-23,swing,MPMX.JK,PRE_MARKUP,955.0,960.0,965.0,1.05,0.52,W,evaluated
2026-06-22,2026-06-23,swing,MARK.JK,PRE_MARKUP,920.0,950.0,955.0,3.8,3.26,W,evaluated
2026-06-22,2026-06-23,swing,MORA.JK,PRE_MARKUP,7625.0,7650.0,8350.0,9.51,0.33,W,evaluated
2026-06-22,2026-06-23,swing,MGLV.JK,PRE_MARKUP,8600.0,8250.0,8600.0,0.0,-4.07,L,evaluated
2026-06-22,2026-06-23,swing,GPSO.JK,PRE_MARKUP,486.0,466.0,484.0,-0.41,-4.12,L,evaluated
2026-06-22,2026-06-23,swing,BSML.JK,PRE_MARKUP,476.0,482.0,490.0,2.94,1.26,W,evaluated
2026-06-22,2026-06-23,swing,GULA.JK,PRE_MARKUP,605.0,620.0,620.0,2.48,2.48,W,evaluated
2026-06-22,2026-06-23,swing,NEST.JK,PRE_MARKUP,570.0,585.0,590.0,3.51,2.63,W,evaluated
