signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-06-11,2026-06-12,scalping,BALI.JK,SCALPING_HIGH,1270.0,1210.0,1265.0,-0.39,-4.72,L,L,evaluated
2026-06-11,2026-06-12,scalping,BPFI.JK,SCALPING_HIGH,278.0,272.0,274.0,-1.44,-2.16,L,L,evaluated
2026-06-11,2026-06-12,scalping,FORU.JK,SCALPING_HIGH,3070.0,3770.0,3830.0,24.76,22.8,W,W,evaluated
2026-06-11,2026-06-12,scalping,KBLV.JK,SCALPING_HIGH,102.0,97.0,104.0,1.96,-4.9,W,L,evaluated
2026-06-11,2026-06-12,scalping,MEGA.JK,SCALPING_HIGH,1990.0,2010.0,2010.0,1.01,1.01,W,W,evaluated
2026-06-11,2026-06-12,scalping,MLPT.JK,SCALPING_HIGH,20400.0,20200.0,22175.0,8.7,-0.98,W,L,evaluated
2026-06-11,2026-06-12,scalping,RAJA.JK,SCALPING_HIGH,3600.0,3750.0,3880.0,7.78,4.17,W,W,evaluated
2026-06-11,2026-06-12,scalping,SMMA.JK,SCALPING_HIGH,23500.0,23500.0,23500.0,0.0,0.0,L,L,evaluated
2026-06-11,2026-06-12,scalping,TIRA.JK,SCALPING_HIGH,640.0,665.0,680.0,6.25,3.91,W,W,evaluated
2026-06-11,2026-06-12,scalping,TIRT.JK,SCALPING_HIGH,478.0,525.0,525.0,9.83,9.83,W,W,evaluated
2026-06-11,2026-06-12,scalping,TMPO.JK,SCALPING_HIGH,126.0,130.0,165.0,30.95,3.17,W,W,evaluated
2026-06-11,2026-06-12,scalping,YULE.JK,SCALPING_HIGH,3600.0,3540.0,3700.0,2.78,-1.67,W,L,evaluated
2026-06-11,2026-06-12,scalping,LCKM.JK,SCALPING_HIGH,153.0,131.0,163.0,6.54,-14.38,W,L,evaluated
2026-06-11,2026-06-12,scalping,GHON.JK,SCALPING_HIGH,1890.0,1925.0,1950.0,3.17,1.85,W,W,evaluated
2026-06-11,2026-06-12,scalping,RISE.JK,SCALPING_HIGH,1300.0,1190.0,1620.0,24.62,-8.46,W,L,evaluated
2026-06-11,2026-06-12,scalping,MGRO.JK,SCALPING_HIGH,680.0,685.0,685.0,0.74,0.74,W,W,evaluated
2026-06-11,2026-06-12,scalping,POLU.JK,SCALPING_HIGH,11700.0,14025.0,14025.0,19.87,19.87,W,W,evaluated
2026-06-11,2026-06-12,scalping,INDO.JK,SCALPING_HIGH,164.0,167.0,171.0,4.27,1.83,W,W,evaluated
2026-06-11,2026-06-12,scalping,TRIN.JK,SCALPING_HIGH,462.0,456.0,472.0,2.16,-1.3,W,L,evaluated
2026-06-11,2026-06-12,scalping,SGER.JK,SCALPING_HIGH,360.0,406.0,406.0,12.78,12.78,W,W,evaluated
2026-06-11,2026-06-12,scalping,LUCY.JK,SCALPING_HIGH,1365.0,1490.0,1490.0,9.16,9.16,W,W,evaluated
2026-06-11,2026-06-12,scalping,HOPE.JK,SCALPING_HIGH,132.0,130.0,137.0,3.79,-1.52,W,L,evaluated
2026-06-11,2026-06-12,scalping,OILS.JK,SCALPING_HIGH,220.0,202.0,248.0,12.73,-8.18,W,L,evaluated
2026-06-11,2026-06-12,scalping,BOBA.JK,SCALPING_HIGH,340.0,336.0,360.0,5.88,-1.18,W,L,evaluated
2026-06-11,2026-06-12,scalping,GULA.JK,SCALPING_HIGH,555.0,575.0,610.0,9.91,3.6,W,W,evaluated
2026-06-11,2026-06-12,scalping,VAST.JK,SCALPING_HIGH,122.0,119.0,127.0,4.1,-2.46,W,L,evaluated
2026-06-11,2026-06-12,scalping,FOLK.JK,SCALPING_HIGH,218.0,206.0,232.0,6.42,-5.5,W,L,evaluated
2026-06-11,2026-06-12,scalping,RSCH.JK,SCALPING_HIGH,318.0,316.0,320.0,0.63,-0.63,W,L,evaluated
2026-06-11,2026-06-12,scalping,AYAM.JK,SCALPING_HIGH,332.0,332.0,340.0,2.41,0.0,W,L,evaluated
2026-06-11,2026-06-12,scalping,LIVE.JK,SCALPING_HIGH,224.0,250.0,250.0,11.61,11.61,W,W,evaluated
2026-06-11,2026-06-12,scalping,BAIK.JK,SCALPING_HIGH,575.0,680.0,690.0,20.0,18.26,W,W,evaluated
2026-06-11,2026-06-12,scalping,VISI.JK,SCALPING_HIGH,1200.0,1180.0,1235.0,2.92,-1.67,W,L,evaluated
2026-06-11,2026-06-12,scalping,YOII.JK,SCALPING_HIGH,86.0,90.0,96.0,11.63,4.65,W,W,evaluated
2026-06-11,2026-06-12,scalping,YUPI.JK,SCALPING_HIGH,1495.0,1435.0,1570.0,5.02,-4.01,W,L,evaluated
2026-06-11,2026-06-12,scalping,RAAM.JK,SCALPING_HIGH,214.0,208.0,220.0,2.8,-2.8,W,L,evaluated
2026-06-11,2026-06-12,scalping,SMLE.JK,SCALPING_HIGH,91.0,92.0,93.0,2.2,1.1,W,W,evaluated
2026-06-10,2026-06-12,scalping,FORU.JK,SCALPING_HIGH,3070.0,3770.0,3830.0,24.76,22.8,W,W,evaluated
