signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-06-25,2026-06-26,scalping,ARGO.JK,SCALPING_HIGH,910.0,955.0,995.0,9.34,4.95,W,W,evaluated
2026-06-25,2026-06-26,scalping,BFIN.JK,SCALPING_HIGH,760.0,765.0,780.0,2.63,0.66,W,W,evaluated
2026-06-25,2026-06-26,scalping,BIRD.JK,SCALPING_HIGH,1690.0,1685.0,1690.0,0.0,-0.3,L,L,evaluated
2026-06-25,2026-06-26,scalping,BYAN.JK,SCALPING_HIGH,11800.0,11750.0,12300.0,4.24,-0.42,W,L,evaluated
2026-06-25,2026-06-26,scalping,CFIN.JK,SCALPING_HIGH,378.0,378.0,380.0,0.53,0.0,W,L,evaluated
2026-06-25,2026-06-26,scalping,CLPI.JK,SCALPING_HIGH,1549.49,1465.0,1555.0,0.36,-5.45,W,L,evaluated
2026-06-25,2026-06-26,scalping,DMAS.JK,SCALPING_HIGH,141.0,136.0,142.0,0.71,-3.55,W,L,evaluated
2026-06-25,2026-06-26,scalping,EMDE.JK,SCALPING_HIGH,70.0,69.0,80.0,14.29,-1.43,W,L,evaluated
2026-06-25,2026-06-26,scalping,GGRM.JK,SCALPING_HIGH,16900.0,16550.0,17100.0,1.18,-2.07,W,L,evaluated
2026-06-25,2026-06-26,scalping,ICON.JK,SCALPING_HIGH,108.0,117.0,119.0,10.19,8.33,W,W,evaluated
2026-06-25,2026-06-26,scalping,JSMR.JK,SCALPING_HIGH,3160.0,2940.0,3170.0,0.32,-6.96,W,L,evaluated
2026-06-25,2026-06-26,scalping,KBLV.JK,SCALPING_HIGH,99.0,94.0,105.0,6.06,-5.05,W,L,evaluated
2026-06-25,2026-06-26,scalping,KLBF.JK,SCALPING_HIGH,780.0,790.0,795.0,1.92,1.28,W,W,evaluated
2026-06-25,2026-06-26,scalping,KONI.JK,SCALPING_HIGH,3010.0,2700.0,3050.0,1.33,-10.3,W,L,evaluated
2026-06-25,2026-06-26,scalping,MIKA.JK,SCALPING_HIGH,1735.0,1700.0,1750.0,0.86,-2.02,W,L,evaluated
2026-06-25,2026-06-26,scalping,MYOR.JK,SCALPING_HIGH,1895.0,1870.0,1900.0,0.26,-1.32,W,L,evaluated
2026-06-25,2026-06-26,scalping,PANS.JK,SCALPING_HIGH,1860.0,1840.0,1865.0,0.27,-1.08,W,L,evaluated
2026-06-25,2026-06-26,scalping,PKPK.JK,SCALPING_HIGH,2880.0,2810.0,2950.0,2.43,-2.43,W,L,evaluated
2026-06-25,2026-06-26,scalping,SAME.JK,SCALPING_HIGH,372.0,400.0,400.0,7.53,7.53,W,W,evaluated
2026-06-25,2026-06-26,scalping,SRSN.JK,SCALPING_HIGH,70.0,69.0,71.0,1.43,-1.43,W,L,evaluated
2026-06-25,2026-06-26,scalping,TIRA.JK,SCALPING_HIGH,720.0,700.0,845.0,17.36,-2.78,W,L,evaluated
2026-06-25,2026-06-26,scalping,WINS.JK,SCALPING_HIGH,530.0,525.0,530.0,0.0,-0.94,L,L,evaluated
2026-06-25,2026-06-26,scalping,SHIP.JK,SCALPING_HIGH,1845.0,1845.0,1845.0,0.0,0.0,L,L,evaluated
2026-06-25,2026-06-26,scalping,BOGA.JK,SCALPING_HIGH,1515.0,1505.0,1625.0,7.26,-0.66,W,L,evaluated
2026-06-25,2026-06-26,scalping,MORA.JK,SCALPING_HIGH,7850.0,7575.0,8200.0,4.46,-3.5,W,L,evaluated
2026-06-25,2026-06-26,scalping,IPCM.JK,SCALPING_HIGH,332.0,330.0,336.0,1.2,-0.6,W,L,evaluated
2026-06-25,2026-06-26,scalping,MAPA.JK,SCALPING_HIGH,635.0,630.0,650.0,2.36,-0.79,W,L,evaluated
2026-06-25,2026-06-26,scalping,CITY.JK,SCALPING_HIGH,169.0,166.0,188.0,11.24,-1.78,W,L,evaluated
2026-06-25,2026-06-26,scalping,SATU.JK,SCALPING_HIGH,286.0,280.0,290.0,1.4,-2.1,W,L,evaluated
2026-06-25,2026-06-26,scalping,ESIP.JK,SCALPING_HIGH,137.0,128.0,139.0,1.46,-6.57,W,L,evaluated
2026-06-25,2026-06-26,scalping,BHAT.JK,SCALPING_HIGH,1730.0,2080.0,2160.0,24.86,20.23,W,W,evaluated
2026-06-25,2026-06-26,scalping,EPAC.JK,SCALPING_HIGH,68.0,73.0,76.0,11.76,7.35,W,W,evaluated
2026-06-25,2026-06-26,scalping,BANK.JK,SCALPING_HIGH,286.0,270.0,292.0,2.1,-5.59,W,L,evaluated
2026-06-25,2026-06-26,scalping,LFLO.JK,SCALPING_HIGH,640.0,645.0,645.0,0.78,0.78,W,W,evaluated
2026-06-25,2026-06-26,scalping,GPSO.JK,SCALPING_HIGH,478.0,408.0,478.0,0.0,-14.64,L,L,evaluated
2026-06-25,2026-06-26,scalping,BSML.JK,SCALPING_HIGH,486.0,488.0,490.0,0.82,0.41,W,W,evaluated
2026-06-25,2026-06-26,scalping,HATM.JK,SCALPING_HIGH,384.0,370.0,390.0,1.56,-3.65,W,L,evaluated
2026-06-25,2026-06-26,scalping,GULA.JK,SCALPING_HIGH,645.0,630.0,650.0,0.78,-2.33,W,L,evaluated
2026-06-25,2026-06-26,scalping,OMED.JK,SCALPING_HIGH,218.0,206.0,218.0,0.0,-5.5,L,L,evaluated
2026-06-25,2026-06-26,scalping,FUTR.JK,SCALPING_HIGH,176.0,179.0,183.0,3.98,1.7,W,W,evaluated
2026-06-25,2026-06-26,scalping,BDKR.JK,SCALPING_HIGH,141.0,136.0,141.0,0.0,-3.55,L,L,evaluated
2026-06-25,2026-06-26,scalping,NSSS.JK,SCALPING_HIGH,595.0,555.0,590.0,-0.84,-6.72,L,L,evaluated
2026-06-25,2026-06-26,scalping,SMIL.JK,SCALPING_HIGH,288.0,280.0,284.0,-1.39,-2.78,L,L,evaluated
2026-06-25,2026-06-26,scalping,RGAS.JK,SCALPING_HIGH,202.0,212.0,212.0,4.95,4.95,W,W,evaluated
2026-06-25,2026-06-26,scalping,MKAP.JK,SCALPING_HIGH,1250.0,1250.0,1275.0,2.0,0.0,W,L,evaluated
2026-06-25,2026-06-26,scalping,YOII.JK,SCALPING_HIGH,93.0,86.0,94.0,1.08,-7.53,W,L,evaluated
2026-06-25,2026-06-26,scalping,YUPI.JK,SCALPING_HIGH,1635.0,1395.0,2040.0,24.77,-14.68,W,L,evaluated
2026-06-25,2026-06-26,scalping,SMLE.JK,SCALPING_HIGH,99.0,100.0,104.0,5.05,1.01,W,W,evaluated
