signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-06-22,2026-06-23,scalping,ANTM.JK,SCALPING_HIGH,2960.0,2870.0,2960.0,0.0,-3.04,L,evaluated
2026-06-22,2026-06-23,scalping,BAJA.JK,SCALPING_HIGH,163.0,164.0,173.0,6.13,0.61,W,evaluated
2026-06-22,2026-06-23,scalping,BCIC.JK,SCALPING_HIGH,139.0,152.0,174.0,25.18,9.35,W,evaluated
2026-06-22,2026-06-23,scalping,BIRD.JK,SCALPING_HIGH,1685.0,1680.0,1700.0,0.89,-0.3,L,evaluated
2026-06-22,2026-06-23,scalping,BRMS.JK,SCALPING_HIGH,635.0,640.0,640.0,0.79,0.79,W,evaluated
2026-06-22,2026-06-23,scalping,BUKK.JK,SCALPING_HIGH,1210.0,1245.0,1350.0,11.57,2.89,W,evaluated
2026-06-22,2026-06-23,scalping,BUVA.JK,SCALPING_HIGH,855.0,930.0,930.0,8.77,8.77,W,evaluated
2026-06-22,2026-06-23,scalping,BYAN.JK,SCALPING_HIGH,13200.0,11900.0,12700.0,-3.79,-9.85,L,evaluated
2026-06-22,2026-06-23,scalping,CEKA.JK,SCALPING_HIGH,2410.0,2200.0,2340.0,-2.9,-8.71,L,evaluated
2026-06-22,2026-06-23,scalping,CFIN.JK,SCALPING_HIGH,368.0,378.0,384.0,4.35,2.72,W,evaluated
2026-06-22,2026-06-23,scalping,CLPI.JK,SCALPING_HIGH,1720.0,1720.0,1725.0,0.29,0.0,L,evaluated
2026-06-22,2026-06-23,scalping,EKAD.JK,SCALPING_HIGH,170.0,170.0,172.0,1.18,0.0,L,evaluated
2026-06-22,2026-06-23,scalping,EMDE.JK,SCALPING_HIGH,71.0,64.0,74.0,4.23,-9.86,L,evaluated
2026-06-22,2026-06-23,scalping,GGRM.JK,SCALPING_HIGH,17100.0,17150.0,17250.0,0.88,0.29,W,evaluated
2026-06-22,2026-06-23,scalping,GJTL.JK,SCALPING_HIGH,1180.0,1170.0,1180.0,0.0,-0.85,L,evaluated
2026-06-22,2026-06-23,scalping,IBFN.JK,SCALPING_HIGH,79.0,73.0,78.0,-1.27,-7.59,L,evaluated
2026-06-22,2026-06-23,scalping,INCO.JK,SCALPING_HIGH,5175.0,4960.0,5250.0,1.45,-4.15,L,evaluated
2026-06-22,2026-06-23,scalping,INDX.JK,SCALPING_HIGH,71.0,68.0,71.0,0.0,-4.23,L,evaluated
2026-06-22,2026-06-23,scalping,JECC.JK,SCALPING_HIGH,665.0,650.0,685.0,3.01,-2.26,L,evaluated
2026-06-22,2026-06-23,scalping,JSMR.JK,SCALPING_HIGH,2750.0,2850.0,2880.0,4.73,3.64,W,evaluated
2026-06-22,2026-06-23,scalping,JSPT.JK,SCALPING_HIGH,1355.0,1310.0,1380.0,1.85,-3.32,L,evaluated
2026-06-22,2026-06-23,scalping,LSIP.JK,SCALPING_HIGH,1345.0,1335.0,1370.0,1.86,-0.74,L,evaluated
2026-06-22,2026-06-23,scalping,LTLS.JK,SCALPING_HIGH,795.0,805.0,810.0,1.89,1.26,W,evaluated
2026-06-22,2026-06-23,scalping,MDKA.JK,SCALPING_HIGH,2940.0,2840.0,2950.0,0.34,-3.4,L,evaluated
2026-06-22,2026-06-23,scalping,MLBI.JK,SCALPING_HIGH,6075.0,6300.0,6300.0,3.7,3.7,W,evaluated
2026-06-22,2026-06-23,scalping,MPPA.JK,SCALPING_HIGH,52.0,47.0,48.0,-7.69,-9.62,L,evaluated
2026-06-22,2026-06-23,scalping,MYOR.JK,SCALPING_HIGH,1850.0,1815.0,1860.0,0.54,-1.89,L,evaluated
