signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-08-04,2026-08-05,scalping,AKRA.JK,SCALPING_HIGH,1450.0,1445.0,1450.0,0.0,-0.34,L,evaluated
2026-08-04,2026-08-05,scalping,APII.JK,SCALPING_HIGH,191.0,190.0,199.0,4.19,-0.52,L,evaluated
2026-08-04,2026-08-05,scalping,ASSA.JK,SCALPING_HIGH,625.0,645.0,655.0,4.8,3.2,W,evaluated
2026-08-04,2026-08-05,scalping,BAJA.JK,SCALPING_HIGH,304.0,338.0,376.0,23.68,11.18,W,evaluated
2026-08-04,2026-08-05,scalping,BBRM.JK,SCALPING_HIGH,118.0,118.0,124.0,5.08,0.0,L,evaluated
2026-08-04,2026-08-05,scalping,BBYB.JK,SCALPING_HIGH,260.0,260.0,266.0,2.31,0.0,L,evaluated
2026-08-04,2026-08-05,scalping,BEST.JK,SCALPING_HIGH,108.0,112.0,113.0,4.63,3.7,W,evaluated
2026-08-04,2026-08-05,scalping,BFIN.JK,SCALPING_HIGH,920.0,935.0,960.0,4.35,1.63,W,evaluated
2026-08-04,2026-08-05,scalping,BRNA.JK,SCALPING_HIGH,705.0,650.0,710.0,0.71,-7.8,L,evaluated
2026-08-04,2026-08-05,scalping,BWPT.JK,SCALPING_HIGH,89.0,90.0,92.0,3.37,1.12,W,evaluated
2026-08-04,2026-08-05,scalping,CFIN.JK,SCALPING_HIGH,346.0,348.0,350.0,1.16,0.58,W,evaluated
2026-08-04,2026-08-05,scalping,CLPI.JK,SCALPING_HIGH,1590.0,1600.0,1600.0,0.63,0.63,W,evaluated
2026-08-04,2026-08-05,scalping,DKFT.JK,SCALPING_HIGH,710.0,695.0,715.0,0.7,-2.11,L,evaluated
2026-08-04,2026-08-05,scalping,DMAS.JK,SCALPING_HIGH,147.0,148.0,149.0,1.36,0.68,W,evaluated
2026-08-04,2026-08-05,scalping,ECII.JK,SCALPING_HIGH,163.0,163.0,164.0,0.61,0.0,L,evaluated
2026-08-04,2026-08-05,scalping,ERAA.JK,SCALPING_HIGH,460.0,456.0,468.0,1.74,-0.87,L,evaluated
2026-08-04,2026-08-05,scalping,FAST.JK,SCALPING_HIGH,334.0,316.0,352.0,5.39,-5.39,L,evaluated
2026-08-04,2026-08-05,scalping,GPRA.JK,SCALPING_HIGH,106.0,107.0,109.0,2.83,0.94,W,evaluated
2026-08-04,2026-08-05,scalping,GWSA.JK,SCALPING_HIGH,133.0,137.0,140.0,5.26,3.01,W,evaluated
2026-08-04,2026-08-05,scalping,GZCO.JK,SCALPING_HIGH,175.0,177.0,179.0,2.29,1.14,W,evaluated
2026-08-04,2026-08-05,scalping,HRUM.JK,SCALPING_HIGH,880.0,875.0,895.0,1.7,-0.57,L,evaluated
2026-08-04,2026-08-05,scalping,ICON.JK,SCALPING_HIGH,118.0,122.0,153.0,29.66,3.39,W,evaluated
2026-08-04,2026-08-05,scalping,INCO.JK,SCALPING_HIGH,5500.0,5425.0,5700.0,3.64,-1.36,L,evaluated
2026-08-04,2026-08-05,scalping,INTP.JK,SCALPING_HIGH,5025.0,5300.0,5375.0,6.97,5.47,W,evaluated
2026-08-04,2026-08-05,scalping,JKON.JK,SCALPING_HIGH,86.0,84.0,87.0,1.16,-2.33,L,evaluated
2026-08-04,2026-08-05,scalping,LEAD.JK,SCALPING_HIGH,113.0,114.0,119.0,5.31,0.88,W,evaluated
2026-08-04,2026-08-05,scalping,LPCK.JK,SCALPING_HIGH,575.0,570.0,585.0,1.74,-0.87,L,evaluated
2026-08-04,2026-08-05,scalping,LTLS.JK,SCALPING_HIGH,830.0,825.0,840.0,1.2,-0.6,L,evaluated
2026-08-04,2026-08-05,scalping,MAPI.JK,SCALPING_HIGH,1780.0,1670.0,1780.0,0.0,-6.18,L,evaluated
2026-08-04,2026-08-05,scalping,MBSS.JK,SCALPING_HIGH,2830.0,2820.0,2840.0,0.35,-0.35,L,evaluated
2026-08-04,2026-08-05,scalping,MBTO.JK,SCALPING_HIGH,148.0,133.0,167.0,12.84,-10.14,L,evaluated
2026-08-04,2026-08-05,scalping,MDKA.JK,SCALPING_HIGH,2910.0,2910.0,2970.0,2.06,0.0,L,evaluated
2026-08-04,2026-08-05,scalping,MEDC.JK,SCALPING_HIGH,1370.0,1315.0,1355.0,-1.09,-4.01,L,evaluated
2026-08-04,2026-08-05,scalping,MGNA.JK,SCALPING_HIGH,113.0,114.0,116.0,2.65,0.88,W,evaluated
2026-08-04,2026-08-05,scalping,MLPT.JK,SCALPING_HIGH,1700.0,1665.0,1755.0,3.24,-2.06,L,evaluated
