signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-06-25,2026-06-26,swing,CFIN.JK,PRE_MARKUP,378.0,378.0,380.0,0.53,0.0,L,evaluated
2026-06-25,2026-06-26,swing,CLPI.JK,PRE_MARKUP,1549.49,1465.0,1555.0,0.36,-5.45,L,evaluated
2026-06-25,2026-06-26,swing,DMAS.JK,PRE_MARKUP,141.0,136.0,142.0,0.71,-3.55,L,evaluated
2026-06-25,2026-06-26,swing,GGRM.JK,PRE_MARKUP,16900.0,16550.0,17100.0,1.18,-2.07,L,evaluated
2026-06-25,2026-06-26,swing,GJTL.JK,PRE_MARKUP,1130.0,1100.0,1145.0,1.33,-2.65,L,evaluated
2026-06-25,2026-06-26,swing,KBLV.JK,PRE_MARKUP,99.0,94.0,105.0,6.06,-5.05,L,evaluated
2026-06-25,2026-06-26,swing,MAPI.JK,PRE_MARKUP,1520.0,1515.0,1520.0,0.0,-0.33,L,evaluated
2026-06-25,2026-06-26,swing,MPMX.JK,PRE_MARKUP,980.0,970.0,980.0,0.0,-1.02,L,evaluated
2026-06-25,2026-06-26,swing,PRDA.JK,PRE_MARKUP,2500.0,2500.0,2580.0,3.2,0.0,L,evaluated
2026-06-25,2026-06-26,swing,MARK.JK,PRE_MARKUP,940.0,950.0,955.0,1.6,1.06,W,evaluated
2026-06-25,2026-06-26,swing,MORA.JK,PRE_MARKUP,7850.0,7575.0,8200.0,4.46,-3.5,L,evaluated
2026-06-25,2026-06-26,swing,SATU.JK,BREAKOUT,286.0,280.0,290.0,1.4,-2.1,L,evaluated
2026-06-25,2026-06-26,swing,ZONE.JK,PRE_MARKUP,615.0,585.0,700.0,13.82,-4.88,L,evaluated
2026-06-25,2026-06-26,swing,HATM.JK,PRE_MARKUP,384.0,370.0,390.0,1.56,-3.65,L,evaluated
2026-06-25,2026-06-26,swing,GULA.JK,PRE_MARKUP,645.0,630.0,650.0,0.78,-2.33,L,evaluated
2026-06-25,2026-06-26,swing,RGAS.JK,PRE_MARKUP,202.0,212.0,212.0,4.95,4.95,W,evaluated
2026-06-25,2026-06-26,swing,NEST.JK,PRE_MARKUP,565.0,555.0,565.0,0.0,-1.77,L,evaluated
