signal_date,eval_date,strategy,ticker,signal,prev,open,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-05-18,2026-05-19,swing,AUTO.JK,PRE_MARKUP,2630.0,2670.0,2580.0,2670.0,1.52,-1.9,W,L,evaluated
2026-05-18,2026-05-19,swing,BJBR.JK,PRE_MARKUP,780.0,780.0,765.0,790.0,1.28,-1.92,W,L,evaluated
2026-05-18,2026-05-19,swing,BTPN.JK,PRE_MARKUP,2310.0,2320.0,2240.0,2460.0,6.49,-3.03,W,L,evaluated
2026-05-18,2026-05-19,swing,CFIN.JK,PRE_MARKUP,342.0,344.0,338.0,350.0,2.34,-1.17,W,L,evaluated
2026-05-18,2026-05-19,swing,CLPI.JK,PRE_MARKUP,1600.0,1600.0,1590.0,1600.0,0.0,-0.62,L,L,evaluated
2026-05-18,2026-05-19,swing,DMAS.JK,PRE_MARKUP,154.0,154.0,151.0,156.0,1.3,-1.95,W,L,evaluated
2026-05-18,2026-05-19,swing,EPMT.JK,PRE_MARKUP,2380.0,2380.0,2380.0,2390.0,0.42,0.0,W,L,evaluated
2026-05-18,2026-05-19,swing,GJTL.JK,PRE_MARKUP,1200.0,1215.0,1175.0,1225.0,2.08,-2.08,W,L,evaluated
2026-05-18,2026-05-19,swing,KONI.JK,PRE_MARKUP,2890.0,2600.0,3130.0,3600.0,24.57,8.3,W,W,evaluated
2026-05-18,2026-05-19,swing,MAPI.JK,PRE_MARKUP,1485.0,1485.0,1480.0,1505.0,1.35,-0.34,W,L,evaluated
2026-05-18,2026-05-19,swing,MLBI.JK,PRE_MARKUP,5925.0,5900.0,5925.0,6125.0,3.38,0.0,W,L,evaluated
2026-05-18,2026-05-19,swing,MPMX.JK,PRE_MARKUP,1005.0,1010.0,995.0,1010.0,0.5,-1.0,W,L,evaluated
2026-05-18,2026-05-19,swing,PANS.JK,PRE_MARKUP,1720.0,1725.0,1710.0,1730.0,0.58,-0.58,W,L,evaluated
2026-05-18,2026-05-19,swing,SRSN.JK,PRE_MARKUP,71.0,71.0,69.0,73.0,2.82,-2.82,W,L,evaluated
2026-05-18,2026-05-19,swing,POWR.JK,PRE_MARKUP,775.0,775.0,760.0,775.0,0.0,-1.94,L,L,evaluated
2026-05-18,2026-05-19,swing,PRDA.JK,PRE_MARKUP,2670.0,2680.0,2600.0,2720.0,1.87,-2.62,W,L,evaluated
2026-05-18,2026-05-19,swing,MARK.JK,PRE_MARKUP,850.0,761.73,735.0,761.73,-10.39,-13.53,L,L,evaluated
2026-05-18,2026-05-19,swing,MORA.JK,PRE_MARKUP,6575.0,6750.0,5950.0,6775.0,3.04,-9.51,W,L,evaluated
2026-05-18,2026-05-19,swing,PBID.JK,PRE_MARKUP,550.0,550.0,555.0,555.0,0.91,0.91,W,W,evaluated
2026-05-18,2026-05-19,swing,GHON.JK,PRE_MARKUP,1800.0,1765.0,1770.0,1795.0,-0.28,-1.67,L,L,evaluated
2026-05-18,2026-05-19,swing,PGJO.JK,PRE_MARKUP,945.0,950.0,855.0,950.0,0.53,-9.52,W,L,evaluated
2026-05-18,2026-05-19,swing,TAMA.JK,PRE_MARKUP,240.0,252.0,234.0,252.0,5.0,-2.5,W,L,evaluated
2026-05-18,2026-05-19,swing,UVCR.JK,PRE_MARKUP,224.0,226.0,218.0,234.0,4.46,-2.68,W,L,evaluated
2026-05-18,2026-05-19,swing,BSML.JK,PRE_MARKUP,420.0,422.0,426.0,434.0,3.33,1.43,W,W,evaluated
2026-05-18,2026-05-19,swing,HYGN.JK,PRE_MARKUP,157.0,157.0,156.0,159.0,1.27,-0.64,W,L,evaluated
2026-05-18,2026-05-19,swing,FORE.JK,PRE_MARKUP,985.0,1000.0,1010.0,1030.0,4.57,2.54,W,W,evaluated
2026-05-18,2026-05-19,swing,MDLA.JK,PRE_MARKUP,220.0,220.0,218.0,224.0,1.82,-0.91,W,L,evaluated
2026-05-18,2026-05-19,swing,DKHH.JK,PRE_MARKUP,80.0,80.0,73.0,81.0,1.25,-8.75,W,L,evaluated
2026-05-18,2026-05-19,swing,ASPI.JK,PRE_MARKUP,494.0,500.0,432.0,500.0,1.21,-12.55,W,L,evaluated
2026-05-18,2026-05-19,swing,FAPA.JK,PRE_MARKUP,7125.0,7125.0,7175.0,7175.0,0.7,0.7,W,W,evaluated
2026-05-18,2026-05-19,swing,ADRO.JK,PRE_MARKUP,2460.0,2460.0,2330.0,2470.0,0.41,-5.28,W,L,evaluated
