signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-08-19,2026-08-20,swing,ABMM.JK,PRE_MARKUP,2690.0,2720.0,2730.0,1.49,1.12,W,W,evaluated
2026-08-19,2026-08-20,swing,APEX.JK,PRE_MARKUP,192.0,193.0,197.0,2.6,0.52,W,W,evaluated
2026-08-19,2026-08-20,swing,APLI.JK,PRE_MARKUP,270.0,272.0,284.0,5.19,0.74,W,W,evaluated
2026-08-19,2026-08-20,swing,BEST.JK,PRE_MARKUP,119.0,128.0,130.0,9.24,7.56,W,W,evaluated
2026-08-19,2026-08-20,swing,BINA.JK,PRE_MARKUP,4320.0,4140.0,4260.0,-1.39,-4.17,L,L,evaluated
2026-08-19,2026-08-20,swing,BKSL.JK,PRE_MARKUP,79.0,78.0,80.0,1.27,-1.27,W,L,evaluated
2026-08-19,2026-08-20,swing,BNGA.JK,PRE_MARKUP,1680.0,1665.0,1690.0,0.6,-0.89,W,L,evaluated
2026-08-19,2026-08-20,swing,BSDE.JK,PRE_MARKUP,650.0,645.0,665.0,2.31,-0.77,W,L,evaluated
2026-08-19,2026-08-20,swing,CFIN.JK,PRE_MARKUP,356.0,358.0,360.0,1.12,0.56,W,W,evaluated
2026-08-19,2026-08-20,swing,ERAA.JK,PRE_MARKUP,468.0,466.0,476.0,1.71,-0.43,W,L,evaluated
2026-08-19,2026-08-20,swing,FAST.JK,PRE_MARKUP,452.0,492.0,530.0,17.26,8.85,W,W,evaluated
2026-08-19,2026-08-20,swing,GJTL.JK,PRE_MARKUP,1330.0,1365.0,1365.0,2.63,2.63,W,W,evaluated
2026-08-19,2026-08-20,swing,INPC.JK,PRE_MARKUP,145.0,146.0,149.0,2.76,0.69,W,W,evaluated
2026-08-19,2026-08-20,swing,LMPI.JK,PRE_MARKUP,153.0,156.0,159.0,3.92,1.96,W,W,evaluated
2026-08-19,2026-08-20,swing,LPKR.JK,PRE_MARKUP,64.0,66.0,66.0,3.12,3.12,W,W,evaluated
2026-08-19,2026-08-20,swing,MEDC.JK,PRE_MARKUP,1425.0,1420.0,1445.0,1.4,-0.35,W,L,evaluated
2026-08-19,2026-08-20,swing,MPMX.JK,PRE_MARKUP,1005.0,1015.0,1015.0,1.0,1.0,W,W,evaluated
2026-08-19,2026-08-20,swing,NRCA.JK,PRE_MARKUP,560.0,545.0,565.0,0.89,-2.68,W,L,evaluated
2026-08-19,2026-08-20,swing,SMRA.JK,PRE_MARKUP,332.0,332.0,338.0,1.81,0.0,W,L,evaluated
2026-08-19,2026-08-20,swing,SRSN.JK,PRE_MARKUP,71.0,72.0,73.0,2.82,1.41,W,W,evaluated
2026-08-19,2026-08-20,swing,SRTG.JK,PRE_MARKUP,1880.0,1925.0,1925.0,2.39,2.39,W,W,evaluated
2026-08-19,2026-08-20,swing,SSIA.JK,PRE_MARKUP,1760.0,1765.0,1775.0,0.85,0.28,W,W,evaluated
2026-08-19,2026-08-20,swing,STAR.JK,PRE_MARKUP,436.0,438.0,450.0,3.21,0.46,W,W,evaluated
2026-08-19,2026-08-20,swing,TIFA.JK,PRE_MARKUP,382.0,358.0,414.0,8.38,-6.28,W,L,evaluated
2026-08-19,2026-08-20,swing,TINS.JK,PRE_MARKUP,4050.0,3990.0,4120.0,1.73,-1.48,W,L,evaluated
2026-08-19,2026-08-20,swing,TOWR.JK,PRE_MARKUP,422.0,428.0,434.0,2.84,1.42,W,W,evaluated
