signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-08-18,2026-08-19,scalping,ALDO.JK,SCALPING_HIGH,915.0,910.0,970.0,6.01,-0.55,L,evaluated
2026-08-18,2026-08-19,scalping,ALKA.JK,SCALPING_HIGH,3090.0,3220.0,3300.0,6.8,4.21,W,evaluated
2026-08-18,2026-08-19,scalping,APLN.JK,SCALPING_HIGH,137.0,145.0,163.0,18.98,5.84,W,evaluated
2026-08-18,2026-08-19,scalping,ASRI.JK,SCALPING_HIGH,131.0,129.0,141.0,7.63,-1.53,L,evaluated
2026-08-18,2026-08-19,scalping,BEST.JK,SCALPING_HIGH,120.0,119.0,124.0,3.33,-0.83,L,evaluated
2026-08-18,2026-08-19,scalping,BKSL.JK,SCALPING_HIGH,77.0,79.0,82.0,6.49,2.6,W,evaluated
2026-08-18,2026-08-19,scalping,BPII.JK,SCALPING_HIGH,494.0,498.0,520.0,5.26,0.81,W,evaluated
2026-08-18,2026-08-19,scalping,BRMS.JK,SCALPING_HIGH,645.0,625.0,640.0,-0.78,-3.1,L,evaluated
2026-08-18,2026-08-19,scalping,BRNA.JK,SCALPING_HIGH,670.0,650.0,670.0,0.0,-2.99,L,evaluated
2026-08-18,2026-08-19,scalping,BYAN.JK,SCALPING_HIGH,17275.0,15650.0,18650.0,7.96,-9.41,L,evaluated
2026-08-18,2026-08-19,scalping,DGIK.JK,SCALPING_HIGH,135.0,135.0,141.0,4.44,0.0,L,evaluated
2026-08-18,2026-08-19,scalping,DMAS.JK,SCALPING_HIGH,161.0,163.0,169.0,4.97,1.24,W,evaluated
2026-08-18,2026-08-19,scalping,DYAN.JK,SCALPING_HIGH,90.0,91.0,92.0,2.22,1.11,W,evaluated
2026-08-18,2026-08-19,scalping,ICON.JK,SCALPING_HIGH,133.0,132.0,139.0,4.51,-0.75,L,evaluated
2026-08-18,2026-08-19,scalping,ISAT.JK,SCALPING_HIGH,2600.0,2740.0,2850.0,9.62,5.38,W,evaluated
2026-08-18,2026-08-19,scalping,KIJA.JK,SCALPING_HIGH,166.0,165.0,202.0,21.69,-0.6,L,evaluated
2026-08-18,2026-08-19,scalping,MLIA.JK,SCALPING_HIGH,236.0,234.0,236.0,0.0,-0.85,L,evaluated
2026-08-18,2026-08-19,scalping,MYOH.JK,SCALPING_HIGH,1100.0,1100.0,1130.0,2.73,0.0,L,evaluated
2026-08-18,2026-08-19,scalping,NRCA.JK,SCALPING_HIGH,545.0,560.0,585.0,7.34,2.75,W,evaluated
2026-08-18,2026-08-19,scalping,PEGE.JK,SCALPING_HIGH,108.0,111.0,116.0,7.41,2.78,W,evaluated
2026-08-18,2026-08-19,scalping,PTRO.JK,SCALPING_HIGH,5300.0,5250.0,5300.0,0.0,-0.94,L,evaluated
2026-08-18,2026-08-19,scalping,RELI.JK,SCALPING_HIGH,525.0,525.0,600.0,14.29,0.0,L,evaluated
2026-08-18,2026-08-19,scalping,SOCI.JK,SCALPING_HIGH,545.0,555.0,555.0,1.83,1.83,W,evaluated
2026-08-18,2026-08-19,scalping,STAR.JK,SCALPING_HIGH,418.0,436.0,496.0,18.66,4.31,W,evaluated
2026-08-18,2026-08-19,scalping,TFCO.JK,SCALPING_HIGH,850.0,850.0,850.0,0.0,0.0,L,evaluated
2026-08-18,2026-08-19,scalping,TMAS.JK,SCALPING_HIGH,136.0,135.0,138.0,1.47,-0.74,L,evaluated
