signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-05-20,2026-05-21,swing,AKRA.JK,PRE_MARKUP,1390.0,1340.0,1405.0,1.08,-3.6,W,L,evaluated
2026-05-20,2026-05-21,swing,AUTO.JK,PRE_MARKUP,2550.0,2540.0,2620.0,2.75,-0.39,W,L,evaluated
2026-05-20,2026-05-21,swing,BDMN.JK,PRE_MARKUP,4740.0,4620.0,4860.0,2.53,-2.53,W,L,evaluated
2026-05-20,2026-05-21,swing,BRAM.JK,BREAKOUT,4740.0,4770.0,4790.0,1.05,0.63,W,W,evaluated
2026-05-20,2026-05-21,swing,BTPN.JK,PRE_MARKUP,2300.0,2370.0,2370.0,3.04,3.04,W,W,evaluated
2026-05-20,2026-05-21,swing,CFIN.JK,PRE_MARKUP,340.0,332.0,344.0,1.18,-2.35,W,L,evaluated
2026-05-20,2026-05-21,swing,CINT.JK,PRE_MARKUP,187.0,176.0,195.0,4.28,-5.88,W,L,evaluated
2026-05-20,2026-05-21,swing,DMAS.JK,PRE_MARKUP,152.0,150.0,155.0,1.97,-1.32,W,L,evaluated
2026-05-20,2026-05-21,swing,DYAN.JK,PRE_MARKUP,85.0,77.0,85.0,0.0,-9.41,L,L,evaluated
2026-05-20,2026-05-21,swing,EPMT.JK,PRE_MARKUP,2230.0,2260.0,2260.0,1.35,1.35,W,W,evaluated
2026-05-20,2026-05-21,swing,GGRM.JK,PRE_MARKUP,16350.0,16200.0,16650.0,1.83,-0.92,W,L,evaluated
2026-05-20,2026-05-21,swing,GSMF.JK,PRE_MARKUP,113.0,97.0,115.0,1.77,-14.16,W,L,evaluated
2026-05-20,2026-05-21,swing,ISAT.JK,PRE_MARKUP,2150.0,2080.0,2180.0,1.4,-3.26,W,L,evaluated
2026-05-20,2026-05-21,swing,KONI.JK,PRE_MARKUP,2820.0,2680.0,2960.0,4.96,-4.96,W,L,evaluated
2026-05-20,2026-05-21,swing,MAPI.JK,PRE_MARKUP,1480.0,1485.0,1495.0,1.01,0.34,W,W,evaluated
2026-05-20,2026-05-21,swing,PGLI.JK,PRE_MARKUP,208.0,208.0,228.0,9.62,0.0,W,L,evaluated
2026-05-20,2026-05-21,swing,RELI.JK,PRE_MARKUP,510.0,486.0,510.0,0.0,-4.71,L,L,evaluated
2026-05-20,2026-05-21,swing,JGLE.JK,PRE_MARKUP,78.0,71.0,71.0,-8.97,-8.97,L,L,evaluated
2026-05-20,2026-05-21,swing,POWR.JK,PRE_MARKUP,710.47,715.0,730.0,2.75,0.64,W,W,evaluated
2026-05-20,2026-05-21,swing,PRDA.JK,PRE_MARKUP,2630.0,2550.0,2640.0,0.38,-3.04,W,L,evaluated
2026-05-20,2026-05-21,swing,MORA.JK,PRE_MARKUP,7125.0,6500.0,8475.0,18.95,-8.77,W,L,evaluated
2026-05-20,2026-05-21,swing,PBID.JK,PRE_MARKUP,502.0,478.0,500.0,-0.4,-4.78,L,L,evaluated
2026-05-20,2026-05-21,swing,DFAM.JK,PRE_MARKUP,100.0,109.0,111.0,11.0,9.0,W,W,evaluated
2026-05-20,2026-05-21,swing,PRIM.JK,PRE_MARKUP,88.0,87.0,96.0,9.09,-1.14,W,L,evaluated
2026-05-20,2026-05-21,swing,BPTR.JK,PRE_MARKUP,79.0,71.0,80.0,1.27,-10.13,W,L,evaluated
2026-05-20,2026-05-21,swing,LUCK.JK,PRE_MARKUP,111.0,108.0,113.0,1.8,-2.7,W,L,evaluated
2026-05-20,2026-05-21,swing,SFAN.JK,PRE_MARKUP,1955.0,1955.0,1955.0,0.0,0.0,L,L,evaluated
2026-05-20,2026-05-21,swing,KJEN.JK,PRE_MARKUP,162.0,174.0,200.0,23.46,7.41,W,W,evaluated
2026-05-20,2026-05-21,swing,SMKL.JK,PRE_MARKUP,161.0,155.0,164.0,1.86,-3.73,W,L,evaluated
2026-05-20,2026-05-21,swing,GGRP.JK,PRE_MARKUP,326.0,322.0,332.0,1.84,-1.23,W,L,evaluated
2026-05-20,2026-05-21,swing,PGJO.JK,PRE_MARKUP,800.0,720.0,775.0,-3.12,-10.0,L,L,evaluated
2026-05-20,2026-05-21,swing,PURA.JK,PRE_MARKUP,44.0,40.0,44.0,0.0,-9.09,L,L,evaluated
2026-05-20,2026-05-21,swing,TAMA.JK,PRE_MARKUP,218.0,197.0,214.0,-1.83,-9.63,L,L,evaluated
2026-05-20,2026-05-21,swing,PPGL.JK,PRE_MARKUP,197.0,178.0,193.0,-2.03,-9.64,L,L,evaluated
2026-05-20,2026-05-21,swing,PNGO.JK,PRE_MARKUP,3390.0,3400.0,3490.0,2.95,0.29,W,W,evaluated
2026-05-20,2026-05-21,swing,UVCR.JK,PRE_MARKUP,222.0,226.0,230.0,3.6,1.8,W,W,evaluated
2026-05-20,2026-05-21,swing,MCOL.JK,PRE_MARKUP,4090.0,3850.0,3983.09,-2.61,-5.87,L,L,evaluated
2026-05-20,2026-05-21,swing,RMKE.JK,PRE_MARKUP,3190.0,2760.0,3260.0,2.19,-13.48,W,L,evaluated
2026-05-20,2026-05-21,swing,BSML.JK,PRE_MARKUP,414.0,416.0,424.0,2.42,0.48,W,W,evaluated
2026-05-20,2026-05-21,swing,DRMA.JK,PRE_MARKUP,990.0,980.0,1000.0,1.01,-1.01,W,L,evaluated
2026-05-20,2026-05-21,swing,NTBK.JK,PRE_MARKUP,97.0,83.0,99.0,2.06,-14.43,W,L,evaluated
2026-05-20,2026-05-21,swing,GULA.JK,PRE_MARKUP,412.0,416.0,432.0,4.85,0.97,W,W,evaluated
2026-05-20,2026-05-21,swing,KKES.JK,PRE_MARKUP,43.0,39.0,42.0,-2.33,-9.3,L,L,evaluated
2026-05-20,2026-05-21,swing,ELPI.JK,PRE_MARKUP,1425.0,1380.0,1445.0,1.4,-3.16,W,L,evaluated
2026-05-20,2026-05-21,swing,MEDS.JK,PRE_MARKUP,98.0,90.0,118.0,20.41,-8.16,W,L,evaluated
2026-05-20,2026-05-21,swing,MMIX.JK,PRE_MARKUP,380.0,360.0,408.0,7.37,-5.26,W,L,evaluated
2026-05-20,2026-05-21,swing,SMIL.JK,PRE_MARKUP,286.0,272.0,284.0,-0.7,-4.9,L,L,evaluated
2026-05-20,2026-05-21,swing,RGAS.JK,PRE_MARKUP,100.0,95.0,104.0,4.0,-5.0,W,L,evaluated
2026-05-20,2026-05-21,swing,HYGN.JK,PRE_MARKUP,153.0,146.0,156.0,1.96,-4.58,W,L,evaluated
2026-05-20,2026-05-21,swing,LABS.JK,PRE_MARKUP,162.0,153.0,184.0,13.58,-5.56,W,L,evaluated
2026-05-20,2026-05-21,swing,NEST.JK,PRE_MARKUP,500.0,505.0,515.0,3.0,1.0,W,W,evaluated
2026-05-20,2026-05-21,swing,ASPR.JK,PRE_MARKUP,396.0,338.0,338.0,-14.65,-14.65,L,L,evaluated
2026-05-20,2026-05-21,swing,FORE.JK,PRE_MARKUP,1000.0,910.0,1005.0,0.5,-9.0,W,L,evaluated
2026-05-20,2026-05-21,swing,ASPI.JK,PRE_MARKUP,418.0,380.0,505.0,20.81,-9.09,W,L,evaluated
2026-05-20,2026-05-21,swing,CGAS.JK,PRE_MARKUP,168.0,159.0,173.0,2.98,-5.36,W,L,evaluated
2026-05-20,2026-05-21,swing,KETR.JK,PRE_MARKUP,615.0,565.0,625.0,1.63,-8.13,W,L,evaluated
