signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-08-18,2026-08-19,swing,ABMM.JK,PRE_MARKUP,2680.0,2690.0,2690.0,0.37,0.37,W,W,evaluated
2026-08-18,2026-08-19,swing,ASRI.JK,PRE_MARKUP,131.0,129.0,141.0,7.63,-1.53,W,L,evaluated
2026-08-18,2026-08-19,swing,ASSA.JK,PRE_MARKUP,645.0,645.0,660.0,2.33,0.0,W,L,evaluated
2026-08-18,2026-08-19,swing,BEST.JK,PRE_MARKUP,120.0,119.0,124.0,3.33,-0.83,W,L,evaluated
2026-08-18,2026-08-19,swing,BFIN.JK,PRE_MARKUP,930.0,910.0,930.0,0.0,-2.15,L,L,evaluated
2026-08-18,2026-08-19,swing,BJBR.JK,PRE_MARKUP,790.0,785.0,790.0,0.0,-0.63,L,L,evaluated
2026-08-18,2026-08-19,swing,BNGA.JK,PRE_MARKUP,1690.0,1680.0,1690.0,0.0,-0.59,L,L,evaluated
2026-08-18,2026-08-19,swing,CENT.JK,PRE_MARKUP,87.0,84.0,86.0,-1.15,-3.45,L,L,evaluated
2026-08-18,2026-08-19,swing,CFIN.JK,PRE_MARKUP,350.0,356.0,356.0,1.71,1.71,W,W,evaluated
2026-08-18,2026-08-19,swing,DGIK.JK,PRE_MARKUP,135.0,135.0,141.0,4.44,0.0,W,L,evaluated
2026-08-18,2026-08-19,swing,DMAS.JK,BREAKOUT,161.0,163.0,169.0,4.97,1.24,W,W,evaluated
2026-08-18,2026-08-19,swing,DYAN.JK,PRE_MARKUP,90.0,91.0,92.0,2.22,1.11,W,W,evaluated
2026-08-18,2026-08-19,swing,ERAA.JK,PRE_MARKUP,464.0,468.0,488.0,5.17,0.86,W,W,evaluated
2026-08-18,2026-08-19,swing,GJTL.JK,PRE_MARKUP,1320.0,1330.0,1350.0,2.27,0.76,W,W,evaluated
2026-08-18,2026-08-19,swing,INDF.JK,PRE_MARKUP,7350.0,7275.0,7425.0,1.02,-1.02,W,L,evaluated
2026-08-18,2026-08-19,swing,ISAT.JK,PRE_MARKUP,2600.0,2740.0,2850.0,9.62,5.38,W,W,evaluated
2026-08-18,2026-08-19,swing,JTPE.JK,PRE_MARKUP,625.0,620.0,625.0,0.0,-0.8,L,L,evaluated
2026-08-18,2026-08-19,swing,KBLI.JK,PRE_MARKUP,324.0,322.0,328.0,1.23,-0.62,W,L,evaluated
2026-08-18,2026-08-19,swing,KIJA.JK,PRE_MARKUP,166.0,165.0,202.0,21.69,-0.6,W,L,evaluated
2026-08-18,2026-08-19,swing,LPPF.JK,PRE_MARKUP,1615.0,1615.0,1620.0,0.31,0.0,W,L,evaluated
2026-08-18,2026-08-19,swing,MLBI.JK,PRE_MARKUP,6975.0,6900.0,6950.0,-0.36,-1.08,L,L,evaluated
