signal_date,eval_date,strategy,ticker,signal,prev,open,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-09-23,2026-09-24,swing,AISA.JK,PRE_MARKUP,124.0,125.0,120.0,125.0,0.81,-3.23,W,L,evaluated
2026-09-23,2026-09-24,swing,ARII.JK,PRE_MARKUP,332.0,350.0,334.0,350.0,5.42,0.6,W,W,evaluated
2026-09-23,2026-09-24,swing,ARNA.JK,BREAKOUT,525.0,525.0,530.0,540.0,2.86,0.95,W,W,evaluated
2026-09-23,2026-09-24,swing,BJTM.JK,PRE_MARKUP,520.0,515.0,515.0,520.0,0.0,-0.96,L,L,evaluated
2026-09-23,2026-09-24,swing,BNBA.JK,PRE_MARKUP,860.0,860.0,855.0,905.0,5.23,-0.58,W,L,evaluated
2026-09-23,2026-09-24,swing,BNGA.JK,PRE_MARKUP,1760.0,1765.0,1730.0,1775.0,0.85,-1.7,W,L,evaluated
2026-09-23,2026-09-24,swing,DYAN.JK,PRE_MARKUP,89.0,90.0,88.0,97.0,8.99,-1.12,W,L,evaluated
2026-09-23,2026-09-24,swing,ERAA.JK,PRE_MARKUP,615.0,610.0,610.0,615.0,0.0,-0.81,L,L,evaluated
2026-09-23,2026-09-24,swing,GWSA.JK,PRE_MARKUP,174.0,174.0,184.0,187.0,7.47,5.75,W,W,evaluated
2026-09-23,2026-09-24,swing,IPOL.JK,PRE_MARKUP,120.0,120.0,117.0,120.0,0.0,-2.5,L,L,evaluated
2026-09-23,2026-09-24,swing,JAWA.JK,PRE_MARKUP,171.0,171.0,169.0,177.0,3.51,-1.17,W,L,evaluated
2026-09-23,2026-09-24,swing,LAPD.JK,PRE_MARKUP,85.0,85.0,82.0,86.0,1.18,-3.53,W,L,evaluated
2026-09-23,2026-09-24,swing,MAYA.JK,PRE_MARKUP,210.0,210.0,204.0,212.0,0.95,-2.86,W,L,evaluated
2026-09-23,2026-09-24,swing,PKPK.JK,BREAKOUT,5200.0,5175.0,5500.0,5700.0,9.62,5.77,W,W,evaluated
2026-09-23,2026-09-24,swing,PTBA.JK,PRE_MARKUP,3050.0,3050.0,3050.0,3050.0,0.0,0.0,L,L,evaluated
2026-09-23,2026-09-24,swing,PTSN.JK,BREAKOUT,442.0,440.0,398.0,468.0,5.88,-9.95,W,L,evaluated
2026-09-23,2026-09-24,swing,SSIA.JK,PRE_MARKUP,1715.0,1730.0,1750.0,1765.0,2.92,2.04,W,W,evaluated
2026-09-23,2026-09-24,swing,TINS.JK,PRE_MARKUP,4800.0,4800.0,4850.0,4950.0,3.12,1.04,W,W,evaluated
2026-09-23,2026-09-24,swing,PBSA.JK,PRE_MARKUP,820.0,810.0,810.0,840.0,2.44,-1.22,W,L,evaluated
2026-09-23,2026-09-24,swing,PRDA.JK,PRE_MARKUP,2860.0,2870.0,2850.0,2870.0,0.35,-0.35,W,L,evaluated
2026-09-23,2026-09-24,swing,MARK.JK,PRE_MARKUP,1140.0,1140.0,1180.0,1190.0,4.39,3.51,W,W,evaluated
2026-09-23,2026-09-24,swing,DFAM.JK,PRE_MARKUP,94.0,94.0,92.0,95.0,1.06,-2.13,W,L,evaluated
2026-09-23,2026-09-24,swing,TUGU.JK,PRE_MARKUP,1550.0,1550.0,1540.0,1550.0,0.0,-0.65,L,L,evaluated
2026-09-23,2026-09-24,swing,BPTR.JK,PRE_MARKUP,85.0,79.0,79.0,83.0,-2.35,-7.06,L,L,evaluated
2026-09-23,2026-09-24,swing,SAPX.JK,PRE_MARKUP,426.0,432.0,392.0,432.0,1.41,-7.98,W,L,evaluated
2026-09-23,2026-09-24,swing,FITT.JK,PRE_MARKUP,452.0,460.0,458.0,468.0,3.54,1.33,W,W,evaluated
2026-09-23,2026-09-24,swing,BAPI.JK,PRE_MARKUP,23.0,24.0,25.0,25.0,8.7,8.7,W,W,evaluated
2026-09-23,2026-09-24,swing,AGAR.JK,PRE_MARKUP,2380.0,2370.0,2370.0,2690.0,13.03,-0.42,W,L,evaluated
2026-09-23,2026-09-24,swing,CSMI.JK,PRE_MARKUP,234.0,236.0,236.0,252.0,7.69,0.85,W,W,evaluated
2026-09-23,2026-09-24,swing,HOPE.JK,PRE_MARKUP,282.0,286.0,278.0,286.0,1.42,-1.42,W,L,evaluated
2026-09-23,2026-09-24,swing,BSML.JK,PRE_MARKUP,540.0,540.0,550.0,555.0,2.78,1.85,W,W,evaluated
2026-09-23,2026-09-24,swing,GULA.JK,PRE_MARKUP,830.0,830.0,830.0,845.0,1.81,0.0,W,L,evaluated
2026-09-23,2026-09-24,swing,PGEO.JK,PRE_MARKUP,1090.0,1090.0,1070.0,1090.0,0.0,-1.83,L,L,evaluated
2026-09-23,2026-09-24,swing,MSIE.JK,PRE_MARKUP,175.0,173.0,158.0,179.0,2.29,-9.71,W,L,evaluated
2026-09-23,2026-09-24,swing,ASLI.JK,PRE_MARKUP,414.0,414.0,486.0,505.0,21.98,17.39,W,W,evaluated
2026-09-23,2026-09-24,swing,VISI.JK,PRE_MARKUP,1315.0,1315.0,1320.0,1370.0,4.18,0.38,W,W,evaluated
2026-09-23,2026-09-24,swing,NEST.JK,PRE_MARKUP,755.0,755.0,760.0,760.0,0.66,0.66,W,W,evaluated
2026-09-23,2026-09-24,swing,DOOH.JK,PRE_MARKUP,420.0,406.0,392.0,418.0,-0.48,-6.67,L,L,evaluated
2026-09-23,2026-09-24,swing,MSJA.JK,PRE_MARKUP,885.0,880.0,865.0,920.0,3.95,-2.26,W,L,evaluated
2026-09-23,2026-09-24,swing,AGII.JK,PRE_MARKUP,3530.0,3470.0,3490.0,3530.0,0.0,-1.13,L,L,evaluated
