signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-05-29,2026-06-02,swing,BRPT.JK,PRE_MARKUP,1940.0,1930.0,2220.0,14.43,-0.52,W,L,evaluated
2026-05-29,2026-06-02,swing,DMAS.JK,PRE_MARKUP,156.0,159.0,160.0,2.56,1.92,W,W,evaluated
2026-05-29,2026-06-02,swing,GGRM.JK,PRE_MARKUP,17000.0,16950.0,17075.0,0.44,-0.29,W,L,evaluated
2026-05-29,2026-06-02,swing,JTPE.JK,PRE_MARKUP,645.0,620.0,650.0,0.78,-3.88,W,L,evaluated
2026-05-29,2026-06-02,swing,MAPI.JK,PRE_MARKUP,1495.0,1485.0,1500.0,0.33,-0.67,W,L,evaluated
2026-05-29,2026-06-02,swing,PANS.JK,PRE_MARKUP,1735.0,1740.0,1750.0,0.86,0.29,W,W,evaluated
2026-05-29,2026-06-02,swing,UNIC.JK,PRE_MARKUP,13550.0,12750.0,13500.0,-0.37,-5.9,L,L,evaluated
2026-05-29,2026-06-02,swing,JMAS.JK,PRE_MARKUP,282.0,288.0,288.0,2.13,2.13,W,W,evaluated
2026-05-29,2026-06-02,swing,KJEN.JK,PRE_MARKUP,212.0,181.0,252.0,18.87,-14.62,W,L,evaluated
2026-05-29,2026-06-02,swing,PPGL.JK,PRE_MARKUP,250.0,226.0,248.0,-0.8,-9.6,L,L,evaluated
2026-05-29,2026-06-02,swing,UVCR.JK,BREAKOUT,238.0,242.0,250.0,5.04,1.68,W,W,evaluated
2026-05-29,2026-06-02,swing,CMNT.JK,PRE_MARKUP,815.0,800.0,820.0,0.61,-1.84,W,L,evaluated
2026-05-29,2026-06-02,swing,BOBA.JK,PRE_MARKUP,300.0,282.0,312.0,4.0,-6.0,W,L,evaluated
2026-05-29,2026-06-02,swing,CMRY.JK,PRE_MARKUP,4830.0,4790.0,4820.0,-0.21,-0.83,L,L,evaluated
2026-05-29,2026-06-02,swing,MMIX.JK,PRE_MARKUP,422.0,525.0,525.0,24.41,24.41,W,W,evaluated
2026-05-29,2026-06-02,swing,HBAT.JK,PRE_MARKUP,500.0,450.0,500.0,0.0,-10.0,L,L,evaluated
