signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl,status
2026-06-19,2026-06-22,swing,CLPI.JK,PRE_MARKUP,1710.0,1720.0,1725.0,0.88,0.58,W,evaluated
2026-06-19,2026-06-22,swing,GGRM.JK,PRE_MARKUP,16625.0,17000.0,17175.0,3.31,2.26,W,evaluated
2026-06-19,2026-06-22,swing,MAPI.JK,PRE_MARKUP,1510.0,1515.0,1520.0,0.66,0.33,W,evaluated
2026-06-19,2026-06-22,swing,MLBI.JK,PRE_MARKUP,5879.0,6050.0,6050.0,2.91,2.91,W,evaluated
2026-06-19,2026-06-22,swing,MPMX.JK,PRE_MARKUP,955.0,955.0,960.0,0.52,0.0,L,evaluated
2026-06-19,2026-06-22,swing,PANS.JK,BREAKOUT,1830.0,1840.0,1890.0,3.28,0.55,W,evaluated
2026-06-19,2026-06-22,swing,POWR.JK,PRE_MARKUP,705.0,700.0,705.0,0.0,-0.71,L,evaluated
2026-06-19,2026-06-22,swing,MORA.JK,PRE_MARKUP,7800.0,7900.0,9350.0,19.87,1.28,W,evaluated
2026-06-19,2026-06-22,swing,BSML.JK,PRE_MARKUP,460.0,474.0,478.0,3.91,3.04,W,evaluated
2026-06-19,2026-06-22,swing,MPIX.JK,PRE_MARKUP,101.0,96.0,105.0,3.96,-4.95,L,evaluated
2026-06-19,2026-06-22,swing,BAIK.JK,PRE_MARKUP,710.0,660.0,710.0,0.0,-7.04,L,evaluated
2026-06-19,2026-06-22,swing,NEST.JK,PRE_MARKUP,575.0,570.0,580.0,0.87,-0.87,L,evaluated
