signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-06-26,2026-07-01,scalping,BBSI.JK,SCALPING_HIGH,4750.0,4750.0,4750.0,0.0,0.0,L,L,evaluated
2026-06-29,2026-07-01,scalping,BBSI.JK,SCALPING_HIGH,4750.0,4750.0,4750.0,0.0,0.0,L,L,evaluated
2026-06-30,2026-07-01,scalping,APII.JK,SCALPING_HIGH,194.0,188.0,192.0,-1.03,-3.09,L,L,evaluated
2026-06-30,2026-07-01,scalping,ARGO.JK,SCALPING_HIGH,950.0,980.0,995.0,4.74,3.16,W,W,evaluated
2026-06-30,2026-07-01,scalping,ARTA.JK,SCALPING_HIGH,2550.0,2930.0,3080.0,20.78,14.9,W,W,evaluated
2026-06-30,2026-07-01,scalping,BAPA.JK,SCALPING_HIGH,286.0,314.0,314.0,9.79,9.79,W,W,evaluated
2026-06-30,2026-07-01,scalping,BINA.JK,SCALPING_HIGH,4400.0,4190.0,4300.0,-2.27,-4.77,L,L,evaluated
2026-06-30,2026-07-01,scalping,BJBR.JK,SCALPING_HIGH,820.0,750.0,770.0,-6.1,-8.54,L,L,evaluated
2026-06-30,2026-07-01,scalping,CASS.JK,SCALPING_HIGH,1870.0,1835.0,1870.0,0.0,-1.87,L,L,evaluated
2026-06-30,2026-07-01,scalping,DYAN.JK,SCALPING_HIGH,82.0,77.0,81.0,-1.22,-6.1,L,L,evaluated
2026-06-30,2026-07-01,scalping,EMDE.JK,SCALPING_HIGH,71.0,68.0,71.0,0.0,-4.23,L,L,evaluated
2026-06-30,2026-07-01,scalping,ICON.JK,SCALPING_HIGH,108.0,108.0,111.0,2.78,0.0,W,L,evaluated
2026-06-30,2026-07-01,scalping,MIKA.JK,SCALPING_HIGH,1690.0,1700.0,1720.0,1.78,0.59,W,W,evaluated
2026-06-30,2026-07-01,scalping,MTLA.JK,SCALPING_HIGH,590.0,510.0,565.0,-4.24,-13.56,L,L,evaluated
2026-06-30,2026-07-01,scalping,PEGE.JK,SCALPING_HIGH,141.0,135.0,172.0,21.99,-4.26,W,L,evaluated
2026-06-30,2026-07-01,scalping,PKPK.JK,SCALPING_HIGH,3080.0,3200.0,3200.0,3.9,3.9,W,W,evaluated
2026-06-30,2026-07-01,scalping,SAME.JK,SCALPING_HIGH,354.0,350.0,354.0,0.0,-1.13,L,L,evaluated
2026-06-30,2026-07-01,scalping,SRTG.JK,SCALPING_HIGH,1590.0,1560.0,1585.0,-0.31,-1.89,L,L,evaluated
2026-06-30,2026-07-01,scalping,TRIM.JK,SCALPING_HIGH,599.0,565.0,600.0,0.17,-5.68,W,L,evaluated
2026-06-30,2026-07-01,scalping,TRUS.JK,SCALPING_HIGH,390.0,436.0,480.0,23.08,11.79,W,W,evaluated
2026-06-30,2026-07-01,scalping,UNVR.JK,SCALPING_HIGH,1805.0,1775.0,1825.0,1.11,-1.66,W,L,evaluated
2026-06-30,2026-07-01,scalping,BOGA.JK,SCALPING_HIGH,1500.0,1555.0,1565.0,4.33,3.67,W,W,evaluated
2026-06-30,2026-07-01,scalping,MPRO.JK,SCALPING_HIGH,8700.0,8700.0,9500.0,9.2,0.0,W,L,evaluated
2026-06-30,2026-07-01,scalping,BBSI.JK,SCALPING_HIGH,4750.0,4750.0,4750.0,0.0,0.0,L,L,evaluated
2026-06-30,2026-07-01,scalping,HOPE.JK,SCALPING_HIGH,118.0,128.0,137.0,16.1,8.47,W,W,evaluated
2026-06-30,2026-07-01,scalping,MTEL.JK,SCALPING_HIGH,540.0,505.0,530.0,-1.85,-6.48,L,L,evaluated
2026-06-30,2026-07-01,scalping,WGSH.JK,SCALPING_HIGH,120.0,120.0,123.0,2.5,0.0,W,L,evaluated
2026-06-30,2026-07-01,scalping,ELPI.JK,SCALPING_HIGH,1300.0,1245.0,1320.0,1.54,-4.23,W,L,evaluated
2026-06-30,2026-07-01,scalping,PDPP.JK,SCALPING_HIGH,276.0,262.0,278.0,0.72,-5.07,W,L,evaluated
2026-06-30,2026-07-01,scalping,GRPM.JK,SCALPING_HIGH,286.0,304.0,314.0,9.79,6.29,W,W,evaluated
2026-06-30,2026-07-01,scalping,MKAP.JK,SCALPING_HIGH,1165.0,1180.0,1195.0,2.58,1.29,W,W,evaluated
2026-06-30,2026-07-01,scalping,MEJA.JK,SCALPING_HIGH,89.0,87.0,91.0,2.25,-2.25,W,L,evaluated
2026-06-30,2026-07-01,scalping,AYLS.JK,SCALPING_HIGH,176.0,155.0,208.0,18.18,-11.93,W,L,evaluated
2026-06-30,2026-07-01,scalping,ASPI.JK,SCALPING_HIGH,362.0,326.0,360.0,-0.55,-9.94,L,L,evaluated
2026-06-30,2026-07-01,scalping,ESTA.JK,SCALPING_HIGH,208.0,185.0,208.0,0.0,-11.06,L,L,evaluated
2026-06-30,2026-07-01,scalping,AWAN.JK,SCALPING_HIGH,160.0,150.0,167.0,4.38,-6.25,W,L,evaluated
