signal_date,eval_date,strategy,ticker,signal,prev,close,high,pct_high,pct_close,wl_high,wl_close,status
2026-07-14,2026-07-15,swing,ASGR.JK,PRE_MARKUP,1885.0,1905.0,1915.0,1.59,1.06,W,W,evaluated
2026-07-14,2026-07-15,swing,BFIN.JK,PRE_MARKUP,780.0,760.0,775.0,-0.64,-2.56,L,L,evaluated
2026-07-14,2026-07-15,swing,CFIN.JK,PRE_MARKUP,338.0,334.0,340.0,0.59,-1.18,W,L,evaluated
2026-07-14,2026-07-15,swing,GGRM.JK,PRE_MARKUP,16650.0,16850.0,16850.0,1.2,1.2,W,W,evaluated
2026-07-14,2026-07-15,swing,KONI.JK,PRE_MARKUP,2810.0,2780.0,2870.0,2.14,-1.07,W,L,evaluated
2026-07-14,2026-07-15,swing,MPMX.JK,PRE_MARKUP,990.0,990.0,995.0,0.51,0.0,W,L,evaluated
2026-07-14,2026-07-15,swing,PANS.JK,PRE_MARKUP,1580.0,1590.0,1600.0,1.27,0.63,W,W,evaluated
2026-07-14,2026-07-15,swing,PKPK.JK,PRE_MARKUP,3150.0,3210.0,3240.0,2.86,1.9,W,W,evaluated
2026-07-14,2026-07-15,swing,SKBM.JK,PRE_MARKUP,685.0,620.0,660.0,-3.65,-9.49,L,L,evaluated
2026-07-14,2026-07-15,swing,TINS.JK,PRE_MARKUP,3480.0,3500.0,3570.0,2.59,0.57,W,W,evaluated
2026-07-14,2026-07-15,swing,WINS.JK,PRE_MARKUP,530.0,535.0,540.0,1.89,0.94,W,W,evaluated
2026-07-14,2026-07-15,swing,POWR.JK,PRE_MARKUP,715.0,720.0,720.0,0.7,0.7,W,W,evaluated
2026-07-14,2026-07-15,swing,TUGU.JK,PRE_MARKUP,1275.0,1275.0,1275.0,0.0,0.0,L,L,evaluated
2026-07-14,2026-07-15,swing,IPCC.JK,PRE_MARKUP,1220.0,1245.0,1250.0,2.46,2.05,W,W,evaluated
2026-07-14,2026-07-15,swing,SGER.JK,PRE_MARKUP,448.0,442.0,452.0,0.89,-1.34,W,L,evaluated
2026-07-14,2026-07-15,swing,WGSH.JK,PRE_MARKUP,141.0,147.0,149.0,5.67,4.26,W,W,evaluated
2026-07-14,2026-07-15,swing,BSML.JK,PRE_MARKUP,515.0,520.0,525.0,1.94,0.97,W,W,evaluated
2026-07-14,2026-07-15,swing,HATM.JK,BREAKOUT,452.0,452.0,452.0,0.0,0.0,L,L,evaluated
2026-07-14,2026-07-15,swing,FUTR.JK,PRE_MARKUP,224.0,226.0,232.0,3.57,0.89,W,W,evaluated
2026-07-14,2026-07-15,swing,TOSK.JK,PRE_MARKUP,63.0,65.0,67.0,6.35,3.17,W,W,evaluated
2026-07-14,2026-07-15,swing,NEST.JK,PRE_MARKUP,615.0,615.0,620.0,0.81,0.0,W,L,evaluated
